experiment_id,run_id,fit_id,config_id,config_hash,family,capacity_tier,capacity_tier_score,regularization_tier,regularization_flexibility_score,hyperparameters_json,rho_train,seed,row_id,status,failure_type,failure_message,environment_type,rho_environment,evaluation_seconds,accuracy,balanced_accuracy,roc_auc,brier_score,log_loss,iid_accuracy,average_ood_accuracy,worst_ood_accuracy,ood_gap,environment_delta,capacity_proxy_name,learned_capacity_primary,empirical_capacity_index,structural_parameter_count,effective_degrees_of_freedom,kernel_effective_rank,support_vector_fraction,tree_total_leaves,tree_mean_depth,boosting_total_leaves,boosting_iterations,mlp_parameter_count,optimization_iterations,converged,fit_seconds,warning_count
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-complete-fef9a5cb6b20,c963afca9a33b01de53a9e03e359bc07eb0bea5385805cb6a905861c1c173e24,HGB-L,67769b8c901577287f7c69e46ea16a110fbcab250556e6c9ee68848fdafe1020,gradient_boosting,low,0.0,strong,0.0,"{""early_stopping"":false,""l2_regularization"":1.0,""learning_rate"":0.08,""max_iter"":100,""max_leaf_nodes"":7}",0.0,6,a1d9ed22d2330d63197e0841020fba3bfcc5710c194004d159b1037e9074ab7d,success,,,iid_test,0.0,0.0418553999625146,0.905,0.904571746384872,0.970840044493882,0.0683934645048893,0.2241565251150411,0.905,0.9038333333333334,0.896,0.0011666666666666,0.0,boosting_total_leaves,700.0,0.18333333333333332,1300.0,,,,,,700.0,100.0,,100.0,1.0,0.3870882000192068,0
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-complete-fef9a5cb6b20,c963afca9a33b01de53a9e03e359bc07eb0bea5385805cb6a905861c1c173e24,HGB-L,67769b8c901577287f7c69e46ea16a110fbcab250556e6c9ee68848fdafe1020,gradient_boosting,low,0.0,strong,0.0,"{""early_stopping"":false,""l2_regularization"":1.0,""learning_rate"":0.08,""max_iter"":100,""max_leaf_nodes"":7}",0.0,6,cb4efb1b0cb80130d7b0def016d7c3f3793f346c465904a4f1c5c11f773cf978,success,,,ood,0.3,0.0424423000076785,0.9093333333333332,0.9092354309369866,0.9759247256186472,0.063317946575281,0.2069670436119529,0.905,0.9038333333333334,0.896,0.0011666666666666,-0.0043333333333333,boosting_total_leaves,700.0,0.18333333333333332,1300.0,,,,,,700.0,100.0,,100.0,1.0,0.3870882000192068,0
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-complete-fef9a5cb6b20,c963afca9a33b01de53a9e03e359bc07eb0bea5385805cb6a905861c1c173e24,HGB-L,67769b8c901577287f7c69e46ea16a110fbcab250556e6c9ee68848fdafe1020,gradient_boosting,low,0.0,strong,0.0,"{""early_stopping"":false,""l2_regularization"":1.0,""learning_rate"":0.08,""max_iter"":100,""max_leaf_nodes"":7}",0.0,6,2c0cb5dbcc4ecf09acabf564f7b7da58268fa97d4bd485f8d60329882250d252,success,,,ood,-0.3,0.0455149000044912,0.9073333333333332,0.9073278591984356,0.9711712352359472,0.0677849330966104,0.2219341769587431,0.905,0.9038333333333334,0.896,0.0011666666666666,-0.0023333333333332,boosting_total_leaves,700.0,0.18333333333333332,1300.0,,,,,,700.0,100.0,,100.0,1.0,0.3870882000192068,0
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-complete-fef9a5cb6b20,c963afca9a33b01de53a9e03e359bc07eb0bea5385805cb6a905861c1c173e24,HGB-L,67769b8c901577287f7c69e46ea16a110fbcab250556e6c9ee68848fdafe1020,gradient_boosting,low,0.0,strong,0.0,"{""early_stopping"":false,""l2_regularization"":1.0,""learning_rate"":0.08,""max_iter"":100,""max_leaf_nodes"":7}",0.0,6,a788c247989be0952e7c44c40191edfcf178d059cff927099ff712e921664cf5,success,,,ood,-0.6,0.0396854000282473,0.896,0.8959999999999999,0.968088,0.072067155262912,0.2329018232765847,0.905,0.9038333333333334,0.896,0.0011666666666666,0.009,boosting_total_leaves,700.0,0.18333333333333332,1300.0,,,,,,700.0,100.0,,100.0,1.0,0.3870882000192068,0
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-complete-fef9a5cb6b20,c963afca9a33b01de53a9e03e359bc07eb0bea5385805cb6a905861c1c173e24,HGB-L,67769b8c901577287f7c69e46ea16a110fbcab250556e6c9ee68848fdafe1020,gradient_boosting,low,0.0,strong,0.0,"{""early_stopping"":false,""l2_regularization"":1.0,""learning_rate"":0.08,""max_iter"":100,""max_leaf_nodes"":7}",0.0,6,825e4a49e167b05539608d2df1b8e297142cb9e00bebe826a416a005f2429d89,success,,,ood,-0.9,0.0410040999995544,0.9026666666666666,0.902680102811128,0.9729271881920984,0.0671061925473458,0.2173540652914443,0.905,0.9038333333333334,0.896,0.0011666666666666,0.0023333333333334,boosting_total_leaves,700.0,0.18333333333333332,1300.0,,,,,,700.0,100.0,,100.0,1.0,0.3870882000192068,0
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-complete-fef9a5cb6b20,d3e92c57cf69131f4b4386e48510d11fbcc6cfd1c0346cd3235eb8bf73d8cb1c,HGB-M,2d985fd608b45e3358b349990cabdc1f6ba1762a96e3f4ecf6a7596687075e1f,gradient_boosting,medium,0.5,weak,1.0,"{""early_stopping"":false,""l2_regularization"":0.01,""learning_rate"":0.08,""max_iter"":200,""max_leaf_nodes"":31}",0.0,6,f14aae8b135bf690e8ec179c28efa8a58c34db4f93c6a97bd976d0568a9529b8,success,,,iid_test,0.0,0.0926832999684847,0.8983333333333333,0.8978754171301446,0.9669343715239156,0.0748679074388338,0.2498974776717512,0.8983333333333333,0.8983333333333334,0.8873333333333333,-1.1102230246251563e-16,0.0,boosting_total_leaves,6200.0,0.5166666666666667,12200.0,,,,,,6200.0,200.0,,200.0,1.0,3.257575700001325,0
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-complete-fef9a5cb6b20,d3e92c57cf69131f4b4386e48510d11fbcc6cfd1c0346cd3235eb8bf73d8cb1c,HGB-M,2d985fd608b45e3358b349990cabdc1f6ba1762a96e3f4ecf6a7596687075e1f,gradient_boosting,medium,0.5,weak,1.0,"{""early_stopping"":false,""l2_regularization"":0.01,""learning_rate"":0.08,""max_iter"":200,""max_leaf_nodes"":31}",0.0,6,720889c3031440148bd1e2b9d384d66cbfdb3ed714d315601d67df4b37870ef4,success,,,ood,0.3,0.0714247999712824,0.9116666666666666,0.9115426882615284,0.973770618611698,0.0659172343166615,0.2166702969919319,0.8983333333333333,0.8983333333333334,0.8873333333333333,-1.1102230246251563e-16,-0.0133333333333333,boosting_total_leaves,6200.0,0.5166666666666667,12200.0,,,,,,6200.0,200.0,,200.0,1.0,3.257575700001325,0
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-complete-fef9a5cb6b20,d3e92c57cf69131f4b4386e48510d11fbcc6cfd1c0346cd3235eb8bf73d8cb1c,HGB-M,2d985fd608b45e3358b349990cabdc1f6ba1762a96e3f4ecf6a7596687075e1f,gradient_boosting,medium,0.5,weak,1.0,"{""early_stopping"":false,""l2_regularization"":0.01,""learning_rate"":0.08,""max_iter"":200,""max_leaf_nodes"":31}",0.0,6,58146b5dfabb43e91cd02f469e9114a824236213ad854de3de34545eb4105007,success,,,ood,-0.3,0.0686792000196874,0.8973333333333333,0.8973477483083145,0.966361848464983,0.0760762827868802,0.2543961934568966,0.8983333333333333,0.8983333333333334,0.8873333333333333,-1.1102230246251563e-16,0.001,boosting_total_leaves,6200.0,0.5166666666666667,12200.0,,,,,,6200.0,200.0,,200.0,1.0,3.257575700001325,0
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-complete-fef9a5cb6b20,d3e92c57cf69131f4b4386e48510d11fbcc6cfd1c0346cd3235eb8bf73d8cb1c,HGB-M,2d985fd608b45e3358b349990cabdc1f6ba1762a96e3f4ecf6a7596687075e1f,gradient_boosting,medium,0.5,weak,1.0,"{""early_stopping"":false,""l2_regularization"":0.01,""learning_rate"":0.08,""max_iter"":200,""max_leaf_nodes"":31}",0.0,6,6dae92a830831652317ddda50b901bbf42a5df7edb6ad851797996273fdc1ea8,success,,,ood,-0.6,0.0628248000284656,0.8873333333333333,0.8873333333333333,0.9637884444444444,0.0814332893239273,0.2624430380444608,0.8983333333333333,0.8983333333333334,0.8873333333333333,-1.1102230246251563e-16,0.011,boosting_total_leaves,6200.0,0.5166666666666667,12200.0,,,,,,6200.0,200.0,,200.0,1.0,3.257575700001325,0
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-complete-fef9a5cb6b20,d3e92c57cf69131f4b4386e48510d11fbcc6cfd1c0346cd3235eb8bf73d8cb1c,HGB-M,2d985fd608b45e3358b349990cabdc1f6ba1762a96e3f4ecf6a7596687075e1f,gradient_boosting,medium,0.5,weak,1.0,"{""early_stopping"":false,""l2_regularization"":0.01,""learning_rate"":0.08,""max_iter"":200,""max_leaf_nodes"":31}",0.0,6,b48e538535e33ac659a70090226381030fbc00015ba707c6c7e51584d8bca741,success,,,ood,-0.9,0.0682765999808907,0.897,0.8970086459660678,0.9657179200791484,0.0770680662612228,0.2536442265480757,0.8983333333333333,0.8983333333333334,0.8873333333333333,-1.1102230246251563e-16,0.0013333333333332,boosting_total_leaves,6200.0,0.5166666666666667,12200.0,,,,,,6200.0,200.0,,200.0,1.0,3.257575700001325,0
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-complete-fef9a5cb6b20,c0e1b9d47f07e6ad584beb9904afd71c7219caccc51aa48d949357e1dbd18e69,HGB-H,e48f60055c364417c78405d739a17860d6e752f2fc096ea1f14f2b30f76dde1e,gradient_boosting,high,1.0,medium,0.5,"{""early_stopping"":false,""l2_regularization"":0.1,""learning_rate"":0.05,""max_iter"":300,""max_leaf_nodes"":63}",0.0,6,24d758d322e5b5d895b8f09fedf98082bc42f9bf8f644114799fee40c4302454,success,,,iid_test,0.0,0.1181577999959699,0.8953333333333333,0.8948832035595107,0.9658411568409344,0.0800420310686502,0.2853981728346547,0.8953333333333333,0.8960833333333333,0.8846666666666667,-0.00075,0.0,boosting_total_leaves,18900.0,0.85,37500.0,,,,,,18900.0,300.0,,300.0,1.0,5.891802900005132,0
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-complete-fef9a5cb6b20,c0e1b9d47f07e6ad584beb9904afd71c7219caccc51aa48d949357e1dbd18e69,HGB-H,e48f60055c364417c78405d739a17860d6e752f2fc096ea1f14f2b30f76dde1e,gradient_boosting,high,1.0,medium,0.5,"{""early_stopping"":false,""l2_regularization"":0.1,""learning_rate"":0.05,""max_iter"":300,""max_leaf_nodes"":63}",0.0,6,229bb95d7ad5e4d5e6f13c35d226aa95c987db2f11aaf5abbf857f80c21f32e4,success,,,ood,0.3,0.2048686000052839,0.9073333333333332,0.9072135800098158,0.9737586155389112,0.0689861073878724,0.2379696469537893,0.8953333333333333,0.8960833333333333,0.8846666666666667,-0.00075,-0.012,boosting_total_leaves,18900.0,0.85,37500.0,,,,,,18900.0,300.0,,300.0,1.0,5.891802900005132,0
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-complete-fef9a5cb6b20,c0e1b9d47f07e6ad584beb9904afd71c7219caccc51aa48d949357e1dbd18e69,HGB-H,e48f60055c364417c78405d739a17860d6e752f2fc096ea1f14f2b30f76dde1e,gradient_boosting,high,1.0,medium,0.5,"{""early_stopping"":false,""l2_regularization"":0.1,""learning_rate"":0.05,""max_iter"":300,""max_leaf_nodes"":63}",0.0,6,649243ab7080bd32e0424c1d0eab62027410da3b15ad349324af2c78b1f35ad9,success,,,ood,-0.3,0.1554202000261284,0.8976666666666666,0.8976888632095912,0.9656062845142724,0.0803222367988369,0.2897618166971044,0.8953333333333333,0.8960833333333333,0.8846666666666667,-0.00075,-0.0023333333333332,boosting_total_leaves,18900.0,0.85,37500.0,,,,,,18900.0,300.0,,300.0,1.0,5.891802900005132,0
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-complete-fef9a5cb6b20,c0e1b9d47f07e6ad584beb9904afd71c7219caccc51aa48d949357e1dbd18e69,HGB-H,e48f60055c364417c78405d739a17860d6e752f2fc096ea1f14f2b30f76dde1e,gradient_boosting,high,1.0,medium,0.5,"{""early_stopping"":false,""l2_regularization"":0.1,""learning_rate"":0.05,""max_iter"":300,""max_leaf_nodes"":63}",0.0,6,487f58292b7f9df1dc12a418c81846e55156b402e969a0a4a29c2c0ade58ea02,success,,,ood,-0.6,0.1334209999768063,0.8846666666666667,0.8846666666666667,0.9624613333333332,0.0869667809593108,0.3010216018519059,0.8953333333333333,0.8960833333333333,0.8846666666666667,-0.00075,0.0106666666666666,boosting_total_leaves,18900.0,0.85,37500.0,,,,,,18900.0,300.0,,300.0,1.0,5.891802900005132,0
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-complete-fef9a5cb6b20,c0e1b9d47f07e6ad584beb9904afd71c7219caccc51aa48d949357e1dbd18e69,HGB-H,e48f60055c364417c78405d739a17860d6e752f2fc096ea1f14f2b30f76dde1e,gradient_boosting,high,1.0,medium,0.5,"{""early_stopping"":false,""l2_regularization"":0.1,""learning_rate"":0.05,""max_iter"":300,""max_leaf_nodes"":63}",0.0,6,3afd70e08ea489e7c084a8a8c2785219a3258d534eef68ea0a88adf6eab87714,success,,,ood,-0.9,0.158241800032556,0.8946666666666667,0.8946985956583055,0.9656805859327604,0.0807646557337032,0.2813883475865664,0.8953333333333333,0.8960833333333333,0.8846666666666667,-0.00075,0.0006666666666665,boosting_total_leaves,18900.0,0.85,37500.0,,,,,,18900.0,300.0,,300.0,1.0,5.891802900005132,0
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-complete-fef9a5cb6b20,8638f4948ab7cebaab7421a4c6721e133000660d8fc1018fe45e312678f03e72,MLP-L,cf054be6f8198498238d75783b4261fc719b2300545c3ec57821015192487ce8,mlp,low,0.0,weak,1.0,"{""alpha"":0.0001,""early_stopping"":true,""hidden_layer_sizes"":[16],""learning_rate_init"":0.001,""max_iter"":250}",0.0,6,e375c2240de78d4ab9c8fcfda80563a72e9a7b9b3a449d5eb82d696f9c34e98e,success,,,iid_test,0.0,0.0089317999663762,0.9043333333333332,0.9039710789766406,0.9715225806451614,0.0776317209755142,0.2672541631656903,0.9043333333333332,0.9074166666666666,0.8993333333333333,-0.0030833333333333,0.0,mlp_parameter_count,113.0,0.18333333333333332,113.0,,,,,,,,113.0,27.0,1.0,0.2242301999940537,0
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-complete-fef9a5cb6b20,8638f4948ab7cebaab7421a4c6721e133000660d8fc1018fe45e312678f03e72,MLP-L,cf054be6f8198498238d75783b4261fc719b2300545c3ec57821015192487ce8,mlp,low,0.0,weak,1.0,"{""alpha"":0.0001,""early_stopping"":true,""hidden_layer_sizes"":[16],""learning_rate_init"":0.001,""max_iter"":250}",0.0,6,1a610bb8a052de99a426a7dfd52ba67570edd0bb766af361b9d54eec3c2d320f,success,,,ood,0.3,0.012721600010991,0.9153333333333332,0.9152262979322708,0.977417774505829,0.0712832964599415,0.251811725811181,0.9043333333333332,0.9074166666666666,0.8993333333333333,-0.0030833333333333,-0.011,mlp_parameter_count,113.0,0.18333333333333332,113.0,,,,,,,,113.0,27.0,1.0,0.2242301999940537,0
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-complete-fef9a5cb6b20,8638f4948ab7cebaab7421a4c6721e133000660d8fc1018fe45e312678f03e72,MLP-L,cf054be6f8198498238d75783b4261fc719b2300545c3ec57821015192487ce8,mlp,low,0.0,weak,1.0,"{""alpha"":0.0001,""early_stopping"":true,""hidden_layer_sizes"":[16],""learning_rate_init"":0.001,""max_iter"":250}",0.0,6,6ce46b2f6e9891e909b996717e439356f86889c7b493326e1085519f387af26a,success,,,ood,-0.3,0.0128939999849535,0.9063333333333332,0.906355626173624,0.9725316947966088,0.075682979477915,0.2620497126289526,0.9043333333333332,0.9074166666666666,0.8993333333333333,-0.0030833333333333,-0.002,mlp_parameter_count,113.0,0.18333333333333332,113.0,,,,,,,,113.0,27.0,1.0,0.2242301999940537,0
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-complete-fef9a5cb6b20,8638f4948ab7cebaab7421a4c6721e133000660d8fc1018fe45e312678f03e72,MLP-L,cf054be6f8198498238d75783b4261fc719b2300545c3ec57821015192487ce8,mlp,low,0.0,weak,1.0,"{""alpha"":0.0001,""early_stopping"":true,""hidden_layer_sizes"":[16],""learning_rate_init"":0.001,""max_iter"":250}",0.0,6,b8783bc7e681f1eb42cc584058dee33786b724bc265fdd325c5089de53cf1c27,success,,,ood,-0.6,0.0102112999884411,0.8993333333333333,0.8993333333333333,0.9673968888888888,0.0810170375034085,0.2763687548809471,0.9043333333333332,0.9074166666666666,0.8993333333333333,-0.0030833333333333,0.005,mlp_parameter_count,113.0,0.18333333333333332,113.0,,,,,,,,113.0,27.0,1.0,0.2242301999940537,0
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-complete-fef9a5cb6b20,8638f4948ab7cebaab7421a4c6721e133000660d8fc1018fe45e312678f03e72,MLP-L,cf054be6f8198498238d75783b4261fc719b2300545c3ec57821015192487ce8,mlp,low,0.0,weak,1.0,"{""alpha"":0.0001,""early_stopping"":true,""hidden_layer_sizes"":[16],""learning_rate_init"":0.001,""max_iter"":250}",0.0,6,f518013b6392130048363d77f421718d1d2768aa830b5915c253d6b80066bc9f,success,,,ood,-0.9,0.0115206000045873,0.9086666666666666,0.9087237899847596,0.9724740672130192,0.0757993984812787,0.2631645741268836,0.9043333333333332,0.9074166666666666,0.8993333333333333,-0.0030833333333333,-0.0043333333333333,mlp_parameter_count,113.0,0.18333333333333332,113.0,,,,,,,,113.0,27.0,1.0,0.2242301999940537,0
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-complete-fef9a5cb6b20,cc5dc7b146b7a920c96ca78b76ef0a2b78e465630336601e611c8a431c6653b7,MLP-M,22caf9c6783beb7ef5313eeda008a6c74091af4d4ec3b2f9a80c796f31fc80c5,mlp,medium,0.5,medium,0.5,"{""alpha"":0.001,""early_stopping"":true,""hidden_layer_sizes"":[64,64],""learning_rate_init"":0.001,""max_iter"":300}",0.0,6,5f3464eeff919a8a7a687c4f54599c1eec62f3747f471251b246bc18864a06de,success,,,iid_test,0.0,0.0212854999699629,0.911,0.910333704115684,0.9737494994438266,0.0646189705228168,0.208540344840216,0.911,0.9063333333333332,0.8966666666666666,0.0046666666666667,0.0,mlp_parameter_count,4609.0,0.5166666666666667,4609.0,,,,,,,,4609.0,25.0,1.0,0.6643231999478303,0
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-complete-fef9a5cb6b20,cc5dc7b146b7a920c96ca78b76ef0a2b78e465630336601e611c8a431c6653b7,MLP-M,22caf9c6783beb7ef5313eeda008a6c74091af4d4ec3b2f9a80c796f31fc80c5,mlp,medium,0.5,medium,0.5,"{""alpha"":0.001,""early_stopping"":true,""hidden_layer_sizes"":[64,64],""learning_rate_init"":0.001,""max_iter"":300}",0.0,6,0c9107014165bebb0fdfa49c835670f8ea957e952247aeb72d177d0c8c078843,success,,,ood,0.3,0.0208042000303976,0.916,0.9158931353093058,0.9799806528249012,0.0573342715101826,0.18279404829736,0.911,0.9063333333333332,0.8966666666666666,0.0046666666666667,-0.005,mlp_parameter_count,4609.0,0.5166666666666667,4609.0,,,,,,,,4609.0,25.0,1.0,0.6643231999478303,0
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-complete-fef9a5cb6b20,cc5dc7b146b7a920c96ca78b76ef0a2b78e465630336601e611c8a431c6653b7,MLP-M,22caf9c6783beb7ef5313eeda008a6c74091af4d4ec3b2f9a80c796f31fc80c5,mlp,medium,0.5,medium,0.5,"{""alpha"":0.001,""early_stopping"":true,""hidden_layer_sizes"":[64,64],""learning_rate_init"":0.001,""max_iter"":300}",0.0,6,843936374bb4c98d0a9b10d06763e390a3f1d4034dc34584279dbda25e429c6e,success,,,ood,-0.3,0.0199532000115141,0.91,0.9100323336925966,0.9743037144857164,0.064796695465072,0.2068811877016467,0.911,0.9063333333333332,0.8966666666666666,0.0046666666666667,0.001,mlp_parameter_count,4609.0,0.5166666666666667,4609.0,,,,,,,,4609.0,25.0,1.0,0.6643231999478303,0
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-complete-fef9a5cb6b20,cc5dc7b146b7a920c96ca78b76ef0a2b78e465630336601e611c8a431c6653b7,MLP-M,22caf9c6783beb7ef5313eeda008a6c74091af4d4ec3b2f9a80c796f31fc80c5,mlp,medium,0.5,medium,0.5,"{""alpha"":0.001,""early_stopping"":true,""hidden_layer_sizes"":[64,64],""learning_rate_init"":0.001,""max_iter"":300}",0.0,6,5ab9ae615d3763963d345caaa958106013c6042d4d99762256551d829c926b8c,success,,,ood,-0.6,0.0180548999924212,0.8966666666666666,0.8966666666666667,0.9701142222222222,0.0711230733330018,0.2229242454539589,0.911,0.9063333333333332,0.8966666666666666,0.0046666666666667,0.0143333333333334,mlp_parameter_count,4609.0,0.5166666666666667,4609.0,,,,,,,,4609.0,25.0,1.0,0.6643231999478303,0
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-complete-fef9a5cb6b20,cc5dc7b146b7a920c96ca78b76ef0a2b78e465630336601e611c8a431c6653b7,MLP-M,22caf9c6783beb7ef5313eeda008a6c74091af4d4ec3b2f9a80c796f31fc80c5,mlp,medium,0.5,medium,0.5,"{""alpha"":0.001,""early_stopping"":true,""hidden_layer_sizes"":[64,64],""learning_rate_init"":0.001,""max_iter"":300}",0.0,6,a1b3ad85b7fe98ae0c1cfe861a9d60ace4894a0756a79f5960c544bcb727c2ff,success,,,ood,-0.9,0.0183056000387296,0.9026666666666666,0.902745437567307,0.973557646366521,0.066373063139321,0.2092489313364568,0.911,0.9063333333333332,0.8966666666666666,0.0046666666666667,0.0083333333333334,mlp_parameter_count,4609.0,0.5166666666666667,4609.0,,,,,,,,4609.0,25.0,1.0,0.6643231999478303,0
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-complete-fef9a5cb6b20,2ba9ba070c333edbd2c507dbab8d76d444c9b3add8666282c122f90a8a4ddd98,MLP-H,5d197816eeb622fc60ae6d2ceb820addf08e9a7cafa95fd016fcc47c1733d867,mlp,high,1.0,strong,0.0,"{""alpha"":0.01,""early_stopping"":true,""hidden_layer_sizes"":[128,128,64],""learning_rate_init"":0.001,""max_iter"":350}",0.0,6,98eee1ef8ffc4e0dde96c3cf225f3e640de7d20db1e90bcb96721e6324e3b91d,success,,,iid_test,0.0,0.0385454000206664,0.908,0.9074749721913236,0.9722362625139044,0.066682860534716,0.2143926407953963,0.908,0.90575,0.8946666666666667,0.0022499999999999,0.0,mlp_parameter_count,25601.0,0.85,25601.0,,,,,,,,25601.0,31.0,1.0,3.412492500036024,0
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-complete-fef9a5cb6b20,2ba9ba070c333edbd2c507dbab8d76d444c9b3add8666282c122f90a8a4ddd98,MLP-H,5d197816eeb622fc60ae6d2ceb820addf08e9a7cafa95fd016fcc47c1733d867,mlp,high,1.0,strong,0.0,"{""alpha"":0.01,""early_stopping"":true,""hidden_layer_sizes"":[128,128,64],""learning_rate_init"":0.001,""max_iter"":350}",0.0,6,268ea581d86562ce42a3143a8728155a6ea894b20903a916dbf2fc4de7bd2e32,success,,,ood,0.3,0.034155000001192,0.917,0.9168987260738748,0.9799068561551756,0.0569225544575078,0.1827122673972989,0.908,0.90575,0.8946666666666667,0.0022499999999999,-0.009,mlp_parameter_count,25601.0,0.85,25601.0,,,,,,,,25601.0,31.0,1.0,3.412492500036024,0
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-complete-fef9a5cb6b20,2ba9ba070c333edbd2c507dbab8d76d444c9b3add8666282c122f90a8a4ddd98,MLP-H,5d197816eeb622fc60ae6d2ceb820addf08e9a7cafa95fd016fcc47c1733d867,mlp,high,1.0,strong,0.0,"{""alpha"":0.01,""early_stopping"":true,""hidden_layer_sizes"":[128,128,64],""learning_rate_init"":0.001,""max_iter"":350}",0.0,6,53117f042ed72883a7afb0f5f38a23c7fa40855cd6089a2df39135d3ad07f1e6,success,,,ood,-0.3,0.0313410000526346,0.9073333333333332,0.9073567484083156,0.9726374737497084,0.0667259927651294,0.2137408451500072,0.908,0.90575,0.8946666666666667,0.0022499999999999,0.0006666666666667,mlp_parameter_count,25601.0,0.85,25601.0,,,,,,,,25601.0,31.0,1.0,3.412492500036024,0
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-complete-fef9a5cb6b20,2ba9ba070c333edbd2c507dbab8d76d444c9b3add8666282c122f90a8a4ddd98,MLP-H,5d197816eeb622fc60ae6d2ceb820addf08e9a7cafa95fd016fcc47c1733d867,mlp,high,1.0,strong,0.0,"{""alpha"":0.01,""early_stopping"":true,""hidden_layer_sizes"":[128,128,64],""learning_rate_init"":0.001,""max_iter"":350}",0.0,6,d3a61af4b84dfc1f4a8d617ad943a2571f25b6a6e06557ff152cd97d90aeba0d,success,,,ood,-0.6,0.0389095999998971,0.8946666666666667,0.8946666666666667,0.9681377777777778,0.0734772344092248,0.2302809388297028,0.908,0.90575,0.8946666666666667,0.0022499999999999,0.0133333333333333,mlp_parameter_count,25601.0,0.85,25601.0,,,,,,,,25601.0,31.0,1.0,3.412492500036024,0
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-complete-fef9a5cb6b20,2ba9ba070c333edbd2c507dbab8d76d444c9b3add8666282c122f90a8a4ddd98,MLP-H,5d197816eeb622fc60ae6d2ceb820addf08e9a7cafa95fd016fcc47c1733d867,mlp,high,1.0,strong,0.0,"{""alpha"":0.01,""early_stopping"":true,""hidden_layer_sizes"":[128,128,64],""learning_rate_init"":0.001,""max_iter"":350}",0.0,6,2a4654435baaf4dcde44f224b786dd670675287c2c626f18f6549e8faf50739f,success,,,ood,-0.9,0.037709399999585,0.904,0.9040601328651156,0.9719656116955436,0.0684647119667113,0.214835307961977,0.908,0.90575,0.8946666666666667,0.0022499999999999,0.004,mlp_parameter_count,25601.0,0.85,25601.0,,,,,,,,25601.0,31.0,1.0,3.412492500036024,0
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-complete-fef9a5cb6b20,ba0827f84c11a61aef07f78ede461080a4a13517497347c388a721c934388bf7,LR-L,1d2a1642b5cc9ffeec4e67e117c0a2ab4fd6a563b127af2c2fb9c9262e90d737,logistic_regression,low,0.0,strong,0.0,"{""C"":0.03,""max_iter"":1500,""solver"":""lbfgs""}",0.0,7,c76339e83cb14cf0816e0cf836397b24d54c8c4f0778d4f0a26e6276ac3df5ca,success,,,iid_test,0.0,0.0220150999957695,0.9163333333333332,0.916325527136153,0.977195815276056,0.0648552849648555,0.2196698939435199,0.9163333333333332,0.91075,0.908,0.0055833333333333,0.0,effective_degrees_of_freedom,4.47027922366307,0.06666666666666667,6.0,4.47027922366307,,,,,,,,7.0,1.0,0.0157746000331826,0
