experiment_id,run_id,fit_id,config_id,config_hash,family,capacity_tier,capacity_tier_score,regularization_tier,regularization_flexibility_score,hyperparameters_json,rho_train,seed,row_id,status,failure_type,failure_message,environment_type,rho_environment,evaluation_seconds,accuracy,balanced_accuracy,roc_auc,brier_score,log_loss,iid_accuracy,average_ood_accuracy,worst_ood_accuracy,ood_gap,environment_delta,capacity_proxy_name,learned_capacity_primary,empirical_capacity_index,structural_parameter_count,effective_degrees_of_freedom,kernel_effective_rank,support_vector_fraction,tree_total_leaves,tree_mean_depth,boosting_total_leaves,boosting_iterations,mlp_parameter_count,optimization_iterations,converged,fit_seconds,warning_count
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-smoke-fef9a5cb6b20,535174b4e6edb08549c26f1d9ddf89f7243cc4aa9b9cd2bcfa90fd01bcd8c782,HGB-M,2d985fd608b45e3358b349990cabdc1f6ba1762a96e3f4ecf6a7596687075e1f,gradient_boosting,medium,0.5,weak,1.0,"{""early_stopping"":false,""l2_regularization"":0.01,""learning_rate"":0.08,""max_iter"":200,""max_leaf_nodes"":31}",0.0,0,901452ad07f2c7a559727504debfd1b3ec644031176f9da01ec251489db44fdb,success,,,iid_test,0.0,0.04318440001225099,0.852,0.8516206482593037,0.9390956382553021,0.12359072020642485,0.5440234753504114,0.852,0.864,0.864,-0.01200000000000001,0.0,boosting_total_leaves,4832.0,0.6666666666666666,9464.0,,,,,,4832.0,200.0,,200.0,1.0,2.325780799961649,0
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-smoke-fef9a5cb6b20,535174b4e6edb08549c26f1d9ddf89f7243cc4aa9b9cd2bcfa90fd01bcd8c782,HGB-M,2d985fd608b45e3358b349990cabdc1f6ba1762a96e3f4ecf6a7596687075e1f,gradient_boosting,medium,0.5,weak,1.0,"{""early_stopping"":false,""l2_regularization"":0.01,""learning_rate"":0.08,""max_iter"":200,""max_leaf_nodes"":31}",0.0,0,f53171d78adfb6d3c83575276fa0a5559400c8acd8c623bc32f1ef497a5f6ea1,success,,,ood,-0.9,0.07006749999709427,0.864,0.8652653839375831,0.9435588522725452,0.11688166395301897,0.4973482120980689,0.852,0.864,0.864,-0.01200000000000001,-0.01200000000000001,boosting_total_leaves,4832.0,0.6666666666666666,9464.0,,,,,,4832.0,200.0,,200.0,1.0,2.325780799961649,0
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-smoke-fef9a5cb6b20,57f5e93139ef41e487160b0ce661a6cea45fb183f0530facdf109d47dead617f,HGB-H,e48f60055c364417c78405d739a17860d6e752f2fc096ea1f14f2b30f76dde1e,gradient_boosting,high,1.0,medium,0.5,"{""early_stopping"":false,""l2_regularization"":0.1,""learning_rate"":0.05,""max_iter"":300,""max_leaf_nodes"":63}",0.0,0,aa5ee9c23a4d56d51fe31b273703e6649c7dc6b750afd300e0828ed4c428eef7,success,,,iid_test,0.0,0.07073289999971166,0.85,0.8495798319327732,0.936390556222489,0.12270460118578586,0.49796478803994526,0.85,0.858,0.858,-0.008000000000000007,0.0,boosting_total_leaves,6837.0,1.0,13374.0,,,,,,6837.0,300.0,,300.0,1.0,1.7808420999790542,0
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-smoke-fef9a5cb6b20,57f5e93139ef41e487160b0ce661a6cea45fb183f0530facdf109d47dead617f,HGB-H,e48f60055c364417c78405d739a17860d6e752f2fc096ea1f14f2b30f76dde1e,gradient_boosting,high,1.0,medium,0.5,"{""early_stopping"":false,""l2_regularization"":0.1,""learning_rate"":0.05,""max_iter"":300,""max_leaf_nodes"":63}",0.0,0,c18ae83026c0f0f0672afa966146d1db706d738b9589385436549de5cceed679,success,,,ood,-0.9,0.06064159999368712,0.858,0.8591855044137202,0.9439753921081722,0.11383432909834224,0.4381410452718881,0.85,0.858,0.858,-0.008000000000000007,-0.008000000000000007,boosting_total_leaves,6837.0,1.0,13374.0,,,,,,6837.0,300.0,,300.0,1.0,1.7808420999790542,0
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-smoke-fef9a5cb6b20,778f57d7f83d2c9f086b84f67ea8e120d8ae65f95a570bef6b43fc3a7bccacca,MLP-L,cf054be6f8198498238d75783b4261fc719b2300545c3ec57821015192487ce8,mlp,low,0.0,weak,1.0,"{""alpha"":0.0001,""early_stopping"":true,""hidden_layer_sizes"":[16],""learning_rate_init"":0.001,""max_iter"":250}",0.0,0,9f26f564fda7962f67bc8b1d9f2c8744a5c3f6606d9e916bce1ea24af70341a9,success,,,iid_test,0.0,0.012873200001195073,0.868,0.868187274909964,0.950124049619848,0.10394288411173627,0.34431704158291077,0.868,0.918,0.918,-0.050000000000000044,0.0,mlp_parameter_count,113.0,0.3333333333333333,113.0,,,,,,,,113.0,81.0,1.0,0.2505551999784075,0
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-smoke-fef9a5cb6b20,778f57d7f83d2c9f086b84f67ea8e120d8ae65f95a570bef6b43fc3a7bccacca,MLP-L,cf054be6f8198498238d75783b4261fc719b2300545c3ec57821015192487ce8,mlp,low,0.0,weak,1.0,"{""alpha"":0.0001,""early_stopping"":true,""hidden_layer_sizes"":[16],""learning_rate_init"":0.001,""max_iter"":250}",0.0,0,8b1312a8d0116d23e6b2ad896e9da4c3cfdb7a1103c7e61150b54f1a32208450,success,,,ood,-0.9,0.013019200006965548,0.918,0.9183982441243852,0.9788045306717507,0.08551030254096054,0.30363695983967226,0.868,0.918,0.918,-0.050000000000000044,-0.050000000000000044,mlp_parameter_count,113.0,0.3333333333333333,113.0,,,,,,,,113.0,81.0,1.0,0.2505551999784075,0
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-smoke-fef9a5cb6b20,149f03370703e31d1151337722b5026927cc7ed839007ec02d90019e7ecf7628,MLP-M,22caf9c6783beb7ef5313eeda008a6c74091af4d4ec3b2f9a80c796f31fc80c5,mlp,medium,0.5,medium,0.5,"{""alpha"":0.001,""early_stopping"":true,""hidden_layer_sizes"":[64,64],""learning_rate_init"":0.001,""max_iter"":300}",0.0,0,595565f0fb86a64e2b409ec6590e5a478cbcb13915e2669916ce74f30c58e193,success,,,iid_test,0.0,0.010889599972870201,0.87,0.8708683473389356,0.9409683873549419,0.14631826356798314,0.4673448759623404,0.87,0.898,0.898,-0.028000000000000025,0.0,mlp_parameter_count,4609.0,0.6666666666666666,4609.0,,,,,,,,4609.0,18.0,1.0,0.09561000001849607,0
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-smoke-fef9a5cb6b20,149f03370703e31d1151337722b5026927cc7ed839007ec02d90019e7ecf7628,MLP-M,22caf9c6783beb7ef5313eeda008a6c74091af4d4ec3b2f9a80c796f31fc80c5,mlp,medium,0.5,medium,0.5,"{""alpha"":0.001,""early_stopping"":true,""hidden_layer_sizes"":[64,64],""learning_rate_init"":0.001,""max_iter"":300}",0.0,0,26437a32f25347db617a12f753e2e3c262f0f8563006f94d2e3a37b60106c127,success,,,ood,-0.9,0.00954900000942871,0.898,0.8977955430237587,0.9678463288421795,0.13667409797820546,0.44764793672197595,0.87,0.898,0.898,-0.028000000000000025,-0.028000000000000025,mlp_parameter_count,4609.0,0.6666666666666666,4609.0,,,,,,,,4609.0,18.0,1.0,0.09561000001849607,0
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-smoke-fef9a5cb6b20,cc3f8bf9b4787c40ce3ed63b494c8660d7fe2e253494e9fd12c1f567a3f35c60,MLP-H,5d197816eeb622fc60ae6d2ceb820addf08e9a7cafa95fd016fcc47c1733d867,mlp,high,1.0,strong,0.0,"{""alpha"":0.01,""early_stopping"":true,""hidden_layer_sizes"":[128,128,64],""learning_rate_init"":0.001,""max_iter"":350}",0.0,0,d5a66cc565414a7c95ed609af7f1f72615fea91dae07afd88f7676efd431d976,success,,,iid_test,0.0,0.011303499981295317,0.866,0.8660664265706283,0.9573269307723089,0.08933226115491304,0.2951134102953355,0.866,0.902,0.902,-0.03600000000000003,0.0,mlp_parameter_count,25601.0,1.0,25601.0,,,,,,,,25601.0,18.0,1.0,0.23822169995401055,0
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-smoke-fef9a5cb6b20,cc3f8bf9b4787c40ce3ed63b494c8660d7fe2e253494e9fd12c1f567a3f35c60,MLP-H,5d197816eeb622fc60ae6d2ceb820addf08e9a7cafa95fd016fcc47c1733d867,mlp,high,1.0,strong,0.0,"{""alpha"":0.01,""early_stopping"":true,""hidden_layer_sizes"":[128,128,64],""learning_rate_init"":0.001,""max_iter"":350}",0.0,0,a681573c94ff32a438f87538a198459bef2688ad5c444839dd922dfc28c49c50,success,,,ood,-0.9,0.011017000011634082,0.902,0.9022332943494769,0.9745750492638459,0.07537329529149078,0.26454406179443896,0.866,0.902,0.902,-0.03600000000000003,-0.03600000000000003,mlp_parameter_count,25601.0,1.0,25601.0,,,,,,,,25601.0,18.0,1.0,0.23822169995401055,0
