geometry,stable_coefficients,rho_train,seed,config_id,config_hash,family,capacity_tier,capacity_tier_score,boundary_fidelity,fit_seconds,warning_count,warning_messages
axis_aligned,"[1.7549928774784245, 0.0, 0.0]",0.5,2,HGB-H,e48f60055c364417c78405d739a17860d6e752f2fc096ea1f14f2b30f76dde1e,gradient_boosting,high,1.0,0.999,0.7594324999954551,0,
axis_aligned,"[1.7549928774784245, 0.0, 0.0]",0.5,2,MLP-L,cf054be6f8198498238d75783b4261fc719b2300545c3ec57821015192487ce8,mlp,low,0.0,0.9395,0.26808040001196787,0,
axis_aligned,"[1.7549928774784245, 0.0, 0.0]",0.5,2,MLP-M,22caf9c6783beb7ef5313eeda008a6c74091af4d4ec3b2f9a80c796f31fc80c5,mlp,medium,0.5,0.9955,0.47952460002852604,0,
axis_aligned,"[1.7549928774784245, 0.0, 0.0]",0.5,2,MLP-H,5d197816eeb622fc60ae6d2ceb820addf08e9a7cafa95fd016fcc47c1733d867,mlp,high,1.0,0.995,1.4411737999762408,0,
axis_aligned,"[1.7549928774784245, 0.0, 0.0]",0.9,2,LR-L,1d2a1642b5cc9ffeec4e67e117c0a2ab4fd6a563b127af2c2fb9c9262e90d737,logistic_regression,low,0.0,0.98975,0.01433010003529489,0,
axis_aligned,"[1.7549928774784245, 0.0, 0.0]",0.9,2,LR-M,2f0277ba6749dc50e77a697ebcae33e3932a27b63e857544fc1ec7f72f723bce,logistic_regression,medium,0.5,0.989,0.0138324000290595,0,
axis_aligned,"[1.7549928774784245, 0.0, 0.0]",0.9,2,LR-H,7b1c2ec5fbbfbbdee64cc420019e5c8a9abaac2c5fc3f68515c1e2c1fa714d43,logistic_regression,high,1.0,0.988,0.023232600011397153,0,
axis_aligned,"[1.7549928774784245, 0.0, 0.0]",0.9,2,SVM-L,3fbd371b0e2cef95735dd4da149551608834096e78275a14901c17ac75cb096e,rbf_svm,low,0.0,0.98375,0.17091399995842949,0,
axis_aligned,"[1.7549928774784245, 0.0, 0.0]",0.9,2,SVM-M,9db1d2bf313ca7ba2163130db40ea44518e99de2cc5a6c1b05d6c5c600e866d4,rbf_svm,medium,0.5,0.97425,0.18262509995838627,0,
axis_aligned,"[1.7549928774784245, 0.0, 0.0]",0.9,2,SVM-H,405d3f89ec540b5d9527e4410c3337cad0e3f8b2cd09be2fa431cfc7a19bc06a,rbf_svm,high,1.0,0.97725,0.8127083000144921,0,
axis_aligned,"[1.7549928774784245, 0.0, 0.0]",0.9,2,RF-L,c0f016366401e1557f071472bcb386b5eb2aff8542b2c2766d492e6f207fd133,random_forest,low,0.0,0.99975,0.6876863000215963,0,
axis_aligned,"[1.7549928774784245, 0.0, 0.0]",0.9,2,RF-M,5a017704fedc5eeaa5bfa51b469c2790db92ae9033f8403d454222bd9ca5b60a,random_forest,medium,0.5,1.0,1.0512121000210755,0,
axis_aligned,"[1.7549928774784245, 0.0, 0.0]",0.9,2,RF-H,7ff7f8153ba561892eb3cfceb961e6a4c2bf8946870c60775c3bfce39fbaf2f9,random_forest,high,1.0,1.0,1.043758500018157,0,
axis_aligned,"[1.7549928774784245, 0.0, 0.0]",0.9,2,HGB-L,67769b8c901577287f7c69e46ea16a110fbcab250556e6c9ee68848fdafe1020,gradient_boosting,low,0.0,0.999,0.2200332999927923,0,
axis_aligned,"[1.7549928774784245, 0.0, 0.0]",0.9,2,HGB-M,2d985fd608b45e3358b349990cabdc1f6ba1762a96e3f4ecf6a7596687075e1f,gradient_boosting,medium,0.5,0.999,1.4418341999989934,0,
axis_aligned,"[1.7549928774784245, 0.0, 0.0]",0.9,2,HGB-H,e48f60055c364417c78405d739a17860d6e752f2fc096ea1f14f2b30f76dde1e,gradient_boosting,high,1.0,0.9995,1.1125800000154413,0,
axis_aligned,"[1.7549928774784245, 0.0, 0.0]",0.9,2,MLP-L,cf054be6f8198498238d75783b4261fc719b2300545c3ec57821015192487ce8,mlp,low,0.0,0.90775,0.35600719996728003,0,
axis_aligned,"[1.7549928774784245, 0.0, 0.0]",0.9,2,MLP-M,22caf9c6783beb7ef5313eeda008a6c74091af4d4ec3b2f9a80c796f31fc80c5,mlp,medium,0.5,0.9645,0.31669119995785877,0,
axis_aligned,"[1.7549928774784245, 0.0, 0.0]",0.9,2,MLP-H,5d197816eeb622fc60ae6d2ceb820addf08e9a7cafa95fd016fcc47c1733d867,mlp,high,1.0,0.97275,0.601846800011117,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.0,0,LR-L,1d2a1642b5cc9ffeec4e67e117c0a2ab4fd6a563b127af2c2fb9c9262e90d737,logistic_regression,low,0.0,0.99675,0.018966900010127574,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.0,0,LR-M,2f0277ba6749dc50e77a697ebcae33e3932a27b63e857544fc1ec7f72f723bce,logistic_regression,medium,0.5,0.99875,0.016914499981794506,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.0,0,LR-H,7b1c2ec5fbbfbbdee64cc420019e5c8a9abaac2c5fc3f68515c1e2c1fa714d43,logistic_regression,high,1.0,0.99925,0.01955580001231283,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.0,0,SVM-L,3fbd371b0e2cef95735dd4da149551608834096e78275a14901c17ac75cb096e,rbf_svm,low,0.0,0.9905,0.39749669999582693,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.0,0,SVM-M,9db1d2bf313ca7ba2163130db40ea44518e99de2cc5a6c1b05d6c5c600e866d4,rbf_svm,medium,0.5,0.993,0.23649440001463518,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.0,0,SVM-H,405d3f89ec540b5d9527e4410c3337cad0e3f8b2cd09be2fa431cfc7a19bc06a,rbf_svm,high,1.0,0.98425,0.9895679000183009,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.0,0,RF-L,c0f016366401e1557f071472bcb386b5eb2aff8542b2c2766d492e6f207fd133,random_forest,low,0.0,0.94975,0.5933126999880187,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.0,0,RF-M,5a017704fedc5eeaa5bfa51b469c2790db92ae9033f8403d454222bd9ca5b60a,random_forest,medium,0.5,0.9655,0.7181280000368133,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.0,0,RF-H,7ff7f8153ba561892eb3cfceb961e6a4c2bf8946870c60775c3bfce39fbaf2f9,random_forest,high,1.0,0.96975,0.8018516000011005,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.0,0,HGB-L,67769b8c901577287f7c69e46ea16a110fbcab250556e6c9ee68848fdafe1020,gradient_boosting,low,0.0,0.97175,0.2167646000161767,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.0,0,HGB-M,2d985fd608b45e3358b349990cabdc1f6ba1762a96e3f4ecf6a7596687075e1f,gradient_boosting,medium,0.5,0.9735,1.8259594999835826,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.0,0,HGB-H,e48f60055c364417c78405d739a17860d6e752f2fc096ea1f14f2b30f76dde1e,gradient_boosting,high,1.0,0.97025,4.442432300013024,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.0,0,MLP-L,cf054be6f8198498238d75783b4261fc719b2300545c3ec57821015192487ce8,mlp,low,0.0,0.98675,0.3576504999655299,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.0,0,MLP-M,22caf9c6783beb7ef5313eeda008a6c74091af4d4ec3b2f9a80c796f31fc80c5,mlp,medium,0.5,0.98875,0.3984042000374757,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.0,0,MLP-H,5d197816eeb622fc60ae6d2ceb820addf08e9a7cafa95fd016fcc47c1733d867,mlp,high,1.0,0.984,0.5634015999967232,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.5,0,LR-L,1d2a1642b5cc9ffeec4e67e117c0a2ab4fd6a563b127af2c2fb9c9262e90d737,logistic_regression,low,0.0,0.9935,0.009875199990347028,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.5,0,LR-M,2f0277ba6749dc50e77a697ebcae33e3932a27b63e857544fc1ec7f72f723bce,logistic_regression,medium,0.5,0.99825,0.011302299972157925,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.5,0,LR-H,7b1c2ec5fbbfbbdee64cc420019e5c8a9abaac2c5fc3f68515c1e2c1fa714d43,logistic_regression,high,1.0,0.999,0.017320799990557134,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.5,0,SVM-L,3fbd371b0e2cef95735dd4da149551608834096e78275a14901c17ac75cb096e,rbf_svm,low,0.0,0.9935,0.28252260002773255,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.5,0,SVM-M,9db1d2bf313ca7ba2163130db40ea44518e99de2cc5a6c1b05d6c5c600e866d4,rbf_svm,medium,0.5,0.99375,0.18194819998461753,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.5,0,SVM-H,405d3f89ec540b5d9527e4410c3337cad0e3f8b2cd09be2fa431cfc7a19bc06a,rbf_svm,high,1.0,0.981,0.7965485000167973,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.5,0,RF-L,c0f016366401e1557f071472bcb386b5eb2aff8542b2c2766d492e6f207fd133,random_forest,low,0.0,0.93025,0.5881675999844447,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.5,0,RF-M,5a017704fedc5eeaa5bfa51b469c2790db92ae9033f8403d454222bd9ca5b60a,random_forest,medium,0.5,0.95625,0.762082300032489,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.5,0,RF-H,7ff7f8153ba561892eb3cfceb961e6a4c2bf8946870c60775c3bfce39fbaf2f9,random_forest,high,1.0,0.96475,0.907835400023032,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.5,0,HGB-L,67769b8c901577287f7c69e46ea16a110fbcab250556e6c9ee68848fdafe1020,gradient_boosting,low,0.0,0.96575,0.2598387000034563,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.5,0,HGB-M,2d985fd608b45e3358b349990cabdc1f6ba1762a96e3f4ecf6a7596687075e1f,gradient_boosting,medium,0.5,0.97075,1.7166429000208154,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.5,0,HGB-H,e48f60055c364417c78405d739a17860d6e752f2fc096ea1f14f2b30f76dde1e,gradient_boosting,high,1.0,0.9695,4.47567249997519,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.5,0,MLP-L,cf054be6f8198498238d75783b4261fc719b2300545c3ec57821015192487ce8,mlp,low,0.0,0.99425,0.48075410001911223,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.5,0,MLP-M,22caf9c6783beb7ef5313eeda008a6c74091af4d4ec3b2f9a80c796f31fc80c5,mlp,medium,0.5,0.992,0.636271100025624,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.5,0,MLP-H,5d197816eeb622fc60ae6d2ceb820addf08e9a7cafa95fd016fcc47c1733d867,mlp,high,1.0,0.9965,0.6666179000167176,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.9,0,LR-L,1d2a1642b5cc9ffeec4e67e117c0a2ab4fd6a563b127af2c2fb9c9262e90d737,logistic_regression,low,0.0,0.98925,0.01448099996196106,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.9,0,LR-M,2f0277ba6749dc50e77a697ebcae33e3932a27b63e857544fc1ec7f72f723bce,logistic_regression,medium,0.5,0.99,0.015150699997320771,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.9,0,LR-H,7b1c2ec5fbbfbbdee64cc420019e5c8a9abaac2c5fc3f68515c1e2c1fa714d43,logistic_regression,high,1.0,0.9935,0.019342700019478798,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.9,0,SVM-L,3fbd371b0e2cef95735dd4da149551608834096e78275a14901c17ac75cb096e,rbf_svm,low,0.0,0.993,0.15134560002479702,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.9,0,SVM-M,9db1d2bf313ca7ba2163130db40ea44518e99de2cc5a6c1b05d6c5c600e866d4,rbf_svm,medium,0.5,0.966,0.10527739999815822,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.9,0,SVM-H,405d3f89ec540b5d9527e4410c3337cad0e3f8b2cd09be2fa431cfc7a19bc06a,rbf_svm,high,1.0,0.97225,0.5606641999911517,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.9,0,RF-L,c0f016366401e1557f071472bcb386b5eb2aff8542b2c2766d492e6f207fd133,random_forest,low,0.0,0.8715,0.646501499984879,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.9,0,RF-M,5a017704fedc5eeaa5bfa51b469c2790db92ae9033f8403d454222bd9ca5b60a,random_forest,medium,0.5,0.8505,0.730018200003542,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.9,0,RF-H,7ff7f8153ba561892eb3cfceb961e6a4c2bf8946870c60775c3bfce39fbaf2f9,random_forest,high,1.0,0.9085,1.017384500009939,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.9,0,HGB-L,67769b8c901577287f7c69e46ea16a110fbcab250556e6c9ee68848fdafe1020,gradient_boosting,low,0.0,0.9035,0.5949686999665573,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.9,0,HGB-M,2d985fd608b45e3358b349990cabdc1f6ba1762a96e3f4ecf6a7596687075e1f,gradient_boosting,medium,0.5,0.902,2.3519699999596924,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.9,0,HGB-H,e48f60055c364417c78405d739a17860d6e752f2fc096ea1f14f2b30f76dde1e,gradient_boosting,high,1.0,0.89975,4.099693899974227,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.9,0,MLP-L,cf054be6f8198498238d75783b4261fc719b2300545c3ec57821015192487ce8,mlp,low,0.0,0.939,0.19790130003821105,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.9,0,MLP-M,22caf9c6783beb7ef5313eeda008a6c74091af4d4ec3b2f9a80c796f31fc80c5,mlp,medium,0.5,0.96075,0.20650600001681596,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.9,0,MLP-H,5d197816eeb622fc60ae6d2ceb820addf08e9a7cafa95fd016fcc47c1733d867,mlp,high,1.0,0.89075,0.4932558999862522,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.0,1,LR-L,1d2a1642b5cc9ffeec4e67e117c0a2ab4fd6a563b127af2c2fb9c9262e90d737,logistic_regression,low,0.0,0.986,0.01621159998467192,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.0,1,LR-M,2f0277ba6749dc50e77a697ebcae33e3932a27b63e857544fc1ec7f72f723bce,logistic_regression,medium,0.5,0.99325,0.015246899973135442,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.0,1,LR-H,7b1c2ec5fbbfbbdee64cc420019e5c8a9abaac2c5fc3f68515c1e2c1fa714d43,logistic_regression,high,1.0,0.998,0.017009200004395097,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.0,1,SVM-L,3fbd371b0e2cef95735dd4da149551608834096e78275a14901c17ac75cb096e,rbf_svm,low,0.0,0.98975,0.39189780002925545,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.0,1,SVM-M,9db1d2bf313ca7ba2163130db40ea44518e99de2cc5a6c1b05d6c5c600e866d4,rbf_svm,medium,0.5,0.9935,0.2220942000276409,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.0,1,SVM-H,405d3f89ec540b5d9527e4410c3337cad0e3f8b2cd09be2fa431cfc7a19bc06a,rbf_svm,high,1.0,0.965,0.7856087000109255,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.0,1,RF-L,c0f016366401e1557f071472bcb386b5eb2aff8542b2c2766d492e6f207fd133,random_forest,low,0.0,0.934,0.5168174999998882,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.0,1,RF-M,5a017704fedc5eeaa5bfa51b469c2790db92ae9033f8403d454222bd9ca5b60a,random_forest,medium,0.5,0.95225,0.647317299968563,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.0,1,RF-H,7ff7f8153ba561892eb3cfceb961e6a4c2bf8946870c60775c3bfce39fbaf2f9,random_forest,high,1.0,0.9585,1.2313732000184245,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.0,1,HGB-L,67769b8c901577287f7c69e46ea16a110fbcab250556e6c9ee68848fdafe1020,gradient_boosting,low,0.0,0.96375,0.7124662999995053,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.0,1,HGB-M,2d985fd608b45e3358b349990cabdc1f6ba1762a96e3f4ecf6a7596687075e1f,gradient_boosting,medium,0.5,0.9625,1.8147534999880008,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.0,1,HGB-H,e48f60055c364417c78405d739a17860d6e752f2fc096ea1f14f2b30f76dde1e,gradient_boosting,high,1.0,0.96275,3.9854665999882855,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.0,1,MLP-L,cf054be6f8198498238d75783b4261fc719b2300545c3ec57821015192487ce8,mlp,low,0.0,0.985,0.4000854999758303,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.0,1,MLP-M,22caf9c6783beb7ef5313eeda008a6c74091af4d4ec3b2f9a80c796f31fc80c5,mlp,medium,0.5,0.99025,0.2720483000157401,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.0,1,MLP-H,5d197816eeb622fc60ae6d2ceb820addf08e9a7cafa95fd016fcc47c1733d867,mlp,high,1.0,0.9945,0.8431671999860555,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.5,1,LR-L,1d2a1642b5cc9ffeec4e67e117c0a2ab4fd6a563b127af2c2fb9c9262e90d737,logistic_regression,low,0.0,0.9845,0.01041580003220588,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.5,1,LR-M,2f0277ba6749dc50e77a697ebcae33e3932a27b63e857544fc1ec7f72f723bce,logistic_regression,medium,0.5,0.9935,0.013688199978787452,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.5,1,LR-H,7b1c2ec5fbbfbbdee64cc420019e5c8a9abaac2c5fc3f68515c1e2c1fa714d43,logistic_regression,high,1.0,0.99825,0.015434400003869087,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.5,1,SVM-L,3fbd371b0e2cef95735dd4da149551608834096e78275a14901c17ac75cb096e,rbf_svm,low,0.0,0.99,0.2733256999636069,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.5,1,SVM-M,9db1d2bf313ca7ba2163130db40ea44518e99de2cc5a6c1b05d6c5c600e866d4,rbf_svm,medium,0.5,0.99025,0.1650939999963157,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.5,1,SVM-H,405d3f89ec540b5d9527e4410c3337cad0e3f8b2cd09be2fa431cfc7a19bc06a,rbf_svm,high,1.0,0.9675,0.7701384000247344,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.5,1,RF-L,c0f016366401e1557f071472bcb386b5eb2aff8542b2c2766d492e6f207fd133,random_forest,low,0.0,0.92025,0.47910130000673234,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.5,1,RF-M,5a017704fedc5eeaa5bfa51b469c2790db92ae9033f8403d454222bd9ca5b60a,random_forest,medium,0.5,0.94325,0.6053389000007883,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.5,1,RF-H,7ff7f8153ba561892eb3cfceb961e6a4c2bf8946870c60775c3bfce39fbaf2f9,random_forest,high,1.0,0.952,0.806593699962832,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.5,1,HGB-L,67769b8c901577287f7c69e46ea16a110fbcab250556e6c9ee68848fdafe1020,gradient_boosting,low,0.0,0.958,0.2311842999770306,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.5,1,HGB-M,2d985fd608b45e3358b349990cabdc1f6ba1762a96e3f4ecf6a7596687075e1f,gradient_boosting,medium,0.5,0.96325,1.762742699997034,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.5,1,HGB-H,e48f60055c364417c78405d739a17860d6e752f2fc096ea1f14f2b30f76dde1e,gradient_boosting,high,1.0,0.96325,3.0278999999864027,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.5,1,MLP-L,cf054be6f8198498238d75783b4261fc719b2300545c3ec57821015192487ce8,mlp,low,0.0,0.98975,0.3940986999659799,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.5,1,MLP-M,22caf9c6783beb7ef5313eeda008a6c74091af4d4ec3b2f9a80c796f31fc80c5,mlp,medium,0.5,0.99375,0.6642588999820873,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.5,1,MLP-H,5d197816eeb622fc60ae6d2ceb820addf08e9a7cafa95fd016fcc47c1733d867,mlp,high,1.0,0.99575,0.8051409000181593,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.9,1,LR-L,1d2a1642b5cc9ffeec4e67e117c0a2ab4fd6a563b127af2c2fb9c9262e90d737,logistic_regression,low,0.0,0.97925,0.009097200003452599,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.9,1,LR-M,2f0277ba6749dc50e77a697ebcae33e3932a27b63e857544fc1ec7f72f723bce,logistic_regression,medium,0.5,0.98375,0.010741100006271154,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.9,1,LR-H,7b1c2ec5fbbfbbdee64cc420019e5c8a9abaac2c5fc3f68515c1e2c1fa714d43,logistic_regression,high,1.0,0.981,0.012581999995745718,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.9,1,SVM-L,3fbd371b0e2cef95735dd4da149551608834096e78275a14901c17ac75cb096e,rbf_svm,low,0.0,0.9875,0.130470999982208,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.9,1,SVM-M,9db1d2bf313ca7ba2163130db40ea44518e99de2cc5a6c1b05d6c5c600e866d4,rbf_svm,medium,0.5,0.98225,0.09467179997591302,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.9,1,SVM-H,405d3f89ec540b5d9527e4410c3337cad0e3f8b2cd09be2fa431cfc7a19bc06a,rbf_svm,high,1.0,0.9765,0.6024989999714307,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.9,1,RF-L,c0f016366401e1557f071472bcb386b5eb2aff8542b2c2766d492e6f207fd133,random_forest,low,0.0,0.877,0.5365659999661148,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.9,1,RF-M,5a017704fedc5eeaa5bfa51b469c2790db92ae9033f8403d454222bd9ca5b60a,random_forest,medium,0.5,0.8725,0.6192231999593787,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.9,1,RF-H,7ff7f8153ba561892eb3cfceb961e6a4c2bf8946870c60775c3bfce39fbaf2f9,random_forest,high,1.0,0.89975,0.7915817000321113,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.9,1,HGB-L,67769b8c901577287f7c69e46ea16a110fbcab250556e6c9ee68848fdafe1020,gradient_boosting,low,0.0,0.902,0.37905619997764006,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.9,1,HGB-M,2d985fd608b45e3358b349990cabdc1f6ba1762a96e3f4ecf6a7596687075e1f,gradient_boosting,medium,0.5,0.87775,1.1920521999709308,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.9,1,HGB-H,e48f60055c364417c78405d739a17860d6e752f2fc096ea1f14f2b30f76dde1e,gradient_boosting,high,1.0,0.88775,1.3951512000057846,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.9,1,MLP-L,cf054be6f8198498238d75783b4261fc719b2300545c3ec57821015192487ce8,mlp,low,0.0,0.90225,0.2567931999801658,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.9,1,MLP-M,22caf9c6783beb7ef5313eeda008a6c74091af4d4ec3b2f9a80c796f31fc80c5,mlp,medium,0.5,0.8935,0.20345140004064888,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.9,1,MLP-H,5d197816eeb622fc60ae6d2ceb820addf08e9a7cafa95fd016fcc47c1733d867,mlp,high,1.0,0.95825,0.5697679999866523,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.0,2,LR-L,1d2a1642b5cc9ffeec4e67e117c0a2ab4fd6a563b127af2c2fb9c9262e90d737,logistic_regression,low,0.0,0.9935,0.01244839996797964,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.0,2,LR-M,2f0277ba6749dc50e77a697ebcae33e3932a27b63e857544fc1ec7f72f723bce,logistic_regression,medium,0.5,0.9965,0.013487999967765063,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.0,2,LR-H,7b1c2ec5fbbfbbdee64cc420019e5c8a9abaac2c5fc3f68515c1e2c1fa714d43,logistic_regression,high,1.0,0.998,0.014531399996485561,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.0,2,SVM-L,3fbd371b0e2cef95735dd4da149551608834096e78275a14901c17ac75cb096e,rbf_svm,low,0.0,0.9895,0.3590701999492012,0,
equal_oblique,"[1.0132456102380445, 1.0132456102380445, 1.0132456102380445]",0.0,2,SVM-M,9db1d2bf313ca7ba2163130db40ea44518e99de2cc5a6c1b05d6c5c600e866d4,rbf_svm,medium,0.5,0.9925,0.22972299996763468,0,
