fit_id,config_id,family,capacity_tier,capacity_tier_score,regularization_tier,regularization_flexibility_score,rho_train,seed,iid_accuracy,average_ood_accuracy,worst_ood_accuracy,ood_gap,learned_capacity_primary,empirical_capacity_index,converged
f58a05c50f1fdb5155fb3ee17c7c69c5bd561b2beac37cc7d387beb9da226fcb,RF-L,random_forest,low,0.0,weak,1.0,0.7,5,0.915,0.5594666666666668,0.293,0.3555333333333332,3186.0,0.0333333333333333,1.0
b053b2827e85d0fa9548123a605f91210d15cbd629d6fa899bb3030b6456defe,RF-M,random_forest,medium,0.5,strong,0.0,0.7,5,0.9403333333333334,0.6787333333333333,0.477,0.2616,27380.0,0.6666666666666666,1.0
eea33ae8563dad399b6dd296a2e43f355e13a212b8c184091ec024180d548263,RF-H,random_forest,high,1.0,medium,0.5,0.7,5,0.945,0.7139333333333333,0.549,0.2310666666666666,71673.0,0.9666666666666668,1.0
3b6c803753272303cae599ef9cb6d838828d361cbd794f9d9790cb5cf0711821,HGB-L,gradient_boosting,low,0.0,strong,0.0,0.7,5,0.9466666666666668,0.7365333333333333,0.5853333333333334,0.2101333333333334,700.0,0.1833333333333333,1.0
4aa63d3e49047a8d14aee4c58b5cbee41c6e9d516cd54ed61f16c59eb6d3d954,HGB-M,gradient_boosting,medium,0.5,weak,1.0,0.7,5,0.946,0.7602666666666666,0.6376666666666667,0.1857333333333333,6200.0,0.5166666666666667,1.0
f7aa0af4ec3a67398002d9c38ca126f497924e82b9cf144e6e08fdb66eb93617,HGB-H,gradient_boosting,high,1.0,medium,0.5,0.7,5,0.943,0.7547333333333333,0.631,0.1882666666666667,18900.0,0.85,1.0
558a77523a0629a80ae8bbd8ca36d3158307441dc5dbd3eeea6eda0ac5a9dce8,MLP-L,mlp,low,0.0,weak,1.0,0.7,5,0.9516666666666668,0.7686,0.65,0.1830666666666667,113.0,0.1833333333333333,1.0
d2ded8be2b34868cb0d824a7953cdce6018cc169cb5d27dd157fc136d3029936,MLP-M,mlp,medium,0.5,medium,0.5,0.7,5,0.9496666666666668,0.7878666666666667,0.6776666666666666,0.1617999999999999,4609.0,0.5166666666666667,1.0
5ed99f2c81955bc636a915201ccf75d6eef7bddfda2671e376822c0ffcef014e,MLP-H,mlp,high,1.0,strong,0.0,0.7,5,0.9513333333333334,0.806,0.7153333333333334,0.1453333333333333,25601.0,0.85,1.0
6cd44a30466d568d3a13661ddece000793af6a83c5f99e820d07359a4376e7f1,LR-L,logistic_regression,low,0.0,strong,0.0,0.7,6,0.9543333333333334,0.7433333333333334,0.5986666666666667,0.2109999999999999,4.236784989589273,0.1333333333333333,1.0
