experiment_id,run_id,fit_id,config_id,config_hash,family,capacity_tier,capacity_tier_score,regularization_tier,regularization_flexibility_score,hyperparameters_json,rho_train,seed,status,failure_type,failure_message,fit_seconds,warning_count,warning_messages,validation_accuracy,validation_balanced_accuracy,validation_roc_auc,validation_brier_score,validation_log_loss,capacity_proxy_name,learned_capacity_primary,structural_parameter_count,effective_degrees_of_freedom,kernel_effective_rank,support_vector_fraction,tree_total_leaves,tree_mean_depth,boosting_total_leaves,boosting_iterations,mlp_parameter_count,optimization_iterations,converged,fitted_kernel_gamma,empirical_capacity_index
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-complete-fef9a5cb6b20,f425aed293b031bdc747f1213a4064e8c00fbb1d03b0c1afe45e9bac079ea595,SVM-M,9db1d2bf313ca7ba2163130db40ea44518e99de2cc5a6c1b05d6c5c600e866d4,rbf_svm,medium,0.5,weak,1.0,"{""C"":10.0,""cache_size"":1000,""calibration_cv"":3,""gamma"":""scale""}",0.5,1,success,,,0.7338110000127926,0,,0.9245,0.9237911546606454,0.9796801133704353,0.05571078718427301,0.1846373876013709,kernel_effective_rank,9.855116515470085,5514.0,,9.855116515470085,0.1838,,,,,,,1.0,0.2,0.4
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-complete-fef9a5cb6b20,6dfe56ccf9d27027616b511688f47884a7494881dbca78a91c88893ce36e5267,SVM-H,405d3f89ec540b5d9527e4410c3337cad0e3f8b2cd09be2fa431cfc7a19bc06a,rbf_svm,high,1.0,strong,0.0,"{""C"":0.3,""cache_size"":1000,""calibration_cv"":3,""gamma"":1.0}",0.5,1,success,,,1.4152720000129193,0,,0.9255,0.9249817847625404,0.9697722268491096,0.059542951989378264,0.2138765166256813,kernel_effective_rank,145.54652490928913,12474.0,,145.54652490928913,0.4158,,,,,,,1.0,1.0,0.7666666666666667
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-complete-fef9a5cb6b20,4432cbdaca637b7ddf4d4d1493fbea2a44e04359c74c4287b45d3cf66076d08c,RF-L,c0f016366401e1557f071472bcb386b5eb2aff8542b2c2766d492e6f207fd133,random_forest,low,0.0,weak,1.0,"{""max_depth"":4,""max_features"":""sqrt"",""min_samples_leaf"":1,""n_estimators"":200,""n_jobs"":-1}",0.5,1,success,,,0.48234210000373423,0,,0.905,0.9044128479811905,0.9690355996396038,0.08811798944179079,0.31281130614936037,tree_total_leaves,3200.0,6200.0,,,,3200.0,4.0,,,,,1.0,,0.31666666666666665
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-complete-fef9a5cb6b20,0e0552c2faceb43880fe023ef1b29c2750b52d1423941c1c76d19f1ba0801770,RF-M,5a017704fedc5eeaa5bfa51b469c2790db92ae9033f8403d454222bd9ca5b60a,random_forest,medium,0.5,strong,0.0,"{""max_depth"":10,""max_features"":""sqrt"",""min_samples_leaf"":10,""n_estimators"":250,""n_jobs"":-1}",0.5,1,success,,,0.709861200011801,0,,0.9195,0.9189213973667832,0.9767486377407694,0.06241598016922847,0.2151163540214194,tree_total_leaves,32936.0,65622.0,,,,32936.0,10.0,,,,,1.0,,0.6333333333333333
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-complete-fef9a5cb6b20,d4a9dee7145a74b68af6afb90fdd1ee602792c48f80b59198f31b5f27de1401c,RF-H,7ff7f8153ba561892eb3cfceb961e6a4c2bf8946870c60775c3bfce39fbaf2f9,random_forest,high,1.0,medium,0.5,"{""max_depth"":null,""max_features"":""sqrt"",""min_samples_leaf"":2,""n_estimators"":300,""n_jobs"":-1}",0.5,1,success,,,0.7660214999923483,0,,0.9225,0.9221164552496465,0.9767596620935646,0.05938498186425239,0.20218086691476894,tree_total_leaves,93395.0,186490.0,,,,93395.0,15.126666666666667,,,,,1.0,,1.0
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-complete-fef9a5cb6b20,d37712ff7e89eef736e477b3eb030464c2ed021d209f297efff9ddd9d6f7cc85,HGB-L,67769b8c901577287f7c69e46ea16a110fbcab250556e6c9ee68848fdafe1020,gradient_boosting,low,0.0,strong,0.0,"{""early_stopping"":false,""l2_regularization"":1.0,""learning_rate"":0.08,""max_iter"":100,""max_leaf_nodes"":7}",0.5,1,success,,,0.24153530003968626,0,,0.9205,0.9199707153101201,0.9795393023188222,0.056233339995284855,0.18969555772875799,boosting_total_leaves,700.0,1300.0,,,,,,700.0,100.0,,100.0,1.0,,0.18333333333333332
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-complete-fef9a5cb6b20,c32e86dc4d16e1aeff2bb8b80755ddb0cacd7ab2b98c3a5793174893ed82bd44,HGB-M,2d985fd608b45e3358b349990cabdc1f6ba1762a96e3f4ecf6a7596687075e1f,gradient_boosting,medium,0.5,weak,1.0,"{""early_stopping"":false,""l2_regularization"":0.01,""learning_rate"":0.08,""max_iter"":200,""max_leaf_nodes"":31}",0.5,1,success,,,1.8712497999658808,0,,0.9115,0.9109978943486161,0.9774281387585175,0.06296747962900502,0.21262988433188443,boosting_total_leaves,6200.0,12200.0,,,,,,6200.0,200.0,,200.0,1.0,,0.5166666666666667
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-complete-fef9a5cb6b20,c9356525e7cb2f118d70f6131e84f6b98532f92a505ba7bbc683f1a9d35956de,HGB-H,e48f60055c364417c78405d739a17860d6e752f2fc096ea1f14f2b30f76dde1e,gradient_boosting,high,1.0,medium,0.5,"{""early_stopping"":false,""l2_regularization"":0.1,""learning_rate"":0.05,""max_iter"":300,""max_leaf_nodes"":63}",0.5,1,success,,,3.8620509000029415,0,,0.9105,0.9101369926166902,0.975857669592129,0.06849104568367875,0.2550390485655609,boosting_total_leaves,18900.0,37500.0,,,,,,18900.0,300.0,,300.0,1.0,,0.85
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-complete-fef9a5cb6b20,b52179b98581f47fe506d5b3f36b4c98fe46676747f34496bda5de61bafb4c96,MLP-L,cf054be6f8198498238d75783b4261fc719b2300545c3ec57821015192487ce8,mlp,low,0.0,weak,1.0,"{""alpha"":0.0001,""early_stopping"":true,""hidden_layer_sizes"":[16],""learning_rate_init"":0.001,""max_iter"":250}",0.5,1,success,,,0.1837320000049658,0,,0.916,0.9163792818335703,0.9751310645215281,0.0853413519090054,0.3037326978176447,mlp_parameter_count,113.0,113.0,,,,,,,,113.0,19.0,1.0,,0.18333333333333332
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-complete-fef9a5cb6b20,143a3ee459e28f6cc7a3f5ed73c8765b6b8c18ba66274c727ca6fb786899c07c,MLP-M,22caf9c6783beb7ef5313eeda008a6c74091af4d4ec3b2f9a80c796f31fc80c5,mlp,medium,0.5,medium,0.5,"{""alpha"":0.001,""early_stopping"":true,""hidden_layer_sizes"":[64,64],""learning_rate_init"":0.001,""max_iter"":300}",0.5,1,success,,,0.6649706999887712,0,,0.9275,0.9273159409134779,0.9830726073897238,0.05122891007042563,0.16758387382541032,mlp_parameter_count,4609.0,4609.0,,,,,,,,4609.0,23.0,1.0,,0.5166666666666667
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-complete-fef9a5cb6b20,afcd5031a0b08212f1f2b4bb7bce3edeebb3761b742f2470eda347bf83c7ff3d,MLP-H,5d197816eeb622fc60ae6d2ceb820addf08e9a7cafa95fd016fcc47c1733d867,mlp,high,1.0,strong,0.0,"{""alpha"":0.01,""early_stopping"":true,""hidden_layer_sizes"":[128,128,64],""learning_rate_init"":0.001,""max_iter"":350}",0.5,1,success,,,1.2646695000003092,0,,0.9275,0.9262796517507174,0.9818669440794716,0.05344839726799579,0.17784974506072854,mlp_parameter_count,25601.0,25601.0,,,,,,,,25601.0,14.0,1.0,,0.85
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-complete-fef9a5cb6b20,612bbbe579d61840881cdd7d5e87addc9ca29e81f16f9eee8740e217f85f6458,LR-L,1d2a1642b5cc9ffeec4e67e117c0a2ab4fd6a563b127af2c2fb9c9262e90d737,logistic_regression,low,0.0,strong,0.0,"{""C"":0.03,""max_iter"":1500,""solver"":""lbfgs""}",0.5,2,success,,,0.011653200024738908,0,,0.9195,0.9197573098625502,0.9785748081195466,0.05993425458204637,0.2018715373811118,effective_degrees_of_freedom,4.383214478721496,6.0,4.383214478721496,,,,,,,,8.0,1.0,,0.06666666666666667
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-complete-fef9a5cb6b20,5504dc549c7ad563c3917203faf4050aa46af894293ecad99a98f6f77f857dfc,LR-M,2f0277ba6749dc50e77a697ebcae33e3932a27b63e857544fc1ec7f72f723bce,logistic_regression,medium,0.5,medium,0.5,"{""C"":1.0,""max_iter"":1500,""solver"":""lbfgs""}",0.5,2,success,,,0.012145799992140383,0,,0.9245,0.9247247454514355,0.9792920153924484,0.0565628327934552,0.18566861916254168,effective_degrees_of_freedom,4.935008723192492,6.0,4.935008723192492,,,,,,,,9.0,1.0,,0.43333333333333335
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-complete-fef9a5cb6b20,d5efa40f03d8c0297629eca599adb8a7c818cc739c6aed8d9bbf1c7adbf4d4ab,LR-H,7b1c2ec5fbbfbbdee64cc420019e5c8a9abaac2c5fc3f68515c1e2c1fa714d43,logistic_regression,high,1.0,weak,1.0,"{""C"":30.0,""max_iter"":1500,""solver"":""lbfgs""}",0.5,2,success,,,0.012118400016333908,0,,0.9235,0.9237244563678904,0.9793050191505345,0.05661520365951105,0.18642314827967976,effective_degrees_of_freedom,4.997496093390814,6.0,4.997496093390814,,,,,,,,9.0,1.0,,0.7666666666666667
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-complete-fef9a5cb6b20,b25dbb77909c952ac06cc748b7c40d0e38f899753de6c52101a96d5fbb326fb3,SVM-L,3fbd371b0e2cef95735dd4da149551608834096e78275a14901c17ac75cb096e,rbf_svm,low,0.0,medium,0.5,"{""C"":1.0,""cache_size"":1000,""calibration_cv"":3,""gamma"":0.05}",0.5,2,success,,,0.7302182999555953,0,,0.9205,0.9207746038605157,0.9784527728513541,0.057658598362398325,0.19223492126634692,kernel_effective_rank,2.249085574695178,5976.0,,2.249085574695178,0.1992,,,,,,,1.0,0.05,0.1
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-complete-fef9a5cb6b20,93f736fa909eb12cf9fb8261405acec615cc308db96877ba67f2f18ae13faf76,SVM-M,9db1d2bf313ca7ba2163130db40ea44518e99de2cc5a6c1b05d6c5c600e866d4,rbf_svm,medium,0.5,weak,1.0,"{""C"":10.0,""cache_size"":1000,""calibration_cv"":3,""gamma"":""scale""}",0.5,2,success,,,0.6988451000070199,0,,0.92,0.9200618978884898,0.9758910325083949,0.05896398034218609,0.1997850423192548,kernel_effective_rank,9.953761867442589,5280.0,,9.953761867442589,0.176,,,,,,,1.0,0.2,0.5
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-complete-fef9a5cb6b20,05bbe455d8252a7c8a1f0e3981286ac7f45fa3852fe7d66cf6051941508fc345,SVM-H,405d3f89ec540b5d9527e4410c3337cad0e3f8b2cd09be2fa431cfc7a19bc06a,rbf_svm,high,1.0,strong,0.0,"{""C"":0.3,""cache_size"":1000,""calibration_cv"":3,""gamma"":1.0}",0.5,2,success,,,1.451675999967847,0,,0.914,0.9141111781304797,0.9623241116682721,0.06665198815719132,0.24169442386264803,kernel_effective_rank,148.86643291720992,12336.0,,148.86643291720992,0.4112,,,,,,,1.0,1.0,0.8
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-complete-fef9a5cb6b20,5a98438e22b9ae6c94d358376baf5a68da7d3910f30321e376a88ac2ee81db0b,RF-L,c0f016366401e1557f071472bcb386b5eb2aff8542b2c2766d492e6f207fd133,random_forest,low,0.0,weak,1.0,"{""max_depth"":4,""max_features"":""sqrt"",""min_samples_leaf"":1,""n_estimators"":200,""n_jobs"":-1}",0.5,2,success,,,0.4699240000336431,0,,0.893,0.8930370877183507,0.9607686621433594,0.09420619123235889,0.32811429829840333,tree_total_leaves,3198.0,6196.0,,,,3198.0,4.0,,,,,1.0,,0.06666666666666667
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-complete-fef9a5cb6b20,cb4102eca12da6e26ad01047f62ae28858a9dc2ac48390ab58d8f6112d9e39f3,RF-M,5a017704fedc5eeaa5bfa51b469c2790db92ae9033f8403d454222bd9ca5b60a,random_forest,medium,0.5,strong,0.0,"{""max_depth"":10,""max_features"":""sqrt"",""min_samples_leaf"":10,""n_estimators"":250,""n_jobs"":-1}",0.5,2,success,,,0.7447878000093624,0,,0.9125,0.9126702617056329,0.972748124207896,0.06734157375564546,0.22792630669901864,tree_total_leaves,32524.0,64798.0,,,,32524.0,10.0,,,,,1.0,,0.5666666666666667
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-complete-fef9a5cb6b20,8ee39737df5d7dfa5aeb195b670ab4e44e3d7f1a0b9defd7fe407fcdad0f5a5d,RF-H,7ff7f8153ba561892eb3cfceb961e6a4c2bf8946870c60775c3bfce39fbaf2f9,random_forest,high,1.0,medium,0.5,"{""max_depth"":null,""max_features"":""sqrt"",""min_samples_leaf"":2,""n_estimators"":300,""n_jobs"":-1}",0.5,2,success,,,0.7463238000054844,0,,0.914,0.9142302125314216,0.9738429406098362,0.06375198192097874,0.21353975209461862,tree_total_leaves,90458.0,180616.0,,,,90458.0,15.18,,,,,1.0,,0.8333333333333334
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-complete-fef9a5cb6b20,dfbe3d3e62ae6f043914f53dbc54b9b059acbc8a26f4def082e5f2533605fe88,HGB-L,67769b8c901577287f7c69e46ea16a110fbcab250556e6c9ee68848fdafe1020,gradient_boosting,low,0.0,strong,0.0,"{""early_stopping"":false,""l2_regularization"":1.0,""learning_rate"":0.08,""max_iter"":100,""max_leaf_nodes"":7}",0.5,2,success,,,0.4122350999969058,0,,0.92,0.9201299175461708,0.9761436055019901,0.06045688620154336,0.20277397997539337,boosting_total_leaves,700.0,1300.0,,,,,,700.0,100.0,,100.0,1.0,,0.18333333333333332
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-complete-fef9a5cb6b20,fae030465f78829fbbaa3eed306d0b95c42470fb572a148631cbe59db582eb42,HGB-M,2d985fd608b45e3358b349990cabdc1f6ba1762a96e3f4ecf6a7596687075e1f,gradient_boosting,medium,0.5,weak,1.0,"{""early_stopping"":false,""l2_regularization"":0.01,""learning_rate"":0.08,""max_iter"":200,""max_leaf_nodes"":31}",0.5,2,success,,,1.8072586999624036,0,,0.9155,0.9156711289562683,0.9738134320818718,0.0665794649448827,0.23458921137301314,boosting_total_leaves,6200.0,12200.0,,,,,,6200.0,200.0,,200.0,1.0,,0.5166666666666667
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-complete-fef9a5cb6b20,ce3800989918d4b03a926eea571b06d4aa39046081790ee91d71ce22258c33a1,HGB-H,e48f60055c364417c78405d739a17860d6e752f2fc096ea1f14f2b30f76dde1e,gradient_boosting,high,1.0,medium,0.5,"{""early_stopping"":false,""l2_regularization"":0.1,""learning_rate"":0.05,""max_iter"":300,""max_leaf_nodes"":63}",0.5,2,success,,,4.3433566999738105,0,,0.9155,0.915705138785109,0.9738884537631376,0.06849114972423194,0.2669678625826792,boosting_total_leaves,18900.0,37500.0,,,,,,18900.0,300.0,,300.0,1.0,,0.85
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-complete-fef9a5cb6b20,641d2f3766a109d0233fdf91eb0e9f92f65565680fbefcfa9e824872a9f5ad95,MLP-L,cf054be6f8198498238d75783b4261fc719b2300545c3ec57821015192487ce8,mlp,low,0.0,weak,1.0,"{""alpha"":0.0001,""early_stopping"":true,""hidden_layer_sizes"":[16],""learning_rate_init"":0.001,""max_iter"":250}",0.5,2,success,,,0.268071600003168,0,,0.906,0.9062449047774808,0.9742625618803833,0.06824494677878123,0.23499439519487902,mlp_parameter_count,113.0,113.0,,,,,,,,113.0,26.0,1.0,,0.18333333333333332
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-complete-fef9a5cb6b20,04e6002d78128793ea84c038ff24f4696586b688a36e7924de74d3f9f2701477,MLP-M,22caf9c6783beb7ef5313eeda008a6c74091af4d4ec3b2f9a80c796f31fc80c5,mlp,medium,0.5,medium,0.5,"{""alpha"":0.001,""early_stopping"":true,""hidden_layer_sizes"":[64,64],""learning_rate_init"":0.001,""max_iter"":300}",0.5,2,success,,,0.42372389999218285,0,,0.9185,0.9187910306078457,0.9784497719841034,0.05820935019004001,0.1914998865933245,mlp_parameter_count,4609.0,4609.0,,,,,,,,4609.0,15.0,1.0,,0.5166666666666667
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-complete-fef9a5cb6b20,a0be01b0d363273d87be5e8307bc5e466201190bb5c19a740c37b8f69b15dfdd,MLP-H,5d197816eeb622fc60ae6d2ceb820addf08e9a7cafa95fd016fcc47c1733d867,mlp,high,1.0,strong,0.0,"{""alpha"":0.01,""early_stopping"":true,""hidden_layer_sizes"":[128,128,64],""learning_rate_init"":0.001,""max_iter"":350}",0.5,2,success,,,1.9642129999701865,0,,0.9235,0.9235714121381079,0.9790789538176533,0.05676783817390845,0.1883229385250378,mlp_parameter_count,25601.0,25601.0,,,,,,,,25601.0,20.0,1.0,,0.85
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-complete-fef9a5cb6b20,a86e53fdeaf217a0d0cc56cfb08e85640031c75f362916cbb1f4ae4dd89cfef9,LR-L,1d2a1642b5cc9ffeec4e67e117c0a2ab4fd6a563b127af2c2fb9c9262e90d737,logistic_regression,low,0.0,strong,0.0,"{""C"":0.03,""max_iter"":1500,""solver"":""lbfgs""}",0.5,3,success,,,0.014903899980708957,0,,0.9315,0.9315169528731827,0.9828036070921745,0.05438081384946447,0.188551266429694,effective_degrees_of_freedom,4.3944100329046805,6.0,4.3944100329046805,,,,,,,,8.0,1.0,,0.23333333333333334
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-complete-fef9a5cb6b20,51a41130eba39e4ec22dc8296ff1c68b0c70b417e8a876fb12b825d273aabfed,LR-M,2f0277ba6749dc50e77a697ebcae33e3932a27b63e857544fc1ec7f72f723bce,logistic_regression,medium,0.5,medium,0.5,"{""C"":1.0,""max_iter"":1500,""solver"":""lbfgs""}",0.5,3,success,,,0.020721399981994182,0,,0.9295,0.9295257915891187,0.9833646525368556,0.050926187186401614,0.166288582982529,effective_degrees_of_freedom,4.936094905700234,6.0,4.936094905700234,,,,,,,,11.0,1.0,,0.5
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-complete-fef9a5cb6b20,e1abaae908cb3ae677c7f7dbab1d660dd0776e3f89806584d3a91702c932339d,LR-H,7b1c2ec5fbbfbbdee64cc420019e5c8a9abaac2c5fc3f68515c1e2c1fa714d43,logistic_regression,high,1.0,weak,1.0,"{""C"":30.0,""max_iter"":1500,""solver"":""lbfgs""}",0.5,3,success,,,0.015126999991480261,0,,0.929,0.9290212507213085,0.983379653751954,0.051022429739206045,0.16641254285052445,effective_degrees_of_freedom,4.9975304061952786,6.0,4.9975304061952786,,,,,,,,11.0,1.0,,0.8333333333333334
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-complete-fef9a5cb6b20,fa4c75730bed96be4e7bab852ffa54ca94e2fa6cf56215674460d7d7e8e32589,SVM-L,3fbd371b0e2cef95735dd4da149551608834096e78275a14901c17ac75cb096e,rbf_svm,low,0.0,medium,0.5,"{""C"":1.0,""cache_size"":1000,""calibration_cv"":3,""gamma"":0.05}",0.5,3,success,,,0.6724001999828033,0,,0.9285,0.92849870839538,0.9822615631866182,0.052610577331087975,0.17178924720343014,kernel_effective_rank,2.2887646346502617,6090.0,,2.2887646346502617,0.203,,,,,,,1.0,0.05,0.2
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-complete-fef9a5cb6b20,02c162db8bc6b24ec28aa8b108f85bc203e6b0301fe529dd1b379d91c67c362c,SVM-M,9db1d2bf313ca7ba2163130db40ea44518e99de2cc5a6c1b05d6c5c600e866d4,rbf_svm,medium,0.5,weak,1.0,"{""C"":10.0,""cache_size"":1000,""calibration_cv"":3,""gamma"":""scale""}",0.5,3,success,,,0.6834363999660127,0,,0.924,0.9240208456885008,0.9802143973661867,0.05531675788019678,0.18185965470587814,kernel_effective_rank,10.516997794790388,5376.0,,10.516997794790388,0.1792,,,,,,,1.0,0.2,0.5333333333333333
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-complete-fef9a5cb6b20,fe8c8fd25ec3b31e9b37000cebbdf5c29f6928c9b5c6f5e18bd1698d52ec76cd,SVM-H,405d3f89ec540b5d9527e4410c3337cad0e3f8b2cd09be2fa431cfc7a19bc06a,rbf_svm,high,1.0,strong,0.0,"{""C"":0.3,""cache_size"":1000,""calibration_cv"":3,""gamma"":1.0}",0.5,3,success,,,1.4786359000136144,0,,0.926,0.9260120069725648,0.9708446384157116,0.06087088670769213,0.21360884091209784,kernel_effective_rank,164.66645916760658,12180.0,,164.66645916760658,0.406,,,,,,,1.0,1.0,0.8666666666666667
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-complete-fef9a5cb6b20,d1c6f461a31927a53d478cd2ee043a9b6c648598d6c0c58e6c4c8d36985fab41,RF-L,c0f016366401e1557f071472bcb386b5eb2aff8542b2c2766d492e6f207fd133,random_forest,low,0.0,weak,1.0,"{""max_depth"":4,""max_features"":""sqrt"",""min_samples_leaf"":1,""n_estimators"":200,""n_jobs"":-1}",0.5,3,success,,,0.5078762999619357,0,,0.896,0.8960275782338369,0.9660662513663607,0.09109512634809992,0.32081921234182825,tree_total_leaves,3199.0,6198.0,,,,3199.0,4.0,,,,,1.0,,0.18333333333333332
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-complete-fef9a5cb6b20,0967b621fa6d0d6fa6b1a13174de5ecf67a34fbae3ba7eb138f379cc46c17d0e,RF-M,5a017704fedc5eeaa5bfa51b469c2790db92ae9033f8403d454222bd9ca5b60a,random_forest,medium,0.5,strong,0.0,"{""max_depth"":10,""max_features"":""sqrt"",""min_samples_leaf"":10,""n_estimators"":250,""n_jobs"":-1}",0.5,3,success,,,0.709325700008776,0,,0.913,0.913028955345383,0.9753800057804682,0.06560110289574009,0.22360335123607564,tree_total_leaves,32664.0,65078.0,,,,32664.0,10.0,,,,,1.0,,0.6
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-complete-fef9a5cb6b20,c8c0de9ce81145487e601253dcbd800bccb5b4a5cc9f0d2b0fa6a4506def9a0b,RF-H,7ff7f8153ba561892eb3cfceb961e6a4c2bf8946870c60775c3bfce39fbaf2f9,random_forest,high,1.0,medium,0.5,"{""max_depth"":null,""max_features"":""sqrt"",""min_samples_leaf"":2,""n_estimators"":300,""n_jobs"":-1}",0.5,3,success,,,0.7758199000381865,0,,0.9175,0.9175428209684984,0.9768121217818644,0.061007942141649,0.20545591731490634,tree_total_leaves,91927.0,183554.0,,,,91927.0,15.586666666666666,,,,,1.0,,0.9333333333333333
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-complete-fef9a5cb6b20,01180b717f07691bab4c772a7511daf43ef4589f3bdf3257f7c663bccfefd889,HGB-L,67769b8c901577287f7c69e46ea16a110fbcab250556e6c9ee68848fdafe1020,gradient_boosting,low,0.0,strong,0.0,"{""early_stopping"":false,""l2_regularization"":1.0,""learning_rate"":0.08,""max_iter"":100,""max_leaf_nodes"":7}",0.5,3,success,,,0.2049350999877788,0,,0.9225,0.922534225272247,0.9794838381908935,0.05743270335141848,0.1932230910757214,boosting_total_leaves,700.0,1300.0,,,,,,700.0,100.0,,100.0,1.0,,0.18333333333333332
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-complete-fef9a5cb6b20,7b1b37a12adb3bcc2302937bcee3435f2a31efce3a1c58ed15b30e14bb21f05e,HGB-M,2d985fd608b45e3358b349990cabdc1f6ba1762a96e3f4ecf6a7596687075e1f,gradient_boosting,medium,0.5,weak,1.0,"{""early_stopping"":false,""l2_regularization"":0.01,""learning_rate"":0.08,""max_iter"":200,""max_leaf_nodes"":31}",0.5,3,success,,,1.9400706000160426,0,,0.919,0.9189934384685159,0.9780982259563024,0.060290060174517254,0.20524733977156295,boosting_total_leaves,6200.0,12200.0,,,,,,6200.0,200.0,,200.0,1.0,,0.5166666666666667
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-complete-fef9a5cb6b20,bd5aca3b57ee1dfa3ce8ed6c14ff5517a6914eb98f15d046ca822ab917c60ea9,HGB-H,e48f60055c364417c78405d739a17860d6e752f2fc096ea1f14f2b30f76dde1e,gradient_boosting,high,1.0,medium,0.5,"{""early_stopping"":false,""l2_regularization"":0.1,""learning_rate"":0.05,""max_iter"":300,""max_leaf_nodes"":63}",0.5,3,success,,,5.029236499976832,0,,0.9185,0.9185158997878828,0.9762910795774457,0.06502486814543391,0.24527857734960068,boosting_total_leaves,18900.0,37500.0,,,,,,18900.0,300.0,,300.0,1.0,,0.85
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-complete-fef9a5cb6b20,7fc9a14133f3e01eb93f434fc4497b384ce0bbd1e6398c8c699354fce35efd63,MLP-L,cf054be6f8198498238d75783b4261fc719b2300545c3ec57821015192487ce8,mlp,low,0.0,weak,1.0,"{""alpha"":0.0001,""early_stopping"":true,""hidden_layer_sizes"":[16],""learning_rate_init"":0.001,""max_iter"":250}",0.5,3,success,,,0.3090989000047557,0,,0.926,0.926048009888801,0.9805924279866669,0.05741948054969052,0.19829460564236556,mlp_parameter_count,113.0,113.0,,,,,,,,113.0,32.0,1.0,,0.18333333333333332
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-complete-fef9a5cb6b20,1dcebc15dd3e733ad355858e07f4270fb55a955fd4a1f4f5ac354a1f721397d9,MLP-M,22caf9c6783beb7ef5313eeda008a6c74091af4d4ec3b2f9a80c796f31fc80c5,mlp,medium,0.5,medium,0.5,"{""alpha"":0.001,""early_stopping"":true,""hidden_layer_sizes"":[64,64],""learning_rate_init"":0.001,""max_iter"":300}",0.5,3,success,,,0.8696432000142522,0,,0.9265,0.9265525507566112,0.9827766049049973,0.051930112171032224,0.17011801147998795,mlp_parameter_count,4609.0,4609.0,,,,,,,,4609.0,30.0,1.0,,0.5166666666666667
PHASE1-FAMILY-CAPACITY,PHASE1-FAMILY-CAPACITY-complete-fef9a5cb6b20,a6331394ae7d1e3c5fb71618ff4c6be5efa1639437506d7318a3460511600287,MLP-H,5d197816eeb622fc60ae6d2ceb820addf08e9a7cafa95fd016fcc47c1733d867,mlp,high,1.0,strong,0.0,"{""alpha"":0.01,""early_stopping"":true,""hidden_layer_sizes"":[128,128,64],""learning_rate_init"":0.001,""max_iter"":350}",0.5,3,success,,,1.8020880999974906,0,,0.927,0.9268770770432405,0.982608591295895,0.05283285362653117,0.17319769583214314,mlp_parameter_count,25601.0,25601.0,,,,,,,,25601.0,21.0,1.0,,0.85
