fit_id,rho_train,dataset_seed,width,schedule,accuracy,ood_gap,rho_ood
rho0p7_seed03_width512_cosine,0.7,3,512,cosine,0.8856666666666667,0.06766666666666665,0.3
rho0p7_seed03_width64_constant,0.7,3,64,constant,0.6726666666666666,0.279,-0.9
rho0p7_seed03_width64_constant,0.7,3,64,constant,0.7416666666666667,0.20999999999999996,-0.6
rho0p7_seed03_width64_constant,0.7,3,64,constant,0.789,0.16266666666666663,-0.3
rho0p7_seed03_width64_constant,0.7,3,64,constant,0.834,0.1176666666666667,0.0
rho0p7_seed03_width64_constant,0.7,3,64,constant,0.8823333333333333,0.06933333333333336,0.3
rho0p7_seed03_width64_cosine,0.7,3,64,cosine,0.6763333333333333,0.2773333333333333,-0.9
rho0p7_seed03_width64_cosine,0.7,3,64,cosine,0.746,0.20766666666666667,-0.6
rho0p7_seed03_width64_cosine,0.7,3,64,cosine,0.7943333333333333,0.15933333333333333,-0.3
rho0p7_seed03_width64_cosine,0.7,3,64,cosine,0.8353333333333334,0.11833333333333329,0.0
rho0p7_seed03_width64_cosine,0.7,3,64,cosine,0.882,0.07166666666666666,0.3
rho0p7_seed03_width8_constant,0.7,3,8,constant,0.6713333333333333,0.28200000000000003,-0.9
rho0p7_seed03_width8_constant,0.7,3,8,constant,0.7416666666666667,0.21166666666666667,-0.6
rho0p7_seed03_width8_constant,0.7,3,8,constant,0.7886666666666666,0.16466666666666674,-0.3
rho0p7_seed03_width8_constant,0.7,3,8,constant,0.833,0.1203333333333334,0.0
rho0p7_seed03_width8_constant,0.7,3,8,constant,0.879,0.07433333333333336,0.3
rho0p7_seed03_width8_cosine,0.7,3,8,cosine,0.673,0.2803333333333333,-0.9
rho0p7_seed03_width8_cosine,0.7,3,8,cosine,0.743,0.21033333333333337,-0.6
rho0p7_seed03_width8_cosine,0.7,3,8,cosine,0.7896666666666666,0.16366666666666674,-0.3
rho0p7_seed03_width8_cosine,0.7,3,8,cosine,0.8343333333333334,0.119,0.0
rho0p7_seed03_width8_cosine,0.7,3,8,cosine,0.8803333333333333,0.07300000000000006,0.3
rho0p7_seed04_width512_constant,0.7,4,512,constant,0.678,0.2759999999999999,-0.9
rho0p7_seed04_width512_constant,0.7,4,512,constant,0.7276666666666667,0.22633333333333328,-0.6
rho0p7_seed04_width512_constant,0.7,4,512,constant,0.7873333333333333,0.16666666666666663,-0.3
rho0p7_seed04_width512_constant,0.7,4,512,constant,0.837,0.11699999999999999,0.0
rho0p7_seed04_width512_constant,0.7,4,512,constant,0.889,0.06499999999999995,0.3
rho0p7_seed04_width512_cosine,0.7,4,512,cosine,0.6893333333333334,0.2656666666666666,-0.9
rho0p7_seed04_width512_cosine,0.7,4,512,cosine,0.744,0.21099999999999997,-0.6
rho0p7_seed04_width512_cosine,0.7,4,512,cosine,0.795,0.15999999999999992,-0.3
rho0p7_seed04_width512_cosine,0.7,4,512,cosine,0.8463333333333334,0.10866666666666658,0.0
rho0p7_seed04_width512_cosine,0.7,4,512,cosine,0.893,0.061999999999999944,0.3
rho0p7_seed04_width64_constant,0.7,4,64,constant,0.6896666666666667,0.2653333333333333,-0.9
rho0p7_seed04_width64_constant,0.7,4,64,constant,0.739,0.21599999999999997,-0.6
rho0p7_seed04_width64_constant,0.7,4,64,constant,0.7953333333333333,0.15966666666666662,-0.3
rho0p7_seed04_width64_constant,0.7,4,64,constant,0.8413333333333334,0.11366666666666658,0.0
rho0p7_seed04_width64_constant,0.7,4,64,constant,0.894,0.06099999999999994,0.3
rho0p7_seed04_width64_cosine,0.7,4,64,cosine,0.69,0.2656666666666667,-0.9
rho0p7_seed04_width64_cosine,0.7,4,64,cosine,0.734,0.22166666666666668,-0.6
rho0p7_seed04_width64_cosine,0.7,4,64,cosine,0.794,0.16166666666666663,-0.3
rho0p7_seed04_width64_cosine,0.7,4,64,cosine,0.8423333333333334,0.11333333333333329,0.0
rho0p7_seed04_width64_cosine,0.7,4,64,cosine,0.8896666666666667,0.06599999999999995,0.3
rho0p7_seed04_width8_constant,0.7,4,8,constant,0.6913333333333334,0.2626666666666666,-0.9
rho0p7_seed04_width8_constant,0.7,4,8,constant,0.737,0.21699999999999997,-0.6
rho0p7_seed04_width8_constant,0.7,4,8,constant,0.7916666666666666,0.16233333333333333,-0.3
rho0p7_seed04_width8_constant,0.7,4,8,constant,0.8433333333333334,0.11066666666666658,0.0
rho0p7_seed04_width8_constant,0.7,4,8,constant,0.8963333333333333,0.057666666666666644,0.3
rho0p7_seed04_width8_cosine,0.7,4,8,cosine,0.692,0.261,-0.9
rho0p7_seed04_width8_cosine,0.7,4,8,cosine,0.7363333333333333,0.21666666666666667,-0.6
rho0p7_seed04_width8_cosine,0.7,4,8,cosine,0.7933333333333333,0.15966666666666662,-0.3
rho0p7_seed04_width8_cosine,0.7,4,8,cosine,0.843,0.10999999999999999,0.0
rho0p7_seed04_width8_cosine,0.7,4,8,cosine,0.897,0.05599999999999994,0.3
rho0p7_seed05_width512_constant,0.7,5,512,constant,0.6953333333333334,0.2573333333333333,-0.9
rho0p7_seed05_width512_constant,0.7,5,512,constant,0.7433333333333333,0.20933333333333337,-0.6
rho0p7_seed05_width512_constant,0.7,5,512,constant,0.8033333333333333,0.14933333333333332,-0.3
rho0p7_seed05_width512_constant,0.7,5,512,constant,0.8473333333333334,0.10533333333333328,0.0
rho0p7_seed05_width512_constant,0.7,5,512,constant,0.891,0.06166666666666665,0.3
rho0p7_seed05_width512_cosine,0.7,5,512,cosine,0.698,0.2533333333333334,-0.9
rho0p7_seed05_width512_cosine,0.7,5,512,cosine,0.745,0.20633333333333337,-0.6
rho0p7_seed05_width512_cosine,0.7,5,512,cosine,0.808,0.1433333333333333,-0.3
rho0p7_seed05_width512_cosine,0.7,5,512,cosine,0.8506666666666667,0.10066666666666668,0.0
rho0p7_seed05_width512_cosine,0.7,5,512,cosine,0.895,0.056333333333333346,0.3
rho0p7_seed05_width64_constant,0.7,5,64,constant,0.704,0.2476666666666667,-0.9
rho0p7_seed05_width64_constant,0.7,5,64,constant,0.7496666666666667,0.20199999999999996,-0.6
rho0p7_seed05_width64_constant,0.7,5,64,constant,0.8113333333333334,0.1403333333333333,-0.3
rho0p7_seed05_width64_constant,0.7,5,64,constant,0.8493333333333334,0.10233333333333328,0.0
rho0p7_seed05_width64_constant,0.7,5,64,constant,0.8953333333333333,0.056333333333333346,0.3
rho0p7_seed05_width64_cosine,0.7,5,64,cosine,0.7033333333333334,0.2486666666666666,-0.9
rho0p7_seed05_width64_cosine,0.7,5,64,cosine,0.749,0.20299999999999996,-0.6
rho0p7_seed05_width64_cosine,0.7,5,64,cosine,0.8133333333333334,0.1386666666666666,-0.3
rho0p7_seed05_width64_cosine,0.7,5,64,cosine,0.8463333333333334,0.10566666666666658,0.0
rho0p7_seed05_width64_cosine,0.7,5,64,cosine,0.895,0.05699999999999994,0.3
rho0p7_seed05_width8_constant,0.7,5,8,constant,0.7006666666666667,0.2506666666666667,-0.9
rho0p7_seed05_width8_constant,0.7,5,8,constant,0.7426666666666667,0.20866666666666667,-0.6
rho0p7_seed05_width8_constant,0.7,5,8,constant,0.8113333333333334,0.14,-0.3
rho0p7_seed05_width8_constant,0.7,5,8,constant,0.848,0.10333333333333339,0.0
rho0p7_seed05_width8_constant,0.7,5,8,constant,0.893,0.05833333333333335,0.3
rho0p7_seed05_width8_cosine,0.7,5,8,cosine,0.6973333333333334,0.2536666666666666,-0.9
rho0p7_seed05_width8_cosine,0.7,5,8,cosine,0.743,0.20799999999999996,-0.6
rho0p7_seed05_width8_cosine,0.7,5,8,cosine,0.8136666666666666,0.1373333333333333,-0.3
rho0p7_seed05_width8_cosine,0.7,5,8,cosine,0.8466666666666667,0.10433333333333328,0.0
rho0p7_seed05_width8_cosine,0.7,5,8,cosine,0.894,0.05699999999999994,0.3
rho0p7_seed06_width512_constant,0.7,6,512,constant,0.6723333333333333,0.28400000000000003,-0.9
rho0p7_seed06_width512_constant,0.7,6,512,constant,0.7236666666666667,0.2326666666666667,-0.6
rho0p7_seed06_width512_constant,0.7,6,512,constant,0.7886666666666666,0.16766666666666674,-0.3
rho0p7_seed06_width512_constant,0.7,6,512,constant,0.841,0.1153333333333334,0.0
rho0p7_seed06_width512_constant,0.7,6,512,constant,0.899,0.05733333333333335,0.3
rho0p7_seed06_width512_cosine,0.7,6,512,cosine,0.686,0.2703333333333333,-0.9
rho0p7_seed06_width512_cosine,0.7,6,512,cosine,0.735,0.22133333333333338,-0.6
rho0p7_seed06_width512_cosine,0.7,6,512,cosine,0.7976666666666666,0.15866666666666673,-0.3
rho0p7_seed06_width512_cosine,0.7,6,512,cosine,0.8493333333333334,0.10699999999999998,0.0
rho0p7_seed06_width512_cosine,0.7,6,512,cosine,0.903,0.053333333333333344,0.3
rho0p7_seed06_width64_constant,0.7,6,64,constant,0.6803333333333333,0.2773333333333333,-0.9
rho0p7_seed06_width64_constant,0.7,6,64,constant,0.7316666666666667,0.22599999999999998,-0.6
rho0p7_seed06_width64_constant,0.7,6,64,constant,0.7963333333333333,0.16133333333333333,-0.3
rho0p7_seed06_width64_constant,0.7,6,64,constant,0.8506666666666667,0.10699999999999998,0.0
rho0p7_seed06_width64_constant,0.7,6,64,constant,0.9013333333333333,0.056333333333333346,0.3
rho0p7_seed06_width64_cosine,0.7,6,64,cosine,0.6853333333333333,0.2723333333333333,-0.9
rho0p7_seed06_width64_cosine,0.7,6,64,cosine,0.7333333333333333,0.22433333333333338,-0.6
rho0p7_seed06_width64_cosine,0.7,6,64,cosine,0.7956666666666666,0.16200000000000003,-0.3
rho0p7_seed06_width64_cosine,0.7,6,64,cosine,0.8516666666666667,0.10599999999999998,0.0
rho0p7_seed06_width64_cosine,0.7,6,64,cosine,0.9046666666666666,0.05300000000000005,0.3
rho0p7_seed06_width8_constant,0.7,6,8,constant,0.6833333333333333,0.2726666666666666,-0.9
rho0p7_seed06_width8_constant,0.7,6,8,constant,0.7313333333333333,0.22466666666666668,-0.6
rho0p7_seed06_width8_constant,0.7,6,8,constant,0.7893333333333333,0.16666666666666663,-0.3
rho0p7_seed06_width8_constant,0.7,6,8,constant,0.8533333333333334,0.10266666666666657,0.0
rho0p7_seed06_width8_constant,0.7,6,8,constant,0.9036666666666666,0.05233333333333334,0.3
rho0p7_seed06_width8_cosine,0.7,6,8,cosine,0.681,0.2756666666666666,-0.9
rho0p7_seed06_width8_cosine,0.7,6,8,cosine,0.73,0.22666666666666668,-0.6
rho0p7_seed06_width8_cosine,0.7,6,8,cosine,0.7886666666666666,0.16800000000000004,-0.3
rho0p7_seed06_width8_cosine,0.7,6,8,cosine,0.852,0.10466666666666669,0.0
rho0p7_seed06_width8_cosine,0.7,6,8,cosine,0.903,0.05366666666666664,0.3
rho0p7_seed07_width512_constant,0.7,7,512,constant,0.678,0.2749999999999999,-0.9
rho0p7_seed07_width512_constant,0.7,7,512,constant,0.7466666666666667,0.20633333333333326,-0.6
rho0p7_seed07_width512_constant,0.7,7,512,constant,0.7836666666666666,0.16933333333333334,-0.3
rho0p7_seed07_width512_constant,0.7,7,512,constant,0.8396666666666667,0.11333333333333329,0.0
rho0p7_seed07_width512_constant,0.7,7,512,constant,0.889,0.06399999999999995,0.3
rho0p7_seed07_width512_cosine,0.7,7,512,cosine,0.6993333333333334,0.2566666666666666,-0.9
rho0p7_seed07_width512_cosine,0.7,7,512,cosine,0.755,0.20099999999999996,-0.6
rho0p7_seed07_width512_cosine,0.7,7,512,cosine,0.7923333333333333,0.16366666666666663,-0.3
rho0p7_seed07_width512_cosine,0.7,7,512,cosine,0.85,0.10599999999999998,0.0
rho0p7_seed07_width512_cosine,0.7,7,512,cosine,0.8933333333333333,0.06266666666666665,0.3
rho0p7_seed07_width64_constant,0.7,7,64,constant,0.7003333333333334,0.255,-0.9
rho0p7_seed07_width64_constant,0.7,7,64,constant,0.7603333333333333,0.19500000000000006,-0.6
rho0p7_seed07_width64_constant,0.7,7,64,constant,0.7923333333333333,0.16300000000000003,-0.3
rho0p7_seed07_width64_constant,0.7,7,64,constant,0.858,0.09733333333333338,0.0
rho0p7_seed07_width64_constant,0.7,7,64,constant,0.8956666666666667,0.059666666666666646,0.3
rho0p7_seed07_width64_cosine,0.7,7,64,cosine,0.6976666666666667,0.2573333333333333,-0.9
rho0p7_seed07_width64_cosine,0.7,7,64,cosine,0.756,0.19899999999999995,-0.6
rho0p7_seed07_width64_cosine,0.7,7,64,cosine,0.7896666666666666,0.16533333333333333,-0.3
rho0p7_seed07_width64_cosine,0.7,7,64,cosine,0.858,0.09699999999999998,0.0
rho0p7_seed07_width64_cosine,0.7,7,64,cosine,0.8986666666666666,0.056333333333333346,0.3
rho0p7_seed07_width8_constant,0.7,7,8,constant,0.6926666666666667,0.2646666666666667,-0.9
rho0p7_seed07_width8_constant,0.7,7,8,constant,0.754,0.20333333333333337,-0.6
rho0p7_seed07_width8_constant,0.7,7,8,constant,0.7953333333333333,0.16200000000000003,-0.3
rho0p7_seed07_width8_constant,0.7,7,8,constant,0.848,0.1093333333333334,0.0
rho0p7_seed07_width8_constant,0.7,7,8,constant,0.895,0.06233333333333335,0.3
rho0p7_seed07_width8_cosine,0.7,7,8,cosine,0.6886666666666666,0.2686666666666667,-0.9
rho0p7_seed07_width8_cosine,0.7,7,8,cosine,0.7523333333333333,0.20500000000000007,-0.6
rho0p7_seed07_width8_cosine,0.7,7,8,cosine,0.793,0.16433333333333333,-0.3
rho0p7_seed07_width8_cosine,0.7,7,8,cosine,0.8473333333333334,0.10999999999999999,0.0
rho0p7_seed07_width8_cosine,0.7,7,8,cosine,0.895,0.06233333333333335,0.3
rho0p7_seed08_width512_constant,0.7,8,512,constant,0.6973333333333334,0.2593333333333333,-0.9
rho0p7_seed08_width512_constant,0.7,8,512,constant,0.755,0.20166666666666666,-0.6
rho0p7_seed08_width512_constant,0.7,8,512,constant,0.789,0.16766666666666663,-0.3
rho0p7_seed08_width512_constant,0.7,8,512,constant,0.838,0.1186666666666667,0.0
rho0p7_seed08_width512_constant,0.7,8,512,constant,0.894,0.06266666666666665,0.3
rho0p7_seed08_width512_cosine,0.7,8,512,cosine,0.7156666666666667,0.2413333333333333,-0.9
rho0p7_seed08_width512_cosine,0.7,8,512,cosine,0.7696666666666667,0.18733333333333324,-0.6
rho0p7_seed08_width512_cosine,0.7,8,512,cosine,0.7973333333333333,0.15966666666666662,-0.3
rho0p7_seed08_width512_cosine,0.7,8,512,cosine,0.8466666666666667,0.11033333333333328,0.0
rho0p7_seed08_width512_cosine,0.7,8,512,cosine,0.9013333333333333,0.05566666666666664,0.3
rho0p7_seed08_width64_constant,0.7,8,64,constant,0.7086666666666667,0.2496666666666667,-0.9
rho0p7_seed08_width64_constant,0.7,8,64,constant,0.7633333333333333,0.19500000000000006,-0.6
rho0p7_seed08_width64_constant,0.7,8,64,constant,0.7973333333333333,0.16100000000000003,-0.3
rho0p7_seed08_width64_constant,0.7,8,64,constant,0.846,0.1123333333333334,0.0
rho0p7_seed08_width64_constant,0.7,8,64,constant,0.8986666666666666,0.05966666666666676,0.3
rho0p7_seed08_width64_cosine,0.7,8,64,cosine,0.7066666666666667,0.2506666666666667,-0.9
rho0p7_seed08_width64_cosine,0.7,8,64,cosine,0.7633333333333333,0.19400000000000006,-0.6
rho0p7_seed08_width64_cosine,0.7,8,64,cosine,0.794,0.16333333333333333,-0.3
rho0p7_seed08_width64_cosine,0.7,8,64,cosine,0.8456666666666667,0.11166666666666669,0.0
rho0p7_seed08_width64_cosine,0.7,8,64,cosine,0.8976666666666666,0.05966666666666676,0.3
rho0p7_seed08_width8_constant,0.7,8,8,constant,0.7176666666666667,0.2416666666666667,-0.9
rho0p7_seed08_width8_constant,0.7,8,8,constant,0.767,0.19233333333333336,-0.6
rho0p7_seed08_width8_constant,0.7,8,8,constant,0.7986666666666666,0.16066666666666674,-0.3
rho0p7_seed08_width8_constant,0.7,8,8,constant,0.8473333333333334,0.11199999999999999,0.0
rho0p7_seed08_width8_constant,0.7,8,8,constant,0.9023333333333333,0.05700000000000005,0.3
rho0p7_seed08_width8_cosine,0.7,8,8,cosine,0.7183333333333334,0.2403333333333333,-0.9
rho0p7_seed08_width8_cosine,0.7,8,8,cosine,0.7643333333333333,0.19433333333333336,-0.6
rho0p7_seed08_width8_cosine,0.7,8,8,cosine,0.7976666666666666,0.16100000000000003,-0.3
rho0p7_seed08_width8_cosine,0.7,8,8,cosine,0.8486666666666667,0.10999999999999999,0.0
rho0p7_seed08_width8_cosine,0.7,8,8,cosine,0.9023333333333333,0.056333333333333346,0.3
rho0p7_seed09_width512_constant,0.7,9,512,constant,0.646,0.30866666666666664,-0.9
rho0p7_seed09_width512_constant,0.7,9,512,constant,0.7273333333333334,0.22733333333333328,-0.6
rho0p7_seed09_width512_constant,0.7,9,512,constant,0.755,0.19966666666666666,-0.3
rho0p7_seed09_width512_constant,0.7,9,512,constant,0.8246666666666667,0.13,0.0
rho0p7_seed09_width512_constant,0.7,9,512,constant,0.8833333333333333,0.07133333333333336,0.3
rho0p7_seed09_width512_cosine,0.7,9,512,cosine,0.6723333333333333,0.28300000000000003,-0.9
rho0p7_seed09_width512_cosine,0.7,9,512,cosine,0.749,0.20633333333333337,-0.6
rho0p7_seed09_width512_cosine,0.7,9,512,cosine,0.7696666666666667,0.18566666666666665,-0.3
rho0p7_seed09_width512_cosine,0.7,9,512,cosine,0.8383333333333334,0.11699999999999999,0.0
rho0p7_seed09_width512_cosine,0.7,9,512,cosine,0.888,0.06733333333333336,0.3
rho0p7_seed09_width64_constant,0.7,9,64,constant,0.6666666666666666,0.28966666666666674,-0.9
rho0p7_seed09_width64_constant,0.7,9,64,constant,0.751,0.20533333333333337,-0.6
rho0p7_seed09_width64_constant,0.7,9,64,constant,0.772,0.18433333333333335,-0.3
rho0p7_seed09_width64_constant,0.7,9,64,constant,0.842,0.1143333333333334,0.0
rho0p7_seed09_width64_constant,0.7,9,64,constant,0.8893333333333333,0.06700000000000006,0.3
rho0p7_seed09_width64_cosine,0.7,9,64,cosine,0.6693333333333333,0.28733333333333333,-0.9
rho0p7_seed09_width64_cosine,0.7,9,64,cosine,0.752,0.20466666666666666,-0.6
rho0p7_seed09_width64_cosine,0.7,9,64,cosine,0.7756666666666666,0.18100000000000005,-0.3
rho0p7_seed09_width64_cosine,0.7,9,64,cosine,0.8436666666666667,0.11299999999999999,0.0
rho0p7_seed09_width64_cosine,0.7,9,64,cosine,0.8896666666666667,0.06699999999999995,0.3
rho0p7_seed09_width8_constant,0.7,9,8,constant,0.6803333333333333,0.277,-0.9
rho0p7_seed09_width8_constant,0.7,9,8,constant,0.7573333333333333,0.20000000000000007,-0.6
rho0p7_seed09_width8_constant,0.7,9,8,constant,0.7783333333333333,0.17900000000000005,-0.3
rho0p7_seed09_width8_constant,0.7,9,8,constant,0.8423333333333334,0.11499999999999999,0.0
rho0p7_seed09_width8_constant,0.7,9,8,constant,0.888,0.06933333333333336,0.3
rho0p7_seed09_width8_cosine,0.7,9,8,cosine,0.6803333333333333,0.2763333333333333,-0.9
rho0p7_seed09_width8_cosine,0.7,9,8,cosine,0.7583333333333333,0.19833333333333336,-0.6
rho0p7_seed09_width8_cosine,0.7,9,8,cosine,0.7793333333333333,0.17733333333333334,-0.3
rho0p7_seed09_width8_cosine,0.7,9,8,cosine,0.843,0.1136666666666667,0.0
rho0p7_seed09_width8_cosine,0.7,9,8,cosine,0.8893333333333333,0.06733333333333336,0.3
rho0p7_seed10_width512_constant,0.7,10,512,constant,0.6573333333333333,0.29733333333333334,-0.9
rho0p7_seed10_width512_constant,0.7,10,512,constant,0.733,0.22166666666666668,-0.6
rho0p7_seed10_width512_constant,0.7,10,512,constant,0.778,0.17666666666666664,-0.3
rho0p7_seed10_width512_constant,0.7,10,512,constant,0.83,0.1246666666666667,0.0
rho0p7_seed10_width512_constant,0.7,10,512,constant,0.8836666666666667,0.07099999999999995,0.3
rho0p7_seed10_width512_cosine,0.7,10,512,cosine,0.6693333333333333,0.28400000000000003,-0.9
rho0p7_seed10_width512_cosine,0.7,10,512,cosine,0.7413333333333333,0.21200000000000008,-0.6
rho0p7_seed10_width512_cosine,0.7,10,512,cosine,0.788,0.16533333333333333,-0.3
rho0p7_seed10_width512_cosine,0.7,10,512,cosine,0.8373333333333334,0.11599999999999999,0.0
rho0p7_seed10_width512_cosine,0.7,10,512,cosine,0.8856666666666667,0.06766666666666665,0.3
rho0p7_seed10_width64_constant,0.7,10,64,constant,0.672,0.2816666666666666,-0.9
rho0p7_seed10_width64_constant,0.7,10,64,constant,0.7436666666666667,0.20999999999999996,-0.6
rho0p7_seed10_width64_constant,0.7,10,64,constant,0.7846666666666666,0.16900000000000004,-0.3
rho0p7_seed10_width64_constant,0.7,10,64,constant,0.8366666666666667,0.11699999999999999,0.0
rho0p7_seed10_width64_constant,0.7,10,64,constant,0.8873333333333333,0.06633333333333336,0.3
rho0p7_seed10_width64_cosine,0.7,10,64,cosine,0.6703333333333333,0.2836666666666666,-0.9
rho0p7_seed10_width64_cosine,0.7,10,64,cosine,0.7396666666666667,0.21433333333333326,-0.6
rho0p7_seed10_width64_cosine,0.7,10,64,cosine,0.7806666666666666,0.17333333333333334,-0.3
rho0p7_seed10_width64_cosine,0.7,10,64,cosine,0.837,0.11699999999999999,0.0
rho0p7_seed10_width64_cosine,0.7,10,64,cosine,0.8876666666666667,0.06633333333333324,0.3
rho0p7_seed10_width8_constant,0.7,10,8,constant,0.669,0.2846666666666666,-0.9
rho0p7_seed10_width8_constant,0.7,10,8,constant,0.735,0.21866666666666668,-0.6
rho0p7_seed10_width8_constant,0.7,10,8,constant,0.7816666666666666,0.17200000000000004,-0.3
rho0p7_seed10_width8_constant,0.7,10,8,constant,0.8353333333333334,0.11833333333333329,0.0
rho0p7_seed10_width8_constant,0.7,10,8,constant,0.887,0.06666666666666665,0.3
rho0p7_seed10_width8_cosine,0.7,10,8,cosine,0.666,0.2876666666666666,-0.9
rho0p7_seed10_width8_cosine,0.7,10,8,cosine,0.7363333333333333,0.21733333333333338,-0.6
rho0p7_seed10_width8_cosine,0.7,10,8,cosine,0.777,0.17666666666666664,-0.3
rho0p7_seed10_width8_cosine,0.7,10,8,cosine,0.835,0.1186666666666667,0.0
rho0p7_seed10_width8_cosine,0.7,10,8,cosine,0.8876666666666667,0.06599999999999995,0.3
rho0p7_seed11_width512_constant,0.7,11,512,constant,0.7046666666666667,0.2473333333333333,-0.9
rho0p7_seed11_width512_constant,0.7,11,512,constant,0.7596666666666667,0.19233333333333325,-0.6
rho0p7_seed11_width512_constant,0.7,11,512,constant,0.8013333333333333,0.15066666666666662,-0.3
rho0p7_seed11_width512_constant,0.7,11,512,constant,0.846,0.10599999999999998,0.0
rho0p7_seed11_width512_constant,0.7,11,512,constant,0.9056666666666666,0.04633333333333334,0.3
rho0p7_seed11_width512_cosine,0.7,11,512,cosine,0.702,0.253,-0.9
rho0p7_seed11_width512_cosine,0.7,11,512,cosine,0.7626666666666667,0.19233333333333325,-0.6
rho0p7_seed11_width512_cosine,0.7,11,512,cosine,0.8003333333333333,0.15466666666666662,-0.3
rho0p7_seed11_width512_cosine,0.7,11,512,cosine,0.8473333333333334,0.10766666666666658,0.0
rho0p7_seed11_width512_cosine,0.7,11,512,cosine,0.9076666666666666,0.04733333333333334,0.3
rho0p7_seed11_width64_constant,0.7,11,64,constant,0.6976666666666667,0.2586666666666667,-0.9
rho0p7_seed11_width64_constant,0.7,11,64,constant,0.7623333333333333,0.19400000000000006,-0.6
rho0p7_seed11_width64_constant,0.7,11,64,constant,0.8,0.15633333333333332,-0.3
rho0p7_seed11_width64_constant,0.7,11,64,constant,0.843,0.1133333333333334,0.0
rho0p7_seed11_width64_constant,0.7,11,64,constant,0.9063333333333333,0.050000000000000044,0.3
rho0p7_seed11_width64_cosine,0.7,11,64,cosine,0.6996666666666667,0.2573333333333333,-0.9
rho0p7_seed11_width64_cosine,0.7,11,64,cosine,0.7626666666666667,0.19433333333333325,-0.6
rho0p7_seed11_width64_cosine,0.7,11,64,cosine,0.7956666666666666,0.16133333333333333,-0.3
rho0p7_seed11_width64_cosine,0.7,11,64,cosine,0.843,0.11399999999999999,0.0
rho0p7_seed11_width64_cosine,0.7,11,64,cosine,0.903,0.05399999999999994,0.3
rho0p7_seed11_width8_constant,0.7,11,8,constant,0.6983333333333334,0.258,-0.9
rho0p7_seed11_width8_constant,0.7,11,8,constant,0.758,0.19833333333333336,-0.6
rho0p7_seed11_width8_constant,0.7,11,8,constant,0.7986666666666666,0.15766666666666673,-0.3
rho0p7_seed11_width8_constant,0.7,11,8,constant,0.8386666666666667,0.1176666666666667,0.0
rho0p7_seed11_width8_constant,0.7,11,8,constant,0.9093333333333333,0.04700000000000004,0.3
rho0p7_seed11_width8_cosine,0.7,11,8,cosine,0.7006666666666667,0.257,-0.9
rho0p7_seed11_width8_cosine,0.7,11,8,cosine,0.7606666666666667,0.19699999999999995,-0.6
rho0p7_seed11_width8_cosine,0.7,11,8,cosine,0.798,0.15966666666666662,-0.3
rho0p7_seed11_width8_cosine,0.7,11,8,cosine,0.842,0.1156666666666667,0.0
rho0p7_seed11_width8_cosine,0.7,11,8,cosine,0.9096666666666666,0.04800000000000004,0.3
rho0p7_seed12_width512_constant,0.7,12,512,constant,0.6976666666666667,0.2473333333333333,-0.9
rho0p7_seed12_width512_constant,0.7,12,512,constant,0.751,0.19399999999999995,-0.6
rho0p7_seed12_width512_constant,0.7,12,512,constant,0.8013333333333333,0.1436666666666666,-0.3
rho0p7_seed12_width512_constant,0.7,12,512,constant,0.8476666666666667,0.09733333333333327,0.0
rho0p7_seed12_width512_constant,0.7,12,512,constant,0.887,0.05799999999999994,0.3
rho0p7_seed12_width512_cosine,0.7,12,512,cosine,0.6816666666666666,0.265,-0.9
rho0p7_seed12_width512_cosine,0.7,12,512,cosine,0.743,0.20366666666666666,-0.6
rho0p7_seed12_width512_cosine,0.7,12,512,cosine,0.7913333333333333,0.15533333333333332,-0.3
rho0p7_seed12_width512_cosine,0.7,12,512,cosine,0.8406666666666667,0.10599999999999998,0.0
rho0p7_seed12_width512_cosine,0.7,12,512,cosine,0.884,0.06266666666666665,0.3
rho0p7_seed12_width64_constant,0.7,12,64,constant,0.6806666666666666,0.265,-0.9
rho0p7_seed12_width64_constant,0.7,12,64,constant,0.7426666666666667,0.20299999999999996,-0.6
rho0p7_seed12_width64_constant,0.7,12,64,constant,0.7886666666666666,0.15700000000000003,-0.3
rho0p7_seed12_width64_constant,0.7,12,64,constant,0.84,0.10566666666666669,0.0
rho0p7_seed12_width64_constant,0.7,12,64,constant,0.8843333333333333,0.06133333333333335,0.3
rho0p7_seed12_width64_cosine,0.7,12,64,cosine,0.6773333333333333,0.2686666666666666,-0.9
rho0p7_seed12_width64_cosine,0.7,12,64,cosine,0.7406666666666667,0.20533333333333326,-0.6
rho0p7_seed12_width64_cosine,0.7,12,64,cosine,0.7876666666666666,0.15833333333333333,-0.3
rho0p7_seed12_width64_cosine,0.7,12,64,cosine,0.8376666666666667,0.10833333333333328,0.0
rho0p7_seed12_width64_cosine,0.7,12,64,cosine,0.882,0.06399999999999995,0.3
rho0p7_seed12_width8_constant,0.7,12,8,constant,0.6746666666666666,0.271,-0.9
rho0p7_seed12_width8_constant,0.7,12,8,constant,0.7373333333333333,0.20833333333333337,-0.6
rho0p7_seed12_width8_constant,0.7,12,8,constant,0.7863333333333333,0.15933333333333333,-0.3
rho0p7_seed12_width8_constant,0.7,12,8,constant,0.84,0.10566666666666669,0.0
rho0p7_seed12_width8_constant,0.7,12,8,constant,0.8846666666666667,0.06099999999999994,0.3
rho0p7_seed12_width8_cosine,0.7,12,8,cosine,0.679,0.2673333333333333,-0.9
