batch_size,cosine_terminal_lr,dataset_seed,epochs,fidelity_drop_from_20,fidelity_min,fidelity_recovery,final_ood_gap,fit_id,fit_seconds,init_seed,initial_lr,momentum,n_iid_test,n_probe,n_train,n_validation,prereg_frozen_sha,rho_train,sat,schedule,shuffle_seed,status,terminal_d3,terminal_fidelity,terminal_iid_accuracy,terminal_train_loss,trajectory_class,weight_decay,width,source_file
64,0.001,1,200,0.013000000000000012,0.97275,0.0010000000000000009,0.16279999999999994,rho0p7_seed01_width512_constant,11.552102999999988,1124353807,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.7,inf,constant,3575537787,SUCCESS,0.2763333333333333,0.97375,0.952,0.09875664890271077,No-acquisition / no-distortion,0.0001,512,rho0p7_seed01_width512_constant.json
64,0.001,1,200,0.008749999999999925,0.9775,0.012499999999999956,0.15960000000000002,rho0p7_seed01_width512_cosine,11.474895199999082,1124353807,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.7,inf,cosine,3575537787,SUCCESS,0.2783333333333333,0.99,0.9526666666666667,0.10354179328928005,No-acquisition / no-distortion,0.0001,512,rho0p7_seed01_width512_cosine.json
64,0.001,1,200,0.005750000000000033,0.983,0.003750000000000031,0.15913333333333335,rho0p7_seed01_width64_constant,3.1765988999995898,3177346620,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.7,inf,constant,3575537787,SUCCESS,0.2813333333333333,0.98675,0.9526666666666667,0.10882763142652821,No-acquisition / no-distortion,0.0001,64,rho0p7_seed01_width64_constant.json
64,0.001,1,200,0.0,0.9885,0.002749999999999919,0.15713333333333335,rho0p7_seed01_width64_cosine,3.16063960000065,3177346620,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.7,inf,cosine,3575537787,SUCCESS,0.282,0.99125,0.9523333333333334,0.11124494520303599,No-acquisition / no-distortion,0.0001,64,rho0p7_seed01_width64_cosine.json
64,0.001,1,200,0.007249999999999979,0.98875,0.0014999999999999458,0.15806666666666663,rho0p7_seed01_width8_constant,2.014551799999026,1687322270,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.7,inf,constant,3575537787,SUCCESS,0.2866666666666667,0.99025,0.9536666666666667,0.11624116422456489,No-acquisition / no-distortion,0.0001,8,rho0p7_seed01_width8_constant.json
64,0.001,1,200,0.0050000000000000044,0.99125,0.0007500000000000284,0.16366666666666665,rho0p7_seed01_width8_cosine,2.072023300001092,1687322270,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.7,inf,cosine,3575537787,SUCCESS,0.292,0.992,0.9526666666666667,0.11711200718731793,No-acquisition / no-distortion,0.0001,8,rho0p7_seed01_width8_cosine.json
64,0.001,2,200,0.019499999999999962,0.96475,0.012750000000000039,0.18646666666666661,rho0p7_seed02_width512_constant,11.14326230000006,4066582328,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.7,inf,constant,1062834817,SUCCESS,0.2826666666666667,0.9775,0.957,0.08653102077561323,No-acquisition / no-distortion,0.0001,512,rho0p7_seed02_width512_constant.json
64,0.001,2,200,0.008000000000000007,0.97625,0.007000000000000006,0.1813333333333333,rho0p7_seed02_width512_cosine,11.154394000001048,4066582328,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.7,inf,cosine,1062834817,SUCCESS,0.27666666666666667,0.98325,0.958,0.09276504421823185,No-acquisition / no-distortion,0.0001,512,rho0p7_seed02_width512_cosine.json
64,0.001,2,200,0.0034999999999999476,0.98075,0.0004999999999999449,0.1786666666666667,rho0p7_seed02_width64_constant,2.9745985999998084,2583934879,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.7,inf,constant,1062834817,SUCCESS,0.277,0.98125,0.9576666666666667,0.09641624599126428,No-acquisition / no-distortion,0.0001,64,rho0p7_seed02_width64_constant.json
64,0.001,2,200,0.0010000000000000009,0.98325,0.0017500000000000293,0.18046666666666672,rho0p7_seed02_width64_cosine,3.091817099999389,2583934879,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.7,inf,cosine,1062834817,SUCCESS,0.2783333333333333,0.985,0.9583333333333334,0.09853816801701991,No-acquisition / no-distortion,0.0001,64,rho0p7_seed02_width64_cosine.json
64,0.001,2,200,0.008499999999999952,0.97875,0.0020000000000000018,0.1806666666666667,rho0p7_seed02_width8_constant,1.8693567999998777,3239174892,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.7,inf,constant,1062834817,SUCCESS,0.2823333333333333,0.98075,0.9553333333333334,0.10194171123579224,No-acquisition / no-distortion,0.0001,8,rho0p7_seed02_width8_constant.json
64,0.001,2,200,0.006250000000000089,0.98125,0.0007500000000000284,0.18340000000000004,rho0p7_seed02_width8_cosine,2.125456399999166,3239174892,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.7,inf,cosine,1062834817,SUCCESS,0.2816666666666667,0.982,0.9573333333333334,0.10254478467043077,No-acquisition / no-distortion,0.0001,8,rho0p7_seed02_width8_cosine.json
64,0.001,3,200,0.022499999999999964,0.9605,0.012499999999999956,0.174,rho0p7_seed03_width512_constant,11.166453400001046,1875415832,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.7,inf,constant,544183228,SUCCESS,0.281,0.973,0.952,0.09218023710059865,No-acquisition / no-distortion,0.0001,512,rho0p7_seed03_width512_constant.json
64,0.001,3,200,0.00924999999999998,0.974,0.0,0.16713333333333338,rho0p7_seed03_width512_cosine,11.161711099999593,1875415832,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.7,inf,cosine,544183228,SUCCESS,0.2733333333333333,0.974,0.9533333333333334,0.09739287109716636,No-acquisition / no-distortion,0.0001,512,rho0p7_seed03_width512_cosine.json
64,0.001,3,200,0.009000000000000008,0.97675,0.0007500000000000284,0.16773333333333335,rho0p7_seed03_width64_constant,2.978613300001598,880586045,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.7,inf,constant,544183228,SUCCESS,0.284,0.9775,0.9516666666666667,0.10186185475670251,No-acquisition / no-distortion,0.0001,64,rho0p7_seed03_width64_constant.json
64,0.001,3,200,0.00550000000000006,0.98025,0.0,0.16686666666666666,rho0p7_seed03_width64_cosine,3.049818800000139,880586045,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.7,inf,cosine,544183228,SUCCESS,0.281,0.98025,0.9536666666666667,0.10395907625480627,No-acquisition / no-distortion,0.0001,64,rho0p7_seed03_width64_cosine.json
64,0.001,3,200,0.00825000000000009,0.98325,0.0,0.17060000000000003,rho0p7_seed03_width8_constant,1.8431264999999257,498438804,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.7,inf,constant,544183228,SUCCESS,0.281,0.98325,0.9533333333333334,0.10933088531342136,No-acquisition / no-distortion,0.0001,8,rho0p7_seed03_width8_constant.json
64,0.001,3,200,0.006250000000000089,0.98525,0.0,0.1692666666666667,rho0p7_seed03_width8_cosine,1.8786621000017476,498438804,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.7,inf,cosine,544183228,SUCCESS,0.278,0.98525,0.9533333333333334,0.11036517560553484,No-acquisition / no-distortion,0.0001,8,rho0p7_seed03_width8_cosine.json
64,0.001,4,200,0.014000000000000012,0.9635,0.00924999999999998,0.17019999999999996,rho0p7_seed04_width512_constant,11.037470299999768,936161921,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.7,inf,constant,635640415,SUCCESS,0.2623333333333333,0.97275,0.954,0.08779748652099428,No-acquisition / no-distortion,0.0001,512,rho0p7_seed04_width512_constant.json
64,0.001,4,200,0.011249999999999982,0.9665,0.010000000000000009,0.1614666666666666,rho0p7_seed04_width512_cosine,11.267379800001436,936161921,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.7,inf,cosine,635640415,SUCCESS,0.24566666666666667,0.9765,0.955,0.08982429379561681,No-acquisition / no-distortion,0.0001,512,rho0p7_seed04_width512_cosine.json
64,0.001,4,200,0.003249999999999975,0.98175,0.00024999999999997247,0.1631333333333333,rho0p7_seed04_width64_constant,3.065887799999473,969622061,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.7,inf,constant,635640415,SUCCESS,0.24866666666666667,0.982,0.955,0.09428668081653947,No-acquisition / no-distortion,0.0001,64,rho0p7_seed04_width64_constant.json
64,0.001,4,200,0.0,0.98525,0.00275000000000003,0.16566666666666666,rho0p7_seed04_width64_cosine,3.1716173000004346,969622061,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.7,inf,cosine,635640415,SUCCESS,0.25066666666666665,0.988,0.9556666666666667,0.09605138884264834,No-acquisition / no-distortion,0.0001,64,rho0p7_seed04_width64_cosine.json
64,0.001,4,200,0.0,0.974,0.005750000000000033,0.16206666666666664,rho0p7_seed04_width8_constant,1.80086399999891,459504190,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.7,inf,constant,635640415,SUCCESS,0.24733333333333332,0.97975,0.954,0.10202167255477643,No-acquisition / no-distortion,0.0001,8,rho0p7_seed04_width8_constant.json
64,0.001,4,200,0.0,0.974,0.007750000000000035,0.16066666666666665,rho0p7_seed04_width8_cosine,1.9973162000005686,459504190,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.7,inf,cosine,635640415,SUCCESS,0.24933333333333332,0.98175,0.953,0.10294170964292598,No-acquisition / no-distortion,0.0001,8,rho0p7_seed04_width8_cosine.json
64,0.001,5,200,0.022750000000000048,0.966,0.0,0.1566,rho0p7_seed05_width512_constant,11.018252300000313,924592659,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.7,inf,constant,4232763522,SUCCESS,0.25,0.966,0.9526666666666667,0.09923098711635278,No-acquisition / no-distortion,0.0001,512,rho0p7_seed05_width512_constant.json
64,0.001,5,200,0.01650000000000007,0.97225,0.006000000000000005,0.15200000000000002,rho0p7_seed05_width512_cosine,11.084161000000677,924592659,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.7,inf,cosine,4232763522,SUCCESS,0.24766666666666667,0.97825,0.9513333333333334,0.1046239214953577,No-acquisition / no-distortion,0.0001,512,rho0p7_seed05_width512_cosine.json
64,0.001,5,200,0.01200000000000001,0.973,0.0022499999999999742,0.14973333333333333,rho0p7_seed05_width64_constant,3.1674653999998554,3622955743,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.7,inf,constant,4232763522,SUCCESS,0.24766666666666667,0.97525,0.9516666666666667,0.108484540949507,No-acquisition / no-distortion,0.0001,64,rho0p7_seed05_width64_constant.json
64,0.001,5,200,0.011499999999999955,0.9735,0.006249999999999978,0.15059999999999993,rho0p7_seed05_width64_cosine,3.058342599999378,3622955743,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.7,inf,cosine,4232763522,SUCCESS,0.25166666666666665,0.97975,0.952,0.11114667140134782,No-acquisition / no-distortion,0.0001,64,rho0p7_seed05_width64_cosine.json
64,0.001,5,200,0.007749999999999924,0.9825,0.0,0.15220000000000003,rho0p7_seed05_width8_constant,1.8386217999996006,4261429707,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.7,inf,constant,4232763522,SUCCESS,0.26033333333333336,0.9825,0.9513333333333334,0.11681078986139164,No-acquisition / no-distortion,0.0001,8,rho0p7_seed05_width8_constant.json
64,0.001,5,200,0.0010000000000000009,0.9895,0.0004999999999999449,0.15206666666666663,rho0p7_seed05_width8_cosine,2.0269054000000324,4261429707,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.7,inf,cosine,4232763522,SUCCESS,0.26,0.99,0.951,0.11727348031974343,No-acquisition / no-distortion,0.0001,8,rho0p7_seed05_width8_cosine.json
64,0.001,6,200,0.018000000000000016,0.9485,0.022749999999999937,0.17140000000000005,rho0p7_seed06_width512_constant,11.175451400000384,2218486944,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.7,inf,constant,1848293636,SUCCESS,0.29933333333333334,0.97125,0.9563333333333334,0.08904266802705903,No-acquisition / no-distortion,0.0001,512,rho0p7_seed06_width512_constant.json
64,0.001,6,200,0.0010000000000000009,0.96625,0.00824999999999998,0.16213333333333335,rho0p7_seed06_width512_cosine,10.943910800000594,2218486944,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.7,inf,cosine,1848293636,SUCCESS,0.2856666666666667,0.9745,0.9563333333333334,0.09514450141273348,No-acquisition / no-distortion,0.0001,512,rho0p7_seed06_width512_cosine.json
64,0.001,6,200,0.007499999999999951,0.9745,0.0,0.1656,rho0p7_seed06_width64_constant,3.0726107000009506,657881920,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.7,inf,constant,1848293636,SUCCESS,0.2886666666666667,0.9745,0.9576666666666667,0.09782796370582603,No-acquisition / no-distortion,0.0001,64,rho0p7_seed06_width64_constant.json
64,0.001,6,200,0.00275000000000003,0.97975,0.0007500000000000284,0.16353333333333336,rho0p7_seed06_width64_cosine,3.107699500000308,657881920,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.7,inf,cosine,1848293636,SUCCESS,0.2916666666666667,0.9805,0.9576666666666667,0.1007609377365315,No-acquisition / no-distortion,0.0001,64,rho0p7_seed06_width64_cosine.json
64,0.001,6,200,0.003249999999999975,0.9855,0.0,0.16379999999999997,rho0p7_seed06_width8_constant,1.811096199999156,810052198,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.7,inf,constant,1848293636,SUCCESS,0.29133333333333333,0.9855,0.956,0.10635480783118041,No-acquisition / no-distortion,0.0001,8,rho0p7_seed06_width8_constant.json
64,0.001,6,200,0.003249999999999975,0.9855,0.0,0.16573333333333334,rho0p7_seed06_width8_cosine,2.017594299999473,810052198,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.7,inf,cosine,1848293636,SUCCESS,0.29133333333333333,0.9855,0.9566666666666667,0.10663190536446347,No-acquisition / no-distortion,0.0001,8,rho0p7_seed06_width8_cosine.json
64,0.001,7,200,0.015249999999999986,0.97375,0.0007500000000000284,0.16559999999999994,rho0p7_seed07_width512_constant,11.46209810000073,1223664488,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.7,inf,constant,4228953215,SUCCESS,0.269,0.9745,0.953,0.09270657602220522,No-acquisition / no-distortion,0.0001,512,rho0p7_seed07_width512_constant.json
64,0.001,7,200,0.011249999999999982,0.9775,0.003249999999999975,0.15799999999999997,rho0p7_seed07_width512_cosine,11.615174700000352,1223664488,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.7,inf,cosine,4228953215,SUCCESS,0.25966666666666666,0.98075,0.956,0.09663806130692669,No-acquisition / no-distortion,0.0001,512,rho0p7_seed07_width512_cosine.json
64,0.001,7,200,0.0040000000000000036,0.9885,0.0,0.15400000000000003,rho0p7_seed07_width64_constant,3.2159219999994093,1083371822,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.7,inf,constant,4228953215,SUCCESS,0.251,0.9885,0.9553333333333334,0.10189812619637023,No-acquisition / no-distortion,0.0001,64,rho0p7_seed07_width64_constant.json
64,0.001,7,200,0.0,0.9925,0.0004999999999999449,0.15499999999999997,rho0p7_seed07_width64_cosine,3.208435999998983,1083371822,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.7,inf,cosine,4228953215,SUCCESS,0.25566666666666665,0.993,0.955,0.10323316548453529,No-acquisition / no-distortion,0.0001,64,rho0p7_seed07_width64_cosine.json
64,0.001,7,200,0.0,0.98725,0.0017500000000000293,0.16033333333333338,rho0p7_seed07_width8_constant,2.05463459999919,1042651072,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.7,inf,constant,4228953215,SUCCESS,0.25866666666666666,0.989,0.9573333333333334,0.10643291456054803,No-acquisition / no-distortion,0.0001,8,rho0p7_seed07_width8_constant.json
64,0.001,7,200,0.0,0.98725,0.0025000000000000577,0.1620666666666667,rho0p7_seed07_width8_cosine,2.120655299999271,1042651072,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.7,inf,cosine,4228953215,SUCCESS,0.2623333333333333,0.98975,0.9573333333333334,0.10709044508910691,No-acquisition / no-distortion,0.0001,8,rho0p7_seed07_width8_cosine.json
64,0.001,8,200,0.019999999999999907,0.96125,0.013499999999999956,0.16199999999999998,rho0p7_seed08_width512_constant,377.1229599999988,2528999965,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.7,inf,constant,1042145113,SUCCESS,0.25733333333333336,0.97475,0.9566666666666667,0.09857490069980135,No-acquisition / no-distortion,0.0001,512,rho0p7_seed08_width512_constant.json
64,0.001,8,200,0.00824999999999998,0.973,0.009500000000000064,0.15086666666666662,rho0p7_seed08_width512_cosine,13.372652000000016,2528999965,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.7,inf,cosine,1042145113,SUCCESS,0.24266666666666667,0.9825,0.957,0.10278822773384363,No-acquisition / no-distortion,0.0001,512,rho0p7_seed08_width512_cosine.json
64,0.001,8,200,0.004750000000000032,0.976,0.0030000000000000027,0.15553333333333338,rho0p7_seed08_width64_constant,2.958682799999224,4189687313,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.7,inf,constant,1042145113,SUCCESS,0.24433333333333335,0.979,0.9583333333333334,0.10687099090671165,No-acquisition / no-distortion,0.0001,64,rho0p7_seed08_width64_constant.json
64,0.001,8,200,0.003250000000000086,0.97725,0.0017500000000000293,0.1558666666666667,rho0p7_seed08_width64_cosine,3.0440460999998322,4189687313,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.7,inf,cosine,1042145113,SUCCESS,0.24966666666666668,0.979,0.9573333333333334,0.10851637449381514,No-acquisition / no-distortion,0.0001,64,rho0p7_seed08_width64_cosine.json
64,0.001,8,200,0.00275000000000003,0.981,0.008500000000000063,0.15273333333333336,rho0p7_seed08_width8_constant,1.7981268000003183,4161202196,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.7,inf,constant,1042145113,SUCCESS,0.23933333333333334,0.9895,0.9593333333333334,0.11266789143815481,No-acquisition / no-distortion,0.0001,8,rho0p7_seed08_width8_constant.json
64,0.001,8,200,0.0,0.98375,0.0044999999999999485,0.1524,rho0p7_seed08_width8_cosine,1.8885307000000466,4161202196,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.7,inf,cosine,1042145113,SUCCESS,0.24033333333333334,0.98825,0.9586666666666667,0.11312898847725136,No-acquisition / no-distortion,0.0001,8,rho0p7_seed08_width8_cosine.json
64,0.001,9,200,0.020500000000000074,0.969,0.0,0.18739999999999998,rho0p7_seed09_width512_constant,12.308741999999256,2406592068,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.7,inf,constant,1423486396,SUCCESS,0.30666666666666664,0.969,0.9546666666666667,0.08859620866959897,No-acquisition / no-distortion,0.0001,512,rho0p7_seed09_width512_constant.json
64,0.001,9,200,0.014249999999999985,0.9755,0.006749999999999923,0.17186666666666667,rho0p7_seed09_width512_cosine,11.70954569999958,2406592068,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.7,inf,cosine,1423486396,SUCCESS,0.285,0.98225,0.9553333333333334,0.0932459520125927,No-acquisition / no-distortion,0.0001,512,rho0p7_seed09_width512_cosine.json
64,0.001,9,200,0.006000000000000005,0.9835,0.0,0.1721333333333334,rho0p7_seed09_width64_constant,3.2483246000010695,4108903491,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.7,inf,constant,1423486396,SUCCESS,0.2783333333333333,0.9835,0.9563333333333334,0.09670359130675328,No-acquisition / no-distortion,0.0001,64,rho0p7_seed09_width64_constant.json
64,0.001,9,200,0.003250000000000086,0.98625,0.0015000000000000568,0.1706,rho0p7_seed09_width64_cosine,3.4880881999997655,4108903491,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.7,inf,cosine,1423486396,SUCCESS,0.2763333333333333,0.98775,0.9566666666666667,0.0986670397740394,No-acquisition / no-distortion,0.0001,64,rho0p7_seed09_width64_cosine.json
64,0.001,9,200,0.0,0.985,0.007500000000000062,0.1680666666666667,rho0p7_seed09_width8_constant,1.9466748000013467,4045869358,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.7,inf,constant,1423486396,SUCCESS,0.271,0.9925,0.9573333333333334,0.10236069242259023,No-acquisition / no-distortion,0.0001,8,rho0p7_seed09_width8_constant.json
64,0.001,9,200,0.0,0.985,0.006000000000000005,0.16660000000000003,rho0p7_seed09_width8_cosine,2.0471978999994462,4045869358,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.7,inf,cosine,1423486396,SUCCESS,0.2693333333333333,0.991,0.9566666666666667,0.10302895936097457,No-acquisition / no-distortion,0.0001,8,rho0p7_seed09_width8_cosine.json
64,0.001,10,200,0.0044999999999999485,0.9715,0.00649999999999995,0.17826666666666666,rho0p7_seed10_width512_constant,12.07114570000158,3001937624,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.7,inf,constant,413993184,SUCCESS,0.2816666666666667,0.978,0.9546666666666667,0.09344895805519515,No-acquisition / no-distortion,0.0001,512,rho0p7_seed10_width512_constant.json
64,0.001,10,200,0.0,0.976,0.01100000000000001,0.169,rho0p7_seed10_width512_cosine,11.678896200000963,3001937624,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.7,inf,cosine,413993184,SUCCESS,0.26666666666666666,0.987,0.9533333333333334,0.09866742805798599,No-acquisition / no-distortion,0.0001,512,rho0p7_seed10_width512_cosine.json
64,0.001,10,200,0.004250000000000087,0.98125,0.0050000000000000044,0.1688,rho0p7_seed10_width64_constant,3.223477900000944,2156459619,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.7,inf,constant,413993184,SUCCESS,0.274,0.98625,0.9536666666666667,0.1011008360283316,No-acquisition / no-distortion,0.0001,64,rho0p7_seed10_width64_constant.json
64,0.001,10,200,0.0022499999999999742,0.9835,0.00374999999999992,0.1709333333333333,rho0p7_seed10_width64_cosine,2.9590420000004087,2156459619,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.7,inf,cosine,413993184,SUCCESS,0.2723333333333333,0.98725,0.954,0.10342993302430964,No-acquisition / no-distortion,0.0001,64,rho0p7_seed10_width64_cosine.json
64,0.001,10,200,0.0,0.98475,0.007249999999999979,0.17206666666666665,rho0p7_seed10_width8_constant,1.8908276000001933,1260989936,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.7,inf,constant,413993184,SUCCESS,0.2826666666666667,0.992,0.9536666666666667,0.10834840815857902,No-acquisition / no-distortion,0.0001,8,rho0p7_seed10_width8_constant.json
64,0.001,10,200,0.0,0.9845,0.005249999999999977,0.17326666666666665,rho0p7_seed10_width8_cosine,1.9467234000003373,1260989936,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.7,inf,cosine,413993184,SUCCESS,0.2826666666666667,0.98975,0.9536666666666667,0.10892505410953893,No-acquisition / no-distortion,0.0001,8,rho0p7_seed10_width8_cosine.json
64,0.001,11,200,0.02024999999999999,0.94525,0.021499999999999964,0.1485333333333333,rho0p7_seed11_width512_constant,11.555285800001002,1381932276,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.7,inf,constant,1201803729,SUCCESS,0.251,0.96675,0.952,0.08534086833468968,No-acquisition / no-distortion,0.0001,512,rho0p7_seed11_width512_constant.json
64,0.001,11,200,0.004750000000000032,0.96075,0.012249999999999983,0.15099999999999997,rho0p7_seed11_width512_cosine,12.114054700001361,1381932276,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.7,inf,cosine,1201803729,SUCCESS,0.253,0.973,0.955,0.0911952585022364,No-acquisition / no-distortion,0.0001,512,rho0p7_seed11_width512_cosine.json
64,0.001,11,200,0.015249999999999986,0.966,0.004249999999999976,0.1544666666666667,rho0p7_seed11_width64_constant,3.257455499999196,3865773442,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.7,inf,constant,1201803729,SUCCESS,0.24633333333333332,0.97025,0.9563333333333334,0.09270803107693475,No-acquisition / no-distortion,0.0001,64,rho0p7_seed11_width64_constant.json
64,0.001,11,200,0.01200000000000001,0.96925,0.0040000000000000036,0.15619999999999995,rho0p7_seed11_width64_cosine,3.235962099999597,3865773442,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.7,inf,cosine,1201803729,SUCCESS,0.24433333333333335,0.97325,0.957,0.09595433894088012,No-acquisition / no-distortion,0.0001,64,rho0p7_seed11_width64_cosine.json
64,0.001,11,200,0.011749999999999927,0.9785,0.0024999999999999467,0.15573333333333336,rho0p7_seed11_width8_constant,2.09311180000077,3619968434,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.7,inf,constant,1201803729,SUCCESS,0.255,0.981,0.9563333333333334,0.10381771657906823,No-acquisition / no-distortion,0.0001,8,rho0p7_seed11_width8_constant.json
64,0.001,11,200,0.006749999999999923,0.9835,0.0,0.15546666666666667,rho0p7_seed11_width8_cosine,2.137309199999436,3619968434,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.7,inf,cosine,1201803729,SUCCESS,0.256,0.9835,0.9576666666666667,0.10431972495770114,No-acquisition / no-distortion,0.0001,8,rho0p7_seed11_width8_cosine.json
64,0.001,12,200,0.013500000000000068,0.97625,0.00825000000000009,0.14806666666666662,rho0p7_seed12_width512_constant,11.772221499999432,2195343427,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.7,inf,constant,1095533827,SUCCESS,0.251,0.9845,0.945,0.09354193734412042,No-acquisition / no-distortion,0.0001,512,rho0p7_seed12_width512_constant.json
64,0.001,12,200,0.01100000000000001,0.9785,0.011249999999999982,0.15853333333333333,rho0p7_seed12_width512_cosine,12.337091200000941,2195343427,0.01,0.9,3000,4000,5000,2000,654e72b39310847b0d369796c31825e379aaf909,0.7,inf,cosine,1095533827,SUCCESS,0.27066666666666667,0.98975,0.9466666666666667,0.09941416417241052,No-acquisition / no-distortion,0.0001,512,rho0p7_seed12_width512_cosine.json
