fit_id,rho_train,dataset_seed,width,schedule,checkpoint,d3,fidelity,iid_accuracy,learning_rate,train_loss
rho0p7_seed05_width512_constant,0.7,5,512,constant,200,0.25,0.966,0.9526666666666667,0.01,0.09923098711635278
rho0p7_seed05_width512_cosine,0.7,5,512,cosine,20,0.24466666666666667,0.98875,0.9526666666666667,0.009799079281818376,0.1154355782133884
rho0p7_seed05_width512_cosine,0.7,5,512,cosine,40,0.24166666666666667,0.97225,0.9526666666666667,0.009173690746364798,0.11444479942043542
rho0p7_seed05_width512_cosine,0.7,5,512,cosine,60,0.22566666666666665,0.97925,0.9493333333333334,0.008185102697299853,0.11166155147929674
rho0p7_seed05_width512_cosine,0.7,5,512,cosine,80,0.24433333333333335,0.97625,0.9506666666666667,0.006931051913076572,0.1116766800205332
rho0p7_seed05_width512_cosine,0.7,5,512,cosine,100,0.246,0.9775,0.9513333333333334,0.005535520151093711,0.10767492674019943
rho0p7_seed05_width512_cosine,0.7,5,512,cosine,120,0.24566666666666667,0.98275,0.951,0.004136476688619072,0.10625205608413185
rho0p7_seed05_width512_cosine,0.7,5,512,cosine,140,0.25533333333333336,0.97975,0.9496666666666667,0.0028722379872641217,0.10633459860134381
rho0p7_seed05_width512_cosine,0.7,5,512,cosine,160,0.24633333333333332,0.9795,0.9523333333333334,0.0018677930330710667,0.1050805671302953
rho0p7_seed05_width512_cosine,0.7,5,512,cosine,180,0.249,0.97975,0.9523333333333334,0.0012224462977549774,0.10486152045994362
rho0p7_seed05_width512_cosine,0.7,5,512,cosine,200,0.24766666666666667,0.97825,0.9513333333333334,0.001,0.1046239214953577
rho0p7_seed05_width64_constant,0.7,5,64,constant,20,0.26066666666666666,0.985,0.95,0.01,0.11654944323552281
rho0p7_seed05_width64_constant,0.7,5,64,constant,40,0.256,0.973,0.951,0.01,0.11502383933163306
rho0p7_seed05_width64_constant,0.7,5,64,constant,60,0.25133333333333335,0.97825,0.9516666666666667,0.01,0.11348387432636152
rho0p7_seed05_width64_constant,0.7,5,64,constant,80,0.25233333333333335,0.976,0.9513333333333334,0.01,0.11295678350073284
rho0p7_seed05_width64_constant,0.7,5,64,constant,100,0.257,0.97375,0.9523333333333334,0.01,0.11201201267274878
rho0p7_seed05_width64_constant,0.7,5,64,constant,120,0.251,0.979,0.9523333333333334,0.01,0.11098415748059731
rho0p7_seed05_width64_constant,0.7,5,64,constant,140,0.254,0.98125,0.95,0.01,0.11040830213661988
rho0p7_seed05_width64_constant,0.7,5,64,constant,160,0.24833333333333332,0.982,0.9526666666666667,0.01,0.10952775013673995
rho0p7_seed05_width64_constant,0.7,5,64,constant,180,0.25066666666666665,0.98125,0.95,0.01,0.10916136280433861
rho0p7_seed05_width64_constant,0.7,5,64,constant,200,0.24766666666666667,0.97525,0.9516666666666667,0.01,0.108484540949507
rho0p7_seed05_width64_cosine,0.7,5,64,cosine,20,0.26066666666666666,0.985,0.95,0.009799079281818376,0.11656185155397841
rho0p7_seed05_width64_cosine,0.7,5,64,cosine,40,0.25566666666666665,0.9735,0.9516666666666667,0.009173690746364798,0.11498203301329797
rho0p7_seed05_width64_cosine,0.7,5,64,cosine,60,0.252,0.97775,0.952,0.008185102697299853,0.11363888620465135
rho0p7_seed05_width64_cosine,0.7,5,64,cosine,80,0.25333333333333335,0.97625,0.9526666666666667,0.006931051913076572,0.11297030521571401
rho0p7_seed05_width64_cosine,0.7,5,64,cosine,100,0.255,0.97775,0.9526666666666667,0.005535520151093711,0.11236702689409608
rho0p7_seed05_width64_cosine,0.7,5,64,cosine,120,0.25266666666666665,0.981,0.9523333333333334,0.004136476688619072,0.11183281781557153
rho0p7_seed05_width64_cosine,0.7,5,64,cosine,140,0.251,0.98075,0.9516666666666667,0.0028722379872641217,0.11153547198973074
rho0p7_seed05_width64_cosine,0.7,5,64,cosine,160,0.25233333333333335,0.97975,0.952,0.0018677930330710667,0.11133652165726467
rho0p7_seed05_width64_cosine,0.7,5,64,cosine,180,0.25266666666666665,0.97975,0.9516666666666667,0.0012224462977549774,0.1112242048042601
rho0p7_seed05_width64_cosine,0.7,5,64,cosine,200,0.25166666666666665,0.97975,0.952,0.001,0.11114667140134782
rho0p7_seed05_width8_constant,0.7,5,8,constant,20,0.26066666666666666,0.99025,0.951,0.01,0.11972949820298955
rho0p7_seed05_width8_constant,0.7,5,8,constant,40,0.26266666666666666,0.98825,0.9503333333333334,0.01,0.11897605892004276
rho0p7_seed05_width8_constant,0.7,5,8,constant,60,0.25933333333333336,0.991,0.9503333333333334,0.01,0.11823747178110443
rho0p7_seed05_width8_constant,0.7,5,8,constant,80,0.262,0.989,0.9513333333333334,0.01,0.1178982949728495
rho0p7_seed05_width8_constant,0.7,5,8,constant,100,0.264,0.98925,0.951,0.01,0.11756245422284735
rho0p7_seed05_width8_constant,0.7,5,8,constant,120,0.264,0.9875,0.9516666666666667,0.01,0.11725788658366983
rho0p7_seed05_width8_constant,0.7,5,8,constant,140,0.25966666666666666,0.9895,0.9516666666666667,0.01,0.11708809450625031
rho0p7_seed05_width8_constant,0.7,5,8,constant,160,0.25833333333333336,0.986,0.9516666666666667,0.01,0.11693379543291214
rho0p7_seed05_width8_constant,0.7,5,8,constant,180,0.2613333333333333,0.987,0.952,0.01,0.11696350899827494
rho0p7_seed05_width8_constant,0.7,5,8,constant,200,0.26033333333333336,0.9825,0.9513333333333334,0.01,0.11681078986139164
rho0p7_seed05_width8_cosine,0.7,5,8,cosine,20,0.26066666666666666,0.9905,0.951,0.009799079281818376,0.11973311583752211
rho0p7_seed05_width8_cosine,0.7,5,8,cosine,40,0.26366666666666666,0.9895,0.95,0.009173690746364798,0.11897621687228356
rho0p7_seed05_width8_cosine,0.7,5,8,cosine,60,0.261,0.99,0.9503333333333334,0.008185102697299853,0.11839806878337508
rho0p7_seed05_width8_cosine,0.7,5,8,cosine,80,0.26166666666666666,0.9905,0.9503333333333334,0.006931051913076572,0.11789661403003088
rho0p7_seed05_width8_cosine,0.7,5,8,cosine,100,0.264,0.993,0.9513333333333334,0.005535520151093711,0.11766169372751552
rho0p7_seed05_width8_cosine,0.7,5,8,cosine,120,0.26166666666666666,0.9905,0.9503333333333334,0.004136476688619072,0.1174861888779154
rho0p7_seed05_width8_cosine,0.7,5,8,cosine,140,0.26,0.992,0.951,0.0028722379872641217,0.11738522975411202
rho0p7_seed05_width8_cosine,0.7,5,8,cosine,160,0.26,0.99075,0.951,0.0018677930330710667,0.11732837061569099
rho0p7_seed05_width8_cosine,0.7,5,8,cosine,180,0.26,0.992,0.9513333333333334,0.0012224462977549774,0.11729447616501411
rho0p7_seed05_width8_cosine,0.7,5,8,cosine,200,0.26,0.99,0.951,0.001,0.11727348031974343
rho0p7_seed06_width512_constant,0.7,6,512,constant,20,0.282,0.9665,0.954,0.01,0.11445569048498636
rho0p7_seed06_width512_constant,0.7,6,512,constant,40,0.30666666666666664,0.965,0.955,0.01,0.10537909750666435
rho0p7_seed06_width512_constant,0.7,6,512,constant,60,0.272,0.96575,0.957,0.01,0.1044879694609567
rho0p7_seed06_width512_constant,0.7,6,512,constant,80,0.28933333333333333,0.9795,0.9556666666666667,0.01,0.09958141291294545
rho0p7_seed06_width512_constant,0.7,6,512,constant,100,0.283,0.98025,0.955,0.01,0.09810908050224953
rho0p7_seed06_width512_constant,0.7,6,512,constant,120,0.2916666666666667,0.9735,0.957,0.01,0.0960418220643527
rho0p7_seed06_width512_constant,0.7,6,512,constant,140,0.2976666666666667,0.9665,0.956,0.01,0.09472487611946233
rho0p7_seed06_width512_constant,0.7,6,512,constant,160,0.2843333333333333,0.97475,0.9546666666666667,0.01,0.09563783994646337
rho0p7_seed06_width512_constant,0.7,6,512,constant,180,0.273,0.9485,0.954,0.01,0.09958018993990111
rho0p7_seed06_width512_constant,0.7,6,512,constant,200,0.29933333333333334,0.97125,0.9563333333333334,0.01,0.08904266802705903
rho0p7_seed06_width512_cosine,0.7,6,512,cosine,20,0.2843333333333333,0.96725,0.955,0.009799079281818376,0.11415315996679824
rho0p7_seed06_width512_cosine,0.7,6,512,cosine,40,0.30433333333333334,0.96625,0.9566666666666667,0.009173690746364798,0.10487458714326808
rho0p7_seed06_width512_cosine,0.7,6,512,cosine,60,0.27466666666666667,0.9665,0.956,0.008185102697299853,0.10454327183378725
rho0p7_seed06_width512_cosine,0.7,6,512,cosine,80,0.2856666666666667,0.97675,0.956,0.006931051913076572,0.09973025390968916
rho0p7_seed06_width512_cosine,0.7,6,512,cosine,100,0.2856666666666667,0.98075,0.9553333333333334,0.005535520151093711,0.09849376292030788
rho0p7_seed06_width512_cosine,0.7,6,512,cosine,120,0.2846666666666667,0.97425,0.9576666666666667,0.004136476688619072,0.09660694430388905
rho0p7_seed06_width512_cosine,0.7,6,512,cosine,140,0.28933333333333333,0.974,0.9576666666666667,0.0028722379872641217,0.0962315088645946
rho0p7_seed06_width512_cosine,0.7,6,512,cosine,160,0.2853333333333333,0.9755,0.957,0.0018677930330710667,0.09573734567254918
rho0p7_seed06_width512_cosine,0.7,6,512,cosine,180,0.2853333333333333,0.97475,0.9576666666666667,0.0012224462977549774,0.09531047445928992
rho0p7_seed06_width512_cosine,0.7,6,512,cosine,200,0.2856666666666667,0.9745,0.9563333333333334,0.001,0.09514450141273348
rho0p7_seed06_width64_constant,0.7,6,64,constant,20,0.297,0.982,0.957,0.01,0.10700445042514448
rho0p7_seed06_width64_constant,0.7,6,64,constant,40,0.2966666666666667,0.98075,0.9566666666666667,0.01,0.10445705528908476
rho0p7_seed06_width64_constant,0.7,6,64,constant,60,0.2916666666666667,0.97975,0.956,0.01,0.10339664233067851
rho0p7_seed06_width64_constant,0.7,6,64,constant,80,0.288,0.9795,0.9563333333333334,0.01,0.10225616508474507
rho0p7_seed06_width64_constant,0.7,6,64,constant,100,0.29,0.98225,0.9573333333333334,0.01,0.10129048323745075
rho0p7_seed06_width64_constant,0.7,6,64,constant,120,0.28633333333333333,0.9785,0.9573333333333334,0.01,0.10066003384597778
rho0p7_seed06_width64_constant,0.7,6,64,constant,140,0.292,0.97975,0.9576666666666667,0.01,0.09972888815951299
rho0p7_seed06_width64_constant,0.7,6,64,constant,160,0.29333333333333333,0.982,0.9573333333333334,0.01,0.09926828019112972
rho0p7_seed06_width64_constant,0.7,6,64,constant,180,0.2906666666666667,0.97725,0.9576666666666667,0.01,0.09870913039538468
rho0p7_seed06_width64_constant,0.7,6,64,constant,200,0.2886666666666667,0.9745,0.9576666666666667,0.01,0.09782796370582603
rho0p7_seed06_width64_cosine,0.7,6,64,cosine,20,0.29733333333333334,0.9825,0.957,0.009799079281818376,0.10700696694151357
rho0p7_seed06_width64_cosine,0.7,6,64,cosine,40,0.2966666666666667,0.9815,0.9566666666666667,0.009173690746364798,0.10455821966327519
rho0p7_seed06_width64_cosine,0.7,6,64,cosine,60,0.29233333333333333,0.9805,0.956,0.008185102697299853,0.10341019958770555
rho0p7_seed06_width64_cosine,0.7,6,64,cosine,80,0.29,0.9815,0.9566666666666667,0.006931051913076572,0.1024231115554579
rho0p7_seed06_width64_cosine,0.7,6,64,cosine,100,0.2916666666666667,0.98125,0.9576666666666667,0.005535520151093711,0.10173493430378468
rho0p7_seed06_width64_cosine,0.7,6,64,cosine,120,0.2896666666666667,0.97975,0.9573333333333334,0.004136476688619072,0.10138603933478907
rho0p7_seed06_width64_cosine,0.7,6,64,cosine,140,0.29433333333333334,0.9805,0.957,0.0028722379872641217,0.10108011195806964
rho0p7_seed06_width64_cosine,0.7,6,64,cosine,160,0.2916666666666667,0.9815,0.9576666666666667,0.0018677930330710667,0.10094701483471048
rho0p7_seed06_width64_cosine,0.7,6,64,cosine,180,0.29433333333333334,0.9805,0.9576666666666667,0.0012224462977549774,0.10082748273541565
rho0p7_seed06_width64_cosine,0.7,6,64,cosine,200,0.2916666666666667,0.9805,0.9576666666666667,0.001,0.1007609377365315
rho0p7_seed06_width8_constant,0.7,6,8,constant,20,0.291,0.98875,0.9553333333333334,0.01,0.10943083196434636
rho0p7_seed06_width8_constant,0.7,6,8,constant,40,0.29033333333333333,0.98775,0.9563333333333334,0.01,0.10759037327950377
rho0p7_seed06_width8_constant,0.7,6,8,constant,60,0.29,0.98675,0.9573333333333334,0.01,0.1071664173015382
rho0p7_seed06_width8_constant,0.7,6,8,constant,80,0.289,0.98725,0.957,0.01,0.10696887057734146
rho0p7_seed06_width8_constant,0.7,6,8,constant,100,0.2916666666666667,0.98575,0.9566666666666667,0.01,0.10672520674728575
rho0p7_seed06_width8_constant,0.7,6,8,constant,120,0.291,0.98775,0.9566666666666667,0.01,0.1066181037201764
rho0p7_seed06_width8_constant,0.7,6,8,constant,140,0.293,0.9875,0.957,0.01,0.1064487000250504
rho0p7_seed06_width8_constant,0.7,6,8,constant,160,0.2926666666666667,0.98625,0.9566666666666667,0.01,0.10643401947346001
rho0p7_seed06_width8_constant,0.7,6,8,constant,180,0.29233333333333333,0.9865,0.9566666666666667,0.01,0.1063031016428918
rho0p7_seed06_width8_constant,0.7,6,8,constant,200,0.29133333333333333,0.9855,0.956,0.01,0.10635480783118041
rho0p7_seed06_width8_cosine,0.7,6,8,cosine,20,0.291,0.98875,0.9553333333333334,0.009799079281818376,0.10945618271506415
rho0p7_seed06_width8_cosine,0.7,6,8,cosine,40,0.29033333333333333,0.988,0.9563333333333334,0.009173690746364798,0.10762200417042786
rho0p7_seed06_width8_cosine,0.7,6,8,cosine,60,0.29033333333333333,0.98625,0.957,0.008185102697299853,0.10719922215047481
rho0p7_seed06_width8_cosine,0.7,6,8,cosine,80,0.2886666666666667,0.98675,0.9576666666666667,0.006931051913076572,0.1070302618636625
rho0p7_seed06_width8_cosine,0.7,6,8,cosine,100,0.293,0.98575,0.9573333333333334,0.005535520151093711,0.10690288693151852
rho0p7_seed06_width8_cosine,0.7,6,8,cosine,120,0.29133333333333333,0.9865,0.957,0.004136476688619072,0.10679703732722651
rho0p7_seed06_width8_cosine,0.7,6,8,cosine,140,0.2916666666666667,0.9865,0.957,0.0028722379872641217,0.10671412627024597
rho0p7_seed06_width8_cosine,0.7,6,8,cosine,160,0.29133333333333333,0.98625,0.9573333333333334,0.0018677930330710667,0.10667724355545943
rho0p7_seed06_width8_cosine,0.7,6,8,cosine,180,0.2916666666666667,0.986,0.957,0.0012224462977549774,0.10664472613046776
rho0p7_seed06_width8_cosine,0.7,6,8,cosine,200,0.29133333333333333,0.9855,0.9566666666666667,0.001,0.10663190536446347
rho0p7_seed07_width512_constant,0.7,7,512,constant,20,0.253,0.989,0.9553333333333334,0.01,0.10563481010145247
rho0p7_seed07_width512_constant,0.7,7,512,constant,40,0.264,0.98575,0.9566666666666667,0.01,0.10385495670050568
rho0p7_seed07_width512_constant,0.7,7,512,constant,60,0.2623333333333333,0.97925,0.9563333333333334,0.01,0.10678856157513969
rho0p7_seed07_width512_constant,0.7,7,512,constant,80,0.26166666666666666,0.97725,0.9563333333333334,0.01,0.10274393738307949
rho0p7_seed07_width512_constant,0.7,7,512,constant,100,0.242,0.98675,0.9563333333333334,0.01,0.10228324604772085
rho0p7_seed07_width512_constant,0.7,7,512,constant,120,0.24466666666666667,0.9745,0.9543333333333334,0.01,0.09958719967010056
rho0p7_seed07_width512_constant,0.7,7,512,constant,140,0.274,0.981,0.9553333333333334,0.01,0.09847476475389594
rho0p7_seed07_width512_constant,0.7,7,512,constant,160,0.249,0.97375,0.9543333333333334,0.01,0.0943965855432926
rho0p7_seed07_width512_constant,0.7,7,512,constant,180,0.281,0.9785,0.9566666666666667,0.01,0.09457581299544388
rho0p7_seed07_width512_constant,0.7,7,512,constant,200,0.269,0.9745,0.953,0.01,0.09270657602220522
rho0p7_seed07_width512_cosine,0.7,7,512,cosine,20,0.254,0.98875,0.9553333333333334,0.009799079281818376,0.10565066916985327
rho0p7_seed07_width512_cosine,0.7,7,512,cosine,40,0.263,0.98225,0.956,0.009173690746364798,0.10418569168162019
rho0p7_seed07_width512_cosine,0.7,7,512,cosine,60,0.268,0.98225,0.957,0.008185102697299853,0.10449197760283664
rho0p7_seed07_width512_cosine,0.7,7,512,cosine,80,0.26,0.9775,0.957,0.006931051913076572,0.10252004495818515
rho0p7_seed07_width512_cosine,0.7,7,512,cosine,100,0.25133333333333335,0.98775,0.958,0.005535520151093711,0.10127469921618087
rho0p7_seed07_width512_cosine,0.7,7,512,cosine,120,0.25833333333333336,0.98175,0.957,0.004136476688619072,0.09890056191776615
rho0p7_seed07_width512_cosine,0.7,7,512,cosine,140,0.26166666666666666,0.98175,0.9566666666666667,0.0028722379872641217,0.09807031972278976
rho0p7_seed07_width512_cosine,0.7,7,512,cosine,160,0.26066666666666666,0.981,0.956,0.0018677930330710667,0.09706363305846094
rho0p7_seed07_width512_cosine,0.7,7,512,cosine,180,0.266,0.98275,0.958,0.0012224462977549774,0.09681553941693048
rho0p7_seed07_width512_cosine,0.7,7,512,cosine,200,0.25966666666666666,0.98075,0.956,0.001,0.09663806130692669
rho0p7_seed07_width64_constant,0.7,7,64,constant,20,0.25733333333333336,0.9925,0.955,0.01,0.10686985896293076
rho0p7_seed07_width64_constant,0.7,7,64,constant,40,0.25366666666666665,0.9935,0.9553333333333334,0.01,0.10539758190247155
rho0p7_seed07_width64_constant,0.7,7,64,constant,60,0.258,0.99475,0.9553333333333334,0.01,0.1046463945282232
rho0p7_seed07_width64_constant,0.7,7,64,constant,80,0.25833333333333336,0.993,0.9553333333333334,0.01,0.10402300928926388
rho0p7_seed07_width64_constant,0.7,7,64,constant,100,0.25566666666666665,0.99325,0.9553333333333334,0.01,0.10351649632853974
rho0p7_seed07_width64_constant,0.7,7,64,constant,120,0.25366666666666665,0.99125,0.9553333333333334,0.01,0.10309358698452152
rho0p7_seed07_width64_constant,0.7,7,64,constant,140,0.25766666666666665,0.99225,0.9543333333333334,0.01,0.10283744615850524
rho0p7_seed07_width64_constant,0.7,7,64,constant,160,0.25366666666666665,0.989,0.9546666666666667,0.01,0.10225922917590309
rho0p7_seed07_width64_constant,0.7,7,64,constant,180,0.262,0.991,0.954,0.01,0.10207933646964175
rho0p7_seed07_width64_constant,0.7,7,64,constant,200,0.251,0.9885,0.9553333333333334,0.01,0.10189812619637023
rho0p7_seed07_width64_cosine,0.7,7,64,cosine,20,0.25733333333333336,0.9925,0.955,0.009799079281818376,0.10687320858349128
rho0p7_seed07_width64_cosine,0.7,7,64,cosine,40,0.25333333333333335,0.9935,0.9553333333333334,0.009173690746364798,0.1054447717050331
rho0p7_seed07_width64_cosine,0.7,7,64,cosine,60,0.257,0.995,0.956,0.008185102697299853,0.10473269912762749
rho0p7_seed07_width64_cosine,0.7,7,64,cosine,80,0.25866666666666666,0.9935,0.9556666666666667,0.006931051913076572,0.10425121268848486
rho0p7_seed07_width64_cosine,0.7,7,64,cosine,100,0.255,0.99275,0.9556666666666667,0.005535520151093711,0.10388500906075014
rho0p7_seed07_width64_cosine,0.7,7,64,cosine,120,0.25466666666666665,0.99275,0.9556666666666667,0.004136476688619072,0.10363753575311484
rho0p7_seed07_width64_cosine,0.7,7,64,cosine,140,0.25666666666666665,0.99275,0.9553333333333334,0.0028722379872641217,0.10348773412741476
rho0p7_seed07_width64_cosine,0.7,7,64,cosine,160,0.25566666666666665,0.99275,0.9553333333333334,0.0018677930330710667,0.10336187709590827
rho0p7_seed07_width64_cosine,0.7,7,64,cosine,180,0.257,0.99325,0.9553333333333334,0.0012224462977549774,0.10328900667000972
rho0p7_seed07_width64_cosine,0.7,7,64,cosine,200,0.25566666666666665,0.993,0.955,0.001,0.10323316548453529
rho0p7_seed07_width8_constant,0.7,7,8,constant,20,0.2673333333333333,0.98725,0.9573333333333334,0.01,0.10925142082550506
rho0p7_seed07_width8_constant,0.7,7,8,constant,40,0.26566666666666666,0.988,0.956,0.01,0.10830570186541984
rho0p7_seed07_width8_constant,0.7,7,8,constant,60,0.26766666666666666,0.98925,0.9566666666666667,0.01,0.10790803910689224
rho0p7_seed07_width8_constant,0.7,7,8,constant,80,0.2653333333333333,0.9895,0.9566666666666667,0.01,0.10756094440081956
rho0p7_seed07_width8_constant,0.7,7,8,constant,100,0.26266666666666666,0.9895,0.9573333333333334,0.01,0.1072282059156243
rho0p7_seed07_width8_constant,0.7,7,8,constant,120,0.261,0.98925,0.9566666666666667,0.01,0.1069888808027049
rho0p7_seed07_width8_constant,0.7,7,8,constant,140,0.26,0.989,0.957,0.01,0.10681717738437364
rho0p7_seed07_width8_constant,0.7,7,8,constant,160,0.255,0.9885,0.956,0.01,0.10664934813416792
rho0p7_seed07_width8_constant,0.7,7,8,constant,180,0.2643333333333333,0.99,0.9566666666666667,0.01,0.10657881776294963
rho0p7_seed07_width8_constant,0.7,7,8,constant,200,0.25866666666666666,0.989,0.9573333333333334,0.01,0.10643291456054803
rho0p7_seed07_width8_cosine,0.7,7,8,cosine,20,0.2673333333333333,0.98725,0.9573333333333334,0.009799079281818376,0.10925471587932675
rho0p7_seed07_width8_cosine,0.7,7,8,cosine,40,0.26566666666666666,0.9885,0.9563333333333334,0.009173690746364798,0.10832799634142512
rho0p7_seed07_width8_cosine,0.7,7,8,cosine,60,0.26866666666666666,0.99,0.957,0.008185102697299853,0.10797284788655279
rho0p7_seed07_width8_cosine,0.7,7,8,cosine,80,0.26566666666666666,0.98975,0.9566666666666667,0.006931051913076572,0.10772539793595319
rho0p7_seed07_width8_cosine,0.7,7,8,cosine,100,0.263,0.98875,0.9566666666666667,0.005535520151093711,0.1074970169579941
rho0p7_seed07_width8_cosine,0.7,7,8,cosine,120,0.2623333333333333,0.989,0.9566666666666667,0.004136476688619072,0.10730942430295937
rho0p7_seed07_width8_cosine,0.7,7,8,cosine,140,0.26266666666666666,0.99,0.957,0.0028722379872641217,0.10721088982653537
rho0p7_seed07_width8_cosine,0.7,7,8,cosine,160,0.264,0.99025,0.9573333333333334,0.0018677930330710667,0.10715562617643046
rho0p7_seed07_width8_cosine,0.7,7,8,cosine,180,0.263,0.99,0.9566666666666667,0.0012224462977549774,0.10711708918910415
rho0p7_seed07_width8_cosine,0.7,7,8,cosine,200,0.2623333333333333,0.98975,0.9573333333333334,0.001,0.10709044508910691
rho0p7_seed08_width512_constant,0.7,8,512,constant,20,0.24633333333333332,0.98125,0.957,0.01,0.11482176329614945
rho0p7_seed08_width512_constant,0.7,8,512,constant,40,0.254,0.98375,0.9593333333333334,0.01,0.11124531126306622
rho0p7_seed08_width512_constant,0.7,8,512,constant,60,0.238,0.97825,0.958,0.01,0.1079733685027667
rho0p7_seed08_width512_constant,0.7,8,512,constant,80,0.221,0.9705,0.953,0.01,0.11318358865194218
rho0p7_seed08_width512_constant,0.7,8,512,constant,100,0.255,0.97,0.9553333333333334,0.01,0.10849496000041259
rho0p7_seed08_width512_constant,0.7,8,512,constant,120,0.248,0.9775,0.9573333333333334,0.01,0.1034899115447682
rho0p7_seed08_width512_constant,0.7,8,512,constant,140,0.257,0.96125,0.955,0.01,0.10460251433611467
rho0p7_seed08_width512_constant,0.7,8,512,constant,160,0.25766666666666665,0.98025,0.958,0.01,0.10029488434654135
rho0p7_seed08_width512_constant,0.7,8,512,constant,180,0.23766666666666666,0.97675,0.9563333333333334,0.01,0.09859875117227612
rho0p7_seed08_width512_constant,0.7,8,512,constant,200,0.25733333333333336,0.97475,0.9566666666666667,0.01,0.09857490069980135
rho0p7_seed08_width512_cosine,0.7,8,512,cosine,20,0.24433333333333335,0.98125,0.9566666666666667,0.009799079281818376,0.11493896721624697
rho0p7_seed08_width512_cosine,0.7,8,512,cosine,40,0.25233333333333335,0.98325,0.9593333333333334,0.009173690746364798,0.11172571118182825
rho0p7_seed08_width512_cosine,0.7,8,512,cosine,60,0.23966666666666667,0.98025,0.9576666666666667,0.008185102697299853,0.10805972666207604
rho0p7_seed08_width512_cosine,0.7,8,512,cosine,80,0.22733333333333333,0.973,0.954,0.006931051913076572,0.11124262913497569
rho0p7_seed08_width512_cosine,0.7,8,512,cosine,100,0.24833333333333332,0.97675,0.957,0.005535520151093711,0.10606576458164407
rho0p7_seed08_width512_cosine,0.7,8,512,cosine,120,0.24766666666666667,0.97575,0.9573333333333334,0.004136476688619072,0.10573144032086493
rho0p7_seed08_width512_cosine,0.7,8,512,cosine,140,0.25233333333333335,0.974,0.9576666666666667,0.0028722379872641217,0.10499221664967791
rho0p7_seed08_width512_cosine,0.7,8,512,cosine,160,0.25166666666666665,0.97875,0.9576666666666667,0.0018677930330710667,0.10302975554069117
rho0p7_seed08_width512_cosine,0.7,8,512,cosine,180,0.249,0.98025,0.957,0.0012224462977549774,0.10281731885091222
rho0p7_seed08_width512_cosine,0.7,8,512,cosine,200,0.24266666666666667,0.9825,0.957,0.001,0.10278822773384363
rho0p7_seed08_width64_constant,0.7,8,64,constant,20,0.25533333333333336,0.98075,0.9586666666666667,0.01,0.11270988138377347
rho0p7_seed08_width64_constant,0.7,8,64,constant,40,0.25466666666666665,0.9765,0.9573333333333334,0.01,0.11169776793034367
rho0p7_seed08_width64_constant,0.7,8,64,constant,60,0.248,0.9815,0.9576666666666667,0.01,0.11041719660261183
rho0p7_seed08_width64_constant,0.7,8,64,constant,80,0.25166666666666665,0.97875,0.9583333333333334,0.01,0.10949721433460517
rho0p7_seed08_width64_constant,0.7,8,64,constant,100,0.251,0.97775,0.9573333333333334,0.01,0.10895732139868437
rho0p7_seed08_width64_constant,0.7,8,64,constant,120,0.251,0.97875,0.958,0.01,0.10830661008735198
rho0p7_seed08_width64_constant,0.7,8,64,constant,140,0.25266666666666665,0.976,0.958,0.01,0.10834827693160835
rho0p7_seed08_width64_constant,0.7,8,64,constant,160,0.25233333333333335,0.97725,0.9576666666666667,0.01,0.10740761973322281
rho0p7_seed08_width64_constant,0.7,8,64,constant,180,0.25033333333333335,0.97875,0.959,0.01,0.10685814554421322
rho0p7_seed08_width64_constant,0.7,8,64,constant,200,0.24433333333333335,0.979,0.9583333333333334,0.01,0.10687099090671165
rho0p7_seed08_width64_cosine,0.7,8,64,cosine,20,0.25533333333333336,0.9805,0.9586666666666667,0.009799079281818376,0.11271110053197772
rho0p7_seed08_width64_cosine,0.7,8,64,cosine,40,0.255,0.97725,0.958,0.009173690746364798,0.11168648749137963
rho0p7_seed08_width64_cosine,0.7,8,64,cosine,60,0.24966666666666668,0.9825,0.9583333333333334,0.008185102697299853,0.11049123510375475
rho0p7_seed08_width64_cosine,0.7,8,64,cosine,80,0.253,0.9785,0.9573333333333334,0.006931051913076572,0.10972461609310788
rho0p7_seed08_width64_cosine,0.7,8,64,cosine,100,0.25033333333333335,0.9795,0.9576666666666667,0.005535520151093711,0.10930158624309279
rho0p7_seed08_width64_cosine,0.7,8,64,cosine,120,0.25033333333333335,0.97975,0.9576666666666667,0.004136476688619072,0.10901064248449761
rho0p7_seed08_width64_cosine,0.7,8,64,cosine,140,0.249,0.98075,0.9573333333333334,0.0028722379872641217,0.10879961955010942
rho0p7_seed08_width64_cosine,0.7,8,64,cosine,160,0.25266666666666665,0.97875,0.9566666666666667,0.0018677930330710667,0.10863696324151559
rho0p7_seed08_width64_cosine,0.7,8,64,cosine,180,0.25066666666666665,0.97925,0.958,0.0012224462977549774,0.10855699125711833
rho0p7_seed08_width64_cosine,0.7,8,64,cosine,200,0.24966666666666668,0.979,0.9573333333333334,0.001,0.10851637449381514
rho0p7_seed08_width8_constant,0.7,8,8,constant,20,0.24833333333333332,0.98375,0.9586666666666667,0.01,0.1150208023737775
rho0p7_seed08_width8_constant,0.7,8,8,constant,40,0.24433333333333335,0.98675,0.96,0.01,0.11419801170313108
rho0p7_seed08_width8_constant,0.7,8,8,constant,60,0.24466666666666667,0.98625,0.9586666666666667,0.01,0.11388338486945115
