seed,model,feature_condition,rho_test,accuracy,balanced_accuracy,log_loss,rho_train,rho_val
4,rbf_svm,all_features,-0.6,0.7153333333333334,0.715632263923729,0.6791090623492193,0.7,0.7
4,rbf_svm,all_features,-0.9,0.6486666666666666,0.6488258219601875,0.8846608309246995,0.7,0.7
4,random_forest,all_features,0.7,0.9433333333333334,0.9433610027669433,0.1509103421131882,0.7,0.7
4,random_forest,all_features,0.3,0.8663333333333333,0.8663461217774122,0.2956458036747459,0.7,0.7
4,random_forest,all_features,0.0,0.799,0.7990065116973658,0.4895310148021899,0.7,0.7
4,random_forest,all_features,-0.3,0.7153333333333334,0.715369571980977,0.6433127482325508,0.7,0.7
4,random_forest,all_features,-0.6,0.6526666666666666,0.6527479385959648,0.7506159812431135,0.7,0.7
4,random_forest,all_features,-0.9,0.5433333333333333,0.5433240404241549,1.011970633084747,0.7,0.7
4,gradient_boosting,all_features,0.7,0.945,0.945051171783845,0.16257366610882876,0.7,0.7
4,gradient_boosting,all_features,0.3,0.8803333333333333,0.8804315682982957,0.3688475344974357,0.7,0.7
4,gradient_boosting,all_features,0.0,0.8243333333333334,0.824368397356209,0.611327021870595,0.7,0.7
4,gradient_boosting,all_features,-0.3,0.7476666666666667,0.7476976754522423,0.8851893342217475,0.7,0.7
4,gradient_boosting,all_features,-0.6,0.7006666666666667,0.7007386781142437,1.0364242911031332,0.7,0.7
4,gradient_boosting,all_features,-0.9,0.6126666666666667,0.6126154798057024,1.3823840384826733,0.7,0.7
4,mlp,all_features,0.7,0.9533333333333334,0.9533886722005533,0.11667824750285292,0.7,0.7
4,mlp,all_features,0.3,0.9006666666666666,0.9007215039299175,0.24718773361165347,0.7,0.7
4,mlp,all_features,0.0,0.8453333333333334,0.8452926308172933,0.3978422649396902,0.7,0.7
4,mlp,all_features,-0.3,0.786,0.7860438241699631,0.5526127579408481,0.7,0.7
4,mlp,all_features,-0.6,0.734,0.7343399306264027,0.6557181027927254,0.7,0.7
4,mlp,all_features,-0.9,0.662,0.6621251129017346,0.7988515249853501,0.7,0.7
4,logistic_regression,stable_only,0.7,0.9196666666666666,0.9196953028636197,0.196288129737833,0.7,0.7
4,logistic_regression,stable_only,0.3,0.9153333333333333,0.9152093917799691,0.19164013189799117,0.7,0.7
4,logistic_regression,stable_only,0.0,0.9253333333333333,0.925362819012503,0.1805952219126278,0.7,0.7
4,logistic_regression,stable_only,-0.3,0.912,0.9120316458509268,0.19814543629440834,0.7,0.7
4,logistic_regression,stable_only,-0.6,0.9163333333333333,0.9164522913157646,0.18842589640536184,0.7,0.7
4,logistic_regression,stable_only,-0.9,0.9096666666666666,0.9096528316110633,0.19441679414894406,0.7,0.7
4,rbf_svm,stable_only,0.7,0.9173333333333333,0.9173450678401174,0.20765224256253714,0.7,0.7
4,rbf_svm,stable_only,0.3,0.9153333333333333,0.9153494680437126,0.19962538214203895,0.7,0.7
4,rbf_svm,stable_only,0.0,0.9206666666666666,0.9207209401449187,0.18923834743942544,0.7,0.7
4,rbf_svm,stable_only,-0.3,0.911,0.9110071558735944,0.20712363004636555,0.7,0.7
4,rbf_svm,stable_only,-0.6,0.919,0.9190541346103837,0.19273833346744096,0.7,0.7
4,rbf_svm,stable_only,-0.9,0.9083333333333333,0.9083051227161847,0.20522563539107433,0.7,0.7
4,random_forest,stable_only,0.7,0.9026666666666666,0.9027236056939028,0.22770425530328348,0.7,0.7
4,random_forest,stable_only,0.3,0.912,0.9119364987604363,0.21410931440662145,0.7,0.7
4,random_forest,stable_only,0.0,0.913,0.9130494397433544,0.2105408759483642,0.7,0.7
4,random_forest,stable_only,-0.3,0.9056666666666666,0.9056824747766568,0.22610578724388772,0.7,0.7
4,random_forest,stable_only,-0.6,0.91,0.9101877301284385,0.21771228983168517,0.7,0.7
4,random_forest,stable_only,-0.9,0.9043333333333333,0.904340227154734,0.22509969087044018,0.7,0.7
4,gradient_boosting,stable_only,0.7,0.8993333333333333,0.8994166083274995,0.2404570522318376,0.7,0.7
4,gradient_boosting,stable_only,0.3,0.9063333333333333,0.9062278351546953,0.2156436002138898,0.7,0.7
4,gradient_boosting,stable_only,0.0,0.9073333333333333,0.907362427003966,0.2166789282174663,0.7,0.7
4,gradient_boosting,stable_only,-0.3,0.9006666666666666,0.9006933641495178,0.22914612948048715,0.7,0.7
4,gradient_boosting,stable_only,-0.6,0.9053333333333333,0.9054361321485678,0.22013463535671401,0.7,0.7
4,gradient_boosting,stable_only,-0.9,0.8986666666666666,0.8986480239529475,0.22993995213689458,0.7,0.7
4,mlp,stable_only,0.7,0.9213333333333333,0.9214121412141214,0.2208267866915384,0.7,0.7
4,mlp,stable_only,0.3,0.9146666666666666,0.9144645418060944,0.21528143077837747,0.7,0.7
4,mlp,stable_only,0.0,0.925,0.9250248116514537,0.20787557873705528,0.7,0.7
4,mlp,stable_only,-0.3,0.9133333333333333,0.9133783723721054,0.22114322794387356,0.7,0.7
4,mlp,stable_only,-0.6,0.913,0.9131743154991712,0.21605988280679647,0.7,0.7
4,mlp,stable_only,-0.9,0.909,0.9090145367650719,0.21932345939467965,0.7,0.7
0,logistic_regression,all_features,0.9,0.9943333333333333,0.9943182197043954,0.01859686623500291,0.9,0.9
0,logistic_regression,all_features,0.3,0.7733333333333333,0.7731762972033946,0.9153612957641878,0.9,0.9
0,logistic_regression,all_features,0.0,0.6673333333333333,0.6673256791287879,1.585720739301774,0.9,0.9
0,logistic_regression,all_features,-0.3,0.5653333333333334,0.5651700815737257,2.2377324438714212,0.9,0.9
0,logistic_regression,all_features,-0.6,0.442,0.44185344925400427,2.9431063459024873,0.9,0.9
0,logistic_regression,all_features,-0.9,0.23166666666666666,0.23212767292323258,3.467179954745186,0.9,0.9
0,rbf_svm,all_features,0.9,0.994,0.9939894886064335,0.017825839327355594,0.9,0.9
0,rbf_svm,all_features,0.3,0.786,0.7859276214615253,0.9185745651361904,0.9,0.9
0,rbf_svm,all_features,0.0,0.6843333333333333,0.6843471798548424,1.466438762462311,0.9,0.9
0,rbf_svm,all_features,-0.3,0.582,0.5818457566727592,1.9390715672424887,0.9,0.9
0,rbf_svm,all_features,-0.6,0.4623333333333333,0.4626982124669451,2.613017314753478,0.9,0.9
0,rbf_svm,all_features,-0.9,0.264,0.2640332224051003,3.5461830618699315,0.9,0.9
0,random_forest,all_features,0.9,0.9916666666666667,0.9916697005946499,0.027963451260779232,0.9,0.9
0,random_forest,all_features,0.3,0.6956666666666667,0.6959136669134818,1.209360994298271,0.9,0.9
0,random_forest,all_features,0.0,0.575,0.5751154197804191,1.8845111118317315,0.9,0.9
0,random_forest,all_features,-0.3,0.458,0.45798810886927577,2.465156161153211,0.9,0.9
0,random_forest,all_features,-0.6,0.31233333333333335,0.31281961948011905,2.9801414529022052,0.9,0.9
0,random_forest,all_features,-0.9,0.07266666666666667,0.0722742156599696,4.351036729554905,0.9,0.9
0,gradient_boosting,all_features,0.9,0.992,0.9919984316926117,0.03756317464970569,0.9,0.9
0,gradient_boosting,all_features,0.3,0.7206666666666667,0.7210941504812896,2.0803465979609026,0.9,0.9
0,gradient_boosting,all_features,0.0,0.6016666666666667,0.601760976713362,3.168398575300774,0.9,0.9
0,gradient_boosting,all_features,-0.3,0.49533333333333335,0.4953896976722685,4.10271796561321,0.9,0.9
0,gradient_boosting,all_features,-0.6,0.3403333333333333,0.3408974107401489,5.438088198853993,0.9,0.9
0,gradient_boosting,all_features,-0.9,0.09666666666666666,0.09623391307017579,7.673841859967163,0.9,0.9
0,mlp,all_features,0.9,0.9926666666666667,0.992637223562485,0.12066596782268964,0.9,0.9
0,mlp,all_features,0.3,0.8246666666666667,0.8246176738622771,0.3805399679049868,0.9,0.9
0,mlp,all_features,0.0,0.7496666666666667,0.7496911990278381,0.5318934924786245,0.9,0.9
0,mlp,all_features,-0.3,0.6603333333333333,0.6602555668556067,0.6763538930586949,0.9,0.9
0,mlp,all_features,-0.6,0.556,0.5562350076688652,0.8465192035029522,0.9,0.9
0,mlp,all_features,-0.9,0.4206666666666667,0.420450040246525,0.9777987056186406,0.9,0.9
0,logistic_regression,stable_only,0.9,0.9103333333333333,0.9103577634549705,0.20115059382646167,0.9,0.9
0,logistic_regression,stable_only,0.3,0.912,0.9119172552258359,0.19194725690000508,0.9,0.9
0,logistic_regression,stable_only,0.0,0.9093333333333333,0.9093669702302084,0.20666391030036127,0.9,0.9
0,logistic_regression,stable_only,-0.3,0.9103333333333333,0.9102840145367651,0.20060652491708517,0.9,0.9
0,logistic_regression,stable_only,-0.6,0.9116666666666666,0.911825403499779,0.1994620007245021,0.9,0.9
0,logistic_regression,stable_only,-0.9,0.9173333333333333,0.9174192032656417,0.19080638607361655,0.9,0.9
0,rbf_svm,stable_only,0.9,0.91,0.9100290323570086,0.21016700032648702,0.9,0.9
0,rbf_svm,stable_only,0.3,0.9126666666666666,0.9125615851227431,0.20246141218822308,0.9,0.9
0,rbf_svm,stable_only,0.0,0.906,0.9060564993548404,0.2165996452812936,0.9,0.9
0,rbf_svm,stable_only,-0.3,0.9083333333333333,0.9082908988756054,0.21190221229170797,0.9,0.9
0,rbf_svm,stable_only,-0.6,0.9106666666666666,0.9107902068124085,0.20675447960425922,0.9,0.9
0,rbf_svm,stable_only,-0.9,0.9166666666666666,0.9167744579400454,0.19956886717261121,0.9,0.9
0,random_forest,stable_only,0.9,0.9053333333333333,0.905380121170416,0.2288692851293731,0.9,0.9
0,random_forest,stable_only,0.3,0.908,0.9079587201685937,0.22368024239699305,0.9,0.9
0,random_forest,stable_only,0.0,0.901,0.9011052385712527,0.23569129954799004,0.9,0.9
0,random_forest,stable_only,-0.3,0.896,0.8959526061631902,0.2375803353353753,0.9,0.9
0,random_forest,stable_only,-0.6,0.8986666666666666,0.8986628542595241,0.231917363471971,0.9,0.9
0,random_forest,stable_only,-0.9,0.9126666666666666,0.9123840492943176,0.22173185742473242,0.9,0.9
0,gradient_boosting,stable_only,0.9,0.8973333333333333,0.8973412122109267,0.2402877042087592,0.9,0.9
0,gradient_boosting,stable_only,0.3,0.9036666666666666,0.9036548812439482,0.233273576748284,0.9,0.9
0,gradient_boosting,stable_only,0.0,0.9013333333333333,0.9014068167786825,0.24941476869643173,0.9,0.9
0,gradient_boosting,stable_only,-0.3,0.8943333333333333,0.8942893058054605,0.24872299119145497,0.9,0.9
0,gradient_boosting,stable_only,-0.6,0.8926666666666667,0.892542445733935,0.24887254394301725,0.9,0.9
0,gradient_boosting,stable_only,-0.9,0.9053333333333333,0.9053145436124159,0.2331180757326646,0.9,0.9
0,mlp,stable_only,0.9,0.906,0.9059909075512134,0.24374589889532494,0.9,0.9
0,mlp,stable_only,0.3,0.9113333333333333,0.9110646750583813,0.23609669307140038,0.9,0.9
0,mlp,stable_only,0.0,0.9023333333333333,0.9023577770952573,0.24744702862946089,0.9,0.9
0,mlp,stable_only,-0.3,0.9086666666666666,0.9086207141790354,0.2431153801067369,0.9,0.9
0,mlp,stable_only,-0.6,0.9073333333333333,0.9073168582881812,0.24500628078952147,0.9,0.9
0,mlp,stable_only,-0.9,0.9126666666666666,0.912837907287491,0.23766069453839592,0.9,0.9
1,logistic_regression,all_features,0.9,0.989,0.9891347731310729,0.02719762510224616,0.9,0.9
1,logistic_regression,all_features,0.3,0.7853333333333333,0.7854155999317289,0.9289170224898569,0.9,0.9
1,logistic_regression,all_features,0.0,0.673,0.6730773077307731,1.6160539577634943,0.9,0.9
1,logistic_regression,all_features,-0.3,0.5886666666666667,0.5887388738873887,2.033538593197103,0.9,0.9
1,logistic_regression,all_features,-0.6,0.4726666666666667,0.4725582437275986,2.667404160540232,0.9,0.9
1,logistic_regression,all_features,-0.9,0.27566666666666667,0.27588244290284547,3.2066099420708474,0.9,0.9
1,rbf_svm,all_features,0.9,0.9883333333333333,0.9884673349058177,0.030452036497202822,0.9,0.9
1,rbf_svm,all_features,0.3,0.7886666666666666,0.7886958098651646,0.9166603432493928,0.9,0.9
1,rbf_svm,all_features,0.0,0.6803333333333333,0.6804313764709804,1.4810134879823205,0.9,0.9
1,rbf_svm,all_features,-0.3,0.606,0.606007267393406,1.8448457796889064,0.9,0.9
1,rbf_svm,all_features,-0.6,0.49033333333333334,0.49028737839221714,2.41091638347004,0.9,0.9
1,rbf_svm,all_features,-0.9,0.2966666666666667,0.29674426627733486,3.4460065049811273,0.9,0.9
1,random_forest,all_features,0.9,0.9863333333333333,0.9864650202300526,0.0365961694944036,0.9,0.9
1,random_forest,all_features,0.3,0.673,0.6730297405700632,1.29583781315747,0.9,0.9
1,random_forest,all_features,0.0,0.548,0.5481081441477481,2.0148620084764866,0.9,0.9
1,random_forest,all_features,-0.3,0.45766666666666667,0.45774910824415777,2.610808947966089,0.9,0.9
1,random_forest,all_features,-0.6,0.304,0.30391278375149344,3.2706962946436144,0.9,0.9
1,random_forest,all_features,-0.9,0.06333333333333334,0.06307495051846689,4.682861859811304,0.9,0.9
1,gradient_boosting,all_features,0.9,0.988,0.9880768835440435,0.05635681173643005,0.9,0.9
1,gradient_boosting,all_features,0.3,0.7086666666666667,0.7087173579109063,2.180971814532612,0.9,0.9
1,gradient_boosting,all_features,0.0,0.5846666666666667,0.5847184718471847,3.292883960370753,0.9,0.9
1,gradient_boosting,all_features,-0.3,0.501,0.5010401040104011,4.060140935728293,0.9,0.9
1,gradient_boosting,all_features,-0.6,0.34933333333333333,0.34927035330261136,5.298370677193429,0.9,0.9
1,gradient_boosting,all_features,-0.9,0.10866666666666666,0.10844502615007887,7.65999740244634,0.9,0.9
1,mlp,all_features,0.9,0.989,0.9891574660307315,0.0336338429459721,0.9,0.9
1,mlp,all_features,0.3,0.799,0.7990004693633725,0.6349005582195745,0.9,0.9
1,mlp,all_features,0.0,0.689,0.6891722505583892,1.0606328531256983,0.9,0.9
1,mlp,all_features,-0.3,0.614,0.613994732806614,1.328146486177038,0.9,0.9
1,mlp,all_features,-0.6,0.5,0.49999466632531153,1.727638918343625,0.9,0.9
1,mlp,all_features,-0.9,0.31366666666666665,0.3137782729388918,2.13801840394077,0.9,0.9
1,logistic_regression,stable_only,0.9,0.9086666666666666,0.908810585036302,0.20550899753437255,0.9,0.9
1,logistic_regression,stable_only,0.3,0.912,0.9120423707117256,0.19373474136550983,0.9,0.9
1,logistic_regression,stable_only,0.0,0.9076666666666666,0.9076140947428076,0.20264212027804615,0.9,0.9
1,logistic_regression,stable_only,-0.3,0.9106666666666666,0.9106577324399107,0.1950171986228012,0.9,0.9
1,logistic_regression,stable_only,-0.6,0.915,0.9150078938385391,0.1971678021893112,0.9,0.9
1,logistic_regression,stable_only,-0.9,0.9103333333333333,0.9105433454673493,0.20103197503059173,0.9,0.9
1,rbf_svm,stable_only,0.9,0.9076666666666666,0.9079569315462007,0.21774393802634784,0.9,0.9
1,rbf_svm,stable_only,0.3,0.9133333333333333,0.9133704557091653,0.20276526991125823,0.9,0.9
1,rbf_svm,stable_only,0.0,0.907,0.906954028736207,0.2112555817958375,0.9,0.9
1,rbf_svm,stable_only,-0.3,0.907,0.906980698069807,0.20128871628012765,0.9,0.9
1,rbf_svm,stable_only,-0.6,0.9123333333333333,0.9123410564942823,0.20835577184909107,0.9,0.9
1,rbf_svm,stable_only,-0.9,0.9086666666666666,0.9088241622816455,0.20875279876675062,0.9,0.9
1,random_forest,stable_only,0.9,0.8943333333333333,0.8946308599407582,0.24335071068119613,0.9,0.9
1,random_forest,stable_only,0.3,0.9113333333333333,0.9113649940262843,0.21935559784488956,0.9,0.9
1,random_forest,stable_only,0.0,0.8976666666666666,0.8976597659765977,0.24102683934560765,0.9,0.9
1,random_forest,stable_only,-0.3,0.8976666666666666,0.8975930926425977,0.23069812402366763,0.9,0.9
1,random_forest,stable_only,-0.6,0.903,0.9029751237412528,0.22705972962343068,0.9,0.9
1,random_forest,stable_only,-0.9,0.905,0.9050928189980634,0.23093256166748172,0.9,0.9
1,gradient_boosting,stable_only,0.9,0.888,0.8884150077489579,0.2596378578152803,0.9,0.9
1,gradient_boosting,stable_only,0.3,0.905,0.905033922171019,0.23204551682482036,0.9,0.9
1,gradient_boosting,stable_only,0.0,0.889,0.8889188918891889,0.2698574480533463,0.9,0.9
1,gradient_boosting,stable_only,-0.3,0.8933333333333333,0.8932826615994933,0.2496710318608157,0.9,0.9
1,gradient_boosting,stable_only,-0.6,0.8993333333333333,0.899300221880867,0.24887537956994962,0.9,0.9
1,gradient_boosting,stable_only,-0.9,0.9003333333333333,0.9004363088643521,0.2480393999655787,0.9,0.9
1,mlp,stable_only,0.9,0.9076666666666666,0.9081157818438115,0.2102901433775297,0.9,0.9
1,mlp,stable_only,0.3,0.9133333333333333,0.9133064516129032,0.19397404810425203,0.9,0.9
1,mlp,stable_only,0.0,0.9083333333333333,0.9083541687502084,0.20385446005340813,0.9,0.9
1,mlp,stable_only,-0.3,0.908,0.9078907890789079,0.1960845731826876,0.9,0.9
1,mlp,stable_only,-0.6,0.9136666666666666,0.9137224782386073,0.1999126838045,0.9,0.9
1,mlp,stable_only,-0.9,0.9073333333333333,0.9073748379513134,0.2010985944681757,0.9,0.9
2,logistic_regression,all_features,0.9,0.995,0.9950004355563299,0.0166141250824475,0.9,0.9
2,logistic_regression,all_features,0.3,0.791,0.7911423301149572,0.8700978295178171,0.9,0.9
2,logistic_regression,all_features,0.0,0.6796666666666666,0.6794740437158471,1.5697098375370622,0.9,0.9
2,logistic_regression,all_features,-0.3,0.581,0.5810906307834258,2.133027272039869,0.9,0.9
2,logistic_regression,all_features,-0.6,0.48133333333333334,0.4813333333333334,2.623089531883963,0.9,0.9
2,logistic_regression,all_features,-0.9,0.2786666666666667,0.2789025177304334,3.202807622979127,0.9,0.9
2,rbf_svm,all_features,0.9,0.9956666666666667,0.9956671034081839,0.015170330116401867,0.9,0.9
2,rbf_svm,all_features,0.3,0.7876666666666666,0.7878319242101108,0.9675260390073303,0.9,0.9
2,rbf_svm,all_features,0.0,0.6683333333333333,0.6681021601775956,1.5978782620992593,0.9,0.9
2,rbf_svm,all_features,-0.3,0.576,0.5760892174274788,2.143693158738655,0.9,0.9
2,rbf_svm,all_features,-0.6,0.4726666666666667,0.4726666666666667,2.665568090985193,0.9,0.9
2,rbf_svm,all_features,-0.9,0.2723333333333333,0.2726153033775387,3.7424554012057074,0.9,0.9
2,random_forest,all_features,0.9,0.994,0.9940017671142527,0.023390123740204577,0.9,0.9
2,random_forest,all_features,0.3,0.6866666666666666,0.6868532071057689,1.410504003999544,0.9,0.9
2,random_forest,all_features,0.0,0.563,0.5628682120901639,2.1158571447097154,0.9,0.9
2,random_forest,all_features,-0.3,0.44066666666666665,0.44074838530749827,2.664171894644375,0.9,0.9
2,random_forest,all_features,-0.6,0.3,0.3,3.3009595708488964,0.9,0.9
2,random_forest,all_features,-0.9,0.06,0.060111014115007355,4.597689225303708,0.9,0.9
2,gradient_boosting,all_features,0.9,0.9956666666666667,0.9956662145177146,0.021729443708013624,0.9,0.9
2,gradient_boosting,all_features,0.3,0.7293333333333333,0.7295817178099038,2.138960326589899,0.9,0.9
2,gradient_boosting,all_features,0.0,0.6066666666666667,0.6062158469945356,3.208362697124085,0.9,0.9
2,gradient_boosting,all_features,-0.3,0.4846666666666667,0.4847890899587727,4.233508113148737,0.9,0.9
2,gradient_boosting,all_features,-0.6,0.3586666666666667,0.3586666666666667,5.361014704905249,0.9,0.9
2,gradient_boosting,all_features,-0.9,0.10466666666666667,0.10493714119096598,7.740818743603352,0.9,0.9
2,mlp,all_features,0.9,0.9933333333333333,0.9933386548242753,0.11505841921292807,0.9,0.9
2,mlp,all_features,0.3,0.8126666666666666,0.8131581299007544,0.41614711580743036,0.9,0.9
2,mlp,all_features,0.0,0.7056666666666667,0.7046565488387978,0.5992141599229812,0.9,0.9
2,mlp,all_features,-0.3,0.6193333333333333,0.6195432460252698,0.7495716299774716,0.9,0.9
2,mlp,all_features,-0.6,0.524,0.524,0.8962287016783602,0.9,0.9
2,mlp,all_features,-0.9,0.35733333333333334,0.35803029952831444,1.082326120269773,0.9,0.9
2,logistic_regression,stable_only,0.9,0.9163333333333333,0.9163371845994392,0.18536647477467552,0.9,0.9
2,logistic_regression,stable_only,0.3,0.909,0.9090245239457584,0.19519029788468087,0.9,0.9
2,logistic_regression,stable_only,0.0,0.9143333333333333,0.9142119193989071,0.19988739678841796,0.9,0.9
2,logistic_regression,stable_only,-0.3,0.9033333333333333,0.9033611204445937,0.20745468349653226,0.9,0.9
2,logistic_regression,stable_only,-0.6,0.9123333333333333,0.9123333333333333,0.19396400178615328,0.9,0.9
2,logistic_regression,stable_only,-0.9,0.9166666666666666,0.9168398669395201,0.18618289083825804,0.9,0.9
2,rbf_svm,stable_only,0.9,0.9166666666666666,0.9166736296420082,0.19645157665957744,0.9,0.9
2,rbf_svm,stable_only,0.3,0.9093333333333333,0.9094359905942859,0.20728049371904625,0.9,0.9
2,rbf_svm,stable_only,0.0,0.9093333333333333,0.9091369962431695,0.21204922002755514,0.9,0.9
2,rbf_svm,stable_only,-0.3,0.9046666666666666,0.9047104753676058,0.21854797279288543,0.9,0.9
2,rbf_svm,stable_only,-0.6,0.9116666666666666,0.9116666666666666,0.207048284733488,0.9,0.9
2,rbf_svm,stable_only,-0.9,0.9173333333333333,0.9175377055067908,0.19373196810777102,0.9,0.9
2,random_forest,stable_only,0.9,0.9123333333333333,0.9123371774883156,0.21326188664669143,0.9,0.9
2,random_forest,stable_only,0.3,0.9066666666666666,0.9066724285335115,0.2292461717372051,0.9,0.9
2,random_forest,stable_only,0.0,0.9013333333333333,0.9010843579234973,0.22788762410839689,0.9,0.9
2,random_forest,stable_only,-0.3,0.8966666666666666,0.8967183474935598,0.23479454681181533,0.9,0.9
2,random_forest,stable_only,-0.6,0.9063333333333333,0.9063333333333333,0.22481674238880248,0.9,0.9
2,random_forest,stable_only,-0.9,0.912,0.9122039075403903,0.2164560423689872,0.9,0.9
2,gradient_boosting,stable_only,0.9,0.9083333333333333,0.9083362814867226,0.23434538866038748,0.9,0.9
2,gradient_boosting,stable_only,0.3,0.897,0.8970326385748982,0.2549380580205918,0.9,0.9
2,gradient_boosting,stable_only,0.0,0.905,0.9048732069672132,0.2443123734154761,0.9,0.9
2,gradient_boosting,stable_only,-0.3,0.8926666666666667,0.8927209502018698,0.2578671902564471,0.9,0.9
2,gradient_boosting,stable_only,-0.6,0.9006666666666666,0.9006666666666667,0.24151476458032256,0.9,0.9
2,gradient_boosting,stable_only,-0.9,0.9043333333333333,0.9044961249957775,0.2294506522616355,0.9,0.9
2,mlp,stable_only,0.9,0.918,0.9179891875363334,0.18968329559892613,0.9,0.9
2,mlp,stable_only,0.3,0.91,0.9099348188813174,0.19919224554468534,0.9,0.9
2,mlp,stable_only,0.0,0.9093333333333333,0.9094411714480874,0.20409843497852956,0.9,0.9
2,mlp,stable_only,-0.3,0.9063333333333333,0.9063091676133485,0.20906571002305172,0.9,0.9
2,mlp,stable_only,-0.6,0.907,0.907,0.20110420197010595,0.9,0.9
2,mlp,stable_only,-0.9,0.918,0.9180799749667082,0.18753232262627784,0.9,0.9
3,logistic_regression,all_features,0.9,0.9913333333333333,0.9913642678521812,0.01906653559419701,0.9,0.9
3,logistic_regression,all_features,0.3,0.784,0.7838289778534999,0.9628127963775154,0.9,0.9
3,logistic_regression,all_features,0.0,0.6856666666666666,0.6856937910786374,1.5680507909356032,0.9,0.9
3,logistic_regression,all_features,-0.3,0.5803333333333334,0.580317582800532,2.157576655011863,0.9,0.9
3,logistic_regression,all_features,-0.6,0.46366666666666667,0.4636907076745297,2.808832324103029,0.9,0.9
3,logistic_regression,all_features,-0.9,0.254,0.2542386517031724,3.403035048478923,0.9,0.9
3,rbf_svm,all_features,0.9,0.9926666666666667,0.9926868574604056,0.018570394553470163,0.9,0.9
3,rbf_svm,all_features,0.3,0.7843333333333333,0.7840012644726317,1.091898619644532,0.9,0.9
3,rbf_svm,all_features,0.0,0.6913333333333334,0.6908350849097522,1.546700900934505,0.9,0.9
3,rbf_svm,all_features,-0.3,0.584,0.5842371398701364,2.1147524466747547,0.9,0.9
3,rbf_svm,all_features,-0.6,0.4703333333333333,0.47044189379882,2.8031120075164453,0.9,0.9
3,rbf_svm,all_features,-0.9,0.263,0.263612022414128,3.910198016390129,0.9,0.9
3,random_forest,all_features,0.9,0.9883333333333333,0.9883912197832732,0.039842123208042174,0.9,0.9
3,random_forest,all_features,0.3,0.6896666666666667,0.6896344366938931,1.4138548552916914,0.9,0.9
3,random_forest,all_features,0.0,0.575,0.5749674707236513,1.798378982668926,0.9,0.9
3,random_forest,all_features,-0.3,0.451,0.45114021862042974,2.499043645309331,0.9,0.9
3,random_forest,all_features,-0.6,0.30666666666666664,0.3066678518650207,3.347692402733386,0.9,0.9
3,random_forest,all_features,-0.9,0.059666666666666666,0.05976071091561988,4.611149914525479,0.9,0.9
3,gradient_boosting,all_features,0.9,0.9923333333333333,0.9923812170047235,0.036466899435444074,0.9,0.9
3,gradient_boosting,all_features,0.3,0.7163333333333334,0.7160403066212749,2.1152669732319556,0.9,0.9
3,gradient_boosting,all_features,0.0,0.605,0.6047542788509659,2.9860337320126273,0.9,0.9
3,gradient_boosting,all_features,-0.3,0.487,0.4871940985285437,4.00425114135671,0.9,0.9
3,gradient_boosting,all_features,-0.6,0.3463333333333333,0.34639829331437016,5.143511714198249,0.9,0.9
3,gradient_boosting,all_features,-0.9,0.09733333333333333,0.09761799886302572,7.295605910572485,0.9,0.9
3,mlp,all_features,0.9,0.9866666666666667,0.986851903306474,0.31532674937646377,0.9,0.9
3,mlp,all_features,0.3,0.776,0.7751168325583029,0.5051551065545764,0.9,0.9
3,mlp,all_features,0.0,0.6853333333333333,0.6835485270076402,0.5980398410953746,0.9,0.9
3,mlp,all_features,-0.3,0.581,0.581652845834904,0.6898775975948871,0.9,0.9
3,mlp,all_features,-0.6,0.4643333333333333,0.4645951621684685,0.7957963065909808,0.9,0.9
3,mlp,all_features,-0.9,0.266,0.2669213820949218,0.905953130414668,0.9,0.9
3,logistic_regression,stable_only,0.9,0.8953333333333333,0.8951708808002223,0.2232331552455503,0.9,0.9
3,logistic_regression,stable_only,0.3,0.905,0.9051385428953667,0.20734092619618386,0.9,0.9
3,logistic_regression,stable_only,0.0,0.9093333333333333,0.9093317318920362,0.20278986864010393,0.9,0.9
3,logistic_regression,stable_only,-0.3,0.911,0.9108227424987021,0.20593596849355958,0.9,0.9
3,logistic_regression,stable_only,-0.6,0.918,0.9179768664096268,0.19470226345653516,0.9,0.9
3,logistic_regression,stable_only,-0.9,0.9133333333333333,0.9133383796382928,0.19911992299287765,0.9,0.9
3,rbf_svm,stable_only,0.9,0.8916666666666667,0.8914642956376772,0.23748795638651943,0.9,0.9
3,rbf_svm,stable_only,0.3,0.9023333333333333,0.9025095602400719,0.21902934144539185,0.9,0.9
3,rbf_svm,stable_only,0.0,0.9096666666666666,0.9097554465685784,0.21218880085828468,0.9,0.9
3,rbf_svm,stable_only,-0.3,0.9103333333333333,0.9101133284498147,0.2151905553162466,0.9,0.9
3,rbf_svm,stable_only,-0.6,0.9173333333333333,0.9172990811009011,0.20393666622988113,0.9,0.9
3,rbf_svm,stable_only,-0.9,0.914,0.914005096382795,0.2085097323280623,0.9,0.9
3,random_forest,stable_only,0.9,0.887,0.8869630452903585,0.24884967004623154,0.9,0.9
3,random_forest,stable_only,0.3,0.894,0.8941408766565636,0.23771653644255908,0.9,0.9
3,random_forest,stable_only,0.0,0.9056666666666666,0.9058519334067328,0.22955897483713159,0.9,0.9
3,random_forest,stable_only,-0.3,0.9026666666666666,0.902492016869475,0.232030307664932,0.9,0.9
3,random_forest,stable_only,-0.6,0.9093333333333333,0.9093167701863354,0.23087342117826082,0.9,0.9
