rho_train,replicate,model,feature_condition,validation_accuracy,validation_balanced_accuracy,validation_roc_auc,validation_brier_score,validation_log_loss,iid_accuracy,iid_balanced_accuracy,iid_roc_auc,iid_brier_score,iid_log_loss,average_ood_accuracy,worst_ood_accuracy,ood_gap,n_ood_environments,d3_flip_rate_spurious,d3_probability_sensitivity_spurious,auxiliary_train_r2_spurious,d3_flip_rate_noise,d3_probability_sensitivity_noise,auxiliary_train_r2_noise,d3_excess,d3_probability_sensitivity_excess,iid_accuracy_all,iid_accuracy_stable_only,raw_loco,loco_normalized
0.0,4,rbf_svm,all_features,0.9165,0.9164977484797363,0.9755137796240165,0.06144722218488854,0.20090641778103133,0.9176666666666666,0.9178250397143767,0.9770830702014982,0.059763987260071,0.1947223917092017,0.9015000000000001,0.8943333333333333,0.01616666666666655,4,0.0125,0.01598381574853552,0.0007971158914189536,0.0175,0.019398609091820597,0.0007554864096686043,-0.005000000000000001,-0.0034147933432850767,0.9165,0.92,-0.0035000000000000586,-0.043750000000000754
0.0,5,gradient_boosting,all_features,0.8985,0.8985248524852485,0.9682368236823682,0.07398326370802912,0.24483474976853234,0.9053333333333333,0.9053959433175882,0.9674665184773549,0.07244995505454636,0.24862393136915892,0.9025833333333334,0.8976666666666666,0.002749999999999919,4,0.0255,0.025520386075741502,0.00043674280188321646,0.026,0.028319038133677046,2.89178048383798e-05,-0.0005000000000000004,-0.002798652057935544,0.8985,0.892,0.00649999999999995,0.06018518518518473
0.0,5,logistic_regression,all_features,0.91,0.9100810081008102,0.9764386438643865,0.06208525626603034,0.19630812508984974,0.9166666666666666,0.9168435676576827,0.9768402333981663,0.06037689265120983,0.19563296385128903,0.91725,0.9153333333333333,-0.0005833333333333801,4,0.0055,0.004300048908764844,0.00043674280188321646,0.0035,0.003446077683064763,2.89178048383798e-05,0.0019999999999999996,0.0008539712257000808,0.91,0.9085,0.0015000000000000568,0.016393442622951435
0.0,5,mlp,all_features,0.911,0.9110911091109111,0.9757175717571757,0.06290246627893677,0.2007327113654458,0.9136666666666666,0.9139038621839399,0.9757274798555153,0.06195591682792413,0.20108855044907545,0.9170833333333334,0.9143333333333333,-0.0034166666666667345,4,0.011,0.009002086507894318,0.00043674280188321646,0.0105,0.011274975206891608,2.89178048383798e-05,0.0004999999999999987,-0.0022728886989972896,0.911,0.9125,-0.0014999999999999458,-0.01714285714285652
0.0,5,random_forest,all_features,0.9005,0.9006250625062506,0.9695874587458746,0.07012715869756574,0.2301884542985309,0.91,0.910075020839122,0.9701016949152543,0.06779231560072371,0.227719873108101,0.9074166666666665,0.9033333333333333,0.002583333333333493,4,0.0125,0.018564507936507935,0.00043674280188321646,0.0155,0.017321859523809522,2.89178048383798e-05,-0.002999999999999999,0.0012426484126984126,0.9005,0.8935,0.007000000000000006,0.06572769953051646
0.0,5,rbf_svm,all_features,0.9065,0.9065256525652565,0.9734343434343434,0.06484210396827474,0.20917281955778116,0.914,0.9141094748541261,0.9738011669908306,0.06257475864743792,0.20791427967693282,0.9143333333333333,0.912,-0.0003333333333332966,4,0.0125,0.014811702379315481,0.00043674280188321646,0.0115,0.017207241648720995,2.89178048383798e-05,0.0010000000000000009,-0.002395539269405514,0.9065,0.911,-0.0045000000000000595,-0.050561797752809674
0.0,6,gradient_boosting,all_features,0.9025,0.9025084401350422,0.9690435046960753,0.07300808226102573,0.23857412609873158,0.8973333333333333,0.8969076751946607,0.967169744160178,0.07467870355081496,0.24865009965083318,0.8986666666666666,0.8893333333333333,-0.0013333333333332975,4,0.0255,0.02239398633978952,0.0007165192189187986,0.035,0.02794821486282725,0.000531007332207234,-0.009500000000000005,-0.005554228523037729,0.9025,0.9,0.0024999999999999467,0.024999999999999474
0.0,6,logistic_regression,all_features,0.909,0.9090225443607098,0.9763216211459383,0.062362566100394874,0.196071887640806,0.9096666666666666,0.9093325917686318,0.9739114571746385,0.06421544083395253,0.20653390204877162,0.9086666666666666,0.9006666666666666,0.0010000000000000009,4,0.005,0.0024747248263714723,0.0007165192189187986,0.0055,0.003938483186828367,0.000531007332207234,-0.0004999999999999996,-0.0014637583604568943,0.909,0.9095,-0.0004999999999999449,-0.005524861878452429
0.0,6,mlp,all_features,0.9045,0.904484471751548,0.9760306164898638,0.0629553398003542,0.19833979057196213,0.9116666666666666,0.9110233592880979,0.9734109010011124,0.06485661005883339,0.20964989348568724,0.9081666666666667,0.8996666666666666,0.0034999999999999476,4,0.011,0.008021359765154305,0.0007165192189187986,0.011,0.009836576719532232,0.000531007332207234,0.0,-0.001815216954377927,0.9045,0.91,-0.00550000000000006,-0.0611111111111118
0.0,6,random_forest,all_features,0.911,0.9109905758492136,0.9704315269044305,0.0688104344992643,0.22679120862573987,0.898,0.8974193548387097,0.9659726362625138,0.07259773971610482,0.23975115891705776,0.9001666666666667,0.8913333333333333,-0.00216666666666665,4,0.016,0.01763058888888889,0.0007165192189187986,0.0125,0.017466269047619047,0.000531007332207234,0.0034999999999999996,0.00016431984126984156,0.911,0.904,0.007000000000000006,0.07291666666666675
0.0,6,rbf_svm,all_features,0.9035,0.9035124561992991,0.9730355685690972,0.06654880010876307,0.2110410588066626,0.9086666666666666,0.9084093437152392,0.9701383759733037,0.06732316571550165,0.2218502830088571,0.9060833333333334,0.8993333333333333,0.002583333333333271,4,0.0115,0.014894646062819355,0.0007165192189187986,0.0185,0.019086351914195165,0.000531007332207234,-0.006999999999999999,-0.0041917058513758106,0.9035,0.9085,-0.0050000000000000044,-0.05464480874316943
0.0,7,gradient_boosting,all_features,0.8985,0.8986714086828503,0.9697506440927492,0.0734324551090915,0.24202381367203377,0.905,0.9050465828844577,0.9696139818007543,0.07180949084111297,0.23906294002047693,0.8976666666666666,0.8943333333333333,0.007333333333333414,4,0.0195,0.020815557799294324,0.0008659446250386393,0.019,0.021132211033123568,0.0005640883361243132,0.0005000000000000004,-0.00031665323382924424,0.8985,0.8995,-0.0010000000000000009,-0.00995024875621891
0.0,7,logistic_regression,all_features,0.9085,0.9086368437054937,0.9762755836840505,0.06277530301096494,0.19749298461972753,0.9153333333333333,0.9153425651440166,0.9772678369145573,0.060370684556926874,0.19298391414032123,0.90975,0.9083333333333333,0.0055833333333333846,4,0.0005,0.0003173717829225939,0.0008659446250386393,0.0065,0.004980567682919752,0.0005640883361243132,-0.006,-0.004663195899997158,0.9085,0.909,-0.000500000000000056,-0.005494505494506112
0.0,7,mlp,all_features,0.911,0.9110591925237235,0.9761695684178522,0.06199887503294549,0.1985545780856301,0.914,0.91418221652372,0.9774389994505016,0.060105568538875456,0.19494279089370845,0.9104166666666667,0.905,0.0035833333333333828,4,0.009,0.008904421646323556,0.0008659446250386393,0.013,0.010657814322000494,0.0005640883361243132,-0.004,-0.0017533926756769375,0.911,0.9055,0.00550000000000006,0.05820105820105882
0.0,7,random_forest,all_features,0.9065,0.9066605591205134,0.9692515722264007,0.06977857665517112,0.23047243261503056,0.9076666666666666,0.9076678148634878,0.9719766916638066,0.06754459847990035,0.22224849313853748,0.9003333333333333,0.898,0.007333333333333303,4,0.0125,0.016150372077922075,0.0008659446250386393,0.0125,0.015841341991341993,0.0005640883361243132,0.0,0.0003090300865800817,0.9065,0.901,0.005499999999999949,0.05555555555555506
0.0,7,rbf_svm,all_features,0.9075,0.9076246979565057,0.9743913123489782,0.06427748597437,0.20640357666730086,0.9133333333333333,0.9133650821313426,0.9754388429590402,0.062491318497399174,0.20126847606751092,0.9067500000000001,0.906,0.006583333333333274,4,0.0115,0.013064581950303786,0.0008659446250386393,0.0115,0.01518711302639472,0.0005640883361243132,0.0,-0.0021225310760909343,0.9075,0.9095,-0.0020000000000000018,-0.022099447513812168
0.0,8,gradient_boosting,all_features,0.8955,0.8954813108038915,0.9678109399001538,0.0743170764169447,0.24726017178913928,0.9,0.900048891061825,0.9700973376594515,0.07295338550952647,0.23676341560475692,0.9019166666666667,0.8936666666666667,-0.0019166666666666776,4,0.0245,0.024805405008192363,0.0009268287671525544,0.027,0.02510384760690674,0.00017043864519217244,-0.0024999999999999988,-0.00029844259871437614,0.8955,0.9005,-0.0050000000000000044,-0.050251256281407065
0.0,8,logistic_regression,all_features,0.911,0.911018305171531,0.9757854502688171,0.06253858569047789,0.1981557289109997,0.9143333333333333,0.9143495266456287,0.9775603360149341,0.06039075354285177,0.19194553483745147,0.9130833333333334,0.902,0.0012499999999999734,4,0.0035,0.0029615673239270033,0.0009268287671525544,0.0015,0.0009793103310314667,0.00017043864519217244,0.002,0.0019822569928955366,0.911,0.9095,0.0015000000000000568,0.01657458563535974
0.0,8,mlp,all_features,0.9055,0.9056819636456733,0.9755884376600102,0.06382784470117155,0.20391237362671666,0.91,0.9099115516245166,0.9767980799146629,0.06187130098278798,0.1978254387993201,0.9116666666666666,0.9066666666666666,-0.0016666666666665941,4,0.014,0.010128763120790129,0.0009268287671525544,0.0115,0.009140516147698705,0.00017043864519217244,0.0025000000000000005,0.0009882469730914233,0.9055,0.9085,-0.0030000000000000027,-0.03278688524590166
0.0,8,random_forest,all_features,0.902,0.9020417306707629,0.9673729118663595,0.07137252405551148,0.2355375015009972,0.9036666666666666,0.903677941241833,0.9705755811369394,0.06884399425001721,0.2254460132604792,0.9064166666666666,0.9016666666666666,-0.00275000000000003,4,0.014,0.016675309235209237,0.0009268287671525544,0.0155,0.01790053455988456,0.00017043864519217244,-0.0014999999999999996,-0.0012252253246753247,0.902,0.905,-0.0030000000000000027,-0.03157894736842109
0.0,8,rbf_svm,all_features,0.904,0.9039858550947261,0.971960205453149,0.06645566524235642,0.21467512155428745,0.909,0.9090381794746434,0.9748508822614339,0.06368718273201224,0.20400568611055694,0.9122499999999999,0.9023333333333333,-0.003249999999999864,4,0.01,0.01586842699468988,0.0009268287671525544,0.0185,0.018322042078738186,0.00017043864519217244,-0.008499999999999999,-0.0024536150840483058,0.904,0.9055,-0.0014999999999999458,-0.015873015873015296
0.0,9,gradient_boosting,all_features,0.904,0.9038218861550069,0.9692615917003495,0.07152449817991814,0.23709675758938048,0.8963333333333333,0.896306401455143,0.9701997087580612,0.07242554622835648,0.2317704519862579,0.9005833333333334,0.8906666666666667,-0.004250000000000087,4,0.021,0.021837474373636836,0.0004978136226119201,0.022,0.0228770924502744,0.0010336083211166525,-0.0009999999999999974,-0.0010396180766375634,0.904,0.901,0.0030000000000000027,0.03030303030303034
0.0,9,logistic_regression,all_features,0.918,0.9177240208111713,0.9783992530554775,0.058874199747389985,0.18979303841554246,0.9126666666666666,0.9126220842467982,0.9769860193201154,0.061154763831810524,0.19477343148052456,0.90875,0.896,0.003916666666666679,4,0.005,0.004118740116627426,0.0004978136226119201,0.0045,0.003384920031954453,0.0010336083211166525,0.0005000000000000004,0.0007338200846729727,0.918,0.919,-0.0010000000000000009,-0.012345679012345696
0.0,9,mlp,all_features,0.9165,0.916452593940983,0.9772073841830695,0.060206125393780174,0.19812935734950998,0.9076666666666666,0.9077693854581727,0.9747656995940748,0.06462265063162664,0.20814602329893894,0.9059166666666667,0.893,0.0017499999999999183,4,0.0135,0.013890951658791884,0.0004978136226119201,0.0135,0.013728157374814259,0.0010336083211166525,0.0,0.00016279428397762523,0.9165,0.9145,0.0020000000000000018,0.023391812865497092
0.0,9,random_forest,all_features,0.9095,0.909015172060432,0.973272015299153,0.0658166044673973,0.2185046089432821,0.905,0.9049103070842202,0.9705093088960365,0.06926016198573148,0.2282217652754908,0.9020833333333333,0.892,0.0029166666666666785,4,0.0115,0.0173185126984127,0.0004978136226119201,0.0125,0.016031649999999998,0.0010336083211166525,-0.0010000000000000009,0.0012868626984127024,0.9095,0.909,0.0004999999999999449,0.005494505494504891
0.0,9,rbf_svm,all_features,0.9075,0.907337949365087,0.9745844720801465,0.06350968181867057,0.2048122618456769,0.9073333333333333,0.9073359897158524,0.9734099488104064,0.06574091085741819,0.2094707792506808,0.9088333333333333,0.894,-0.0014999999999999458,4,0.016,0.015734439031168976,0.0004978136226119201,0.016,0.015775675509421258,0.0010336083211166525,0.0,-4.123647825228158e-05,0.9075,0.9155,-0.008000000000000007,-0.09467455621301782
0.5,0,gradient_boosting,all_features,0.9225,0.9224851206996046,0.9791234739403467,0.060039654072416765,0.20329451939816606,0.928,0.9278784579918034,0.9822537781762296,0.053101282198261726,0.18008826699184508,0.8493333333333333,0.7943333333333333,0.07866666666666677,5,0.0505,0.05295793642782471,0.1358131486267814,0.022,0.019552002329708634,0.0003001166577384362,0.028500000000000004,0.033405934098116076,0.9225,0.8975,0.025000000000000022,0.24390243902439038
0.5,0,logistic_regression,all_features,0.927,0.9270241699245609,0.9841780855483513,0.05056370072523036,0.16194332756218552,0.935,0.9350345799180328,0.9860052723702186,0.045919379691008816,0.1522894078704155,0.8646,0.819,0.07040000000000002,5,0.05,0.051540134751689934,0.1358131486267814,0.0015,0.0010890931600013333,0.0003001166577384362,0.0485,0.0504510415916886,0.927,0.9105,0.01650000000000007,0.18435754189944206
0.5,0,mlp,all_features,0.927,0.9269251579441112,0.9832699756670557,0.05216926941821924,0.1704918875749956,0.936,0.9358670594262295,0.98529330672245,0.04707809874742111,0.15994070621860104,0.8543333333333333,0.7983333333333333,0.08166666666666678,5,0.0505,0.05541374756814021,0.1358131486267814,0.007,0.008335738400498893,0.0003001166577384362,0.043500000000000004,0.047078009167641315,0.927,0.9045,0.022500000000000075,0.23560209424083842
0.5,0,random_forest,all_features,0.9205,0.9205178826638023,0.9771822390509253,0.0596861069627021,0.200232868784113,0.9293333333333333,0.9293566427595628,0.9810048365636382,0.05387095666753972,0.1873201797056262,0.8360666666666667,0.7656666666666667,0.09326666666666661,5,0.057,0.06609577611832611,0.1358131486267814,0.011,0.013181276046176046,0.0003001166577384362,0.046,0.05291450007215006,0.9205,0.9075,0.013000000000000012,0.14054054054054063
0.5,0,rbf_svm,all_features,0.925,0.9250239278952753,0.9811587202051448,0.054048064855387636,0.17728370205859764,0.9336666666666666,0.9337324965846995,0.9838142325535064,0.047938901061806614,0.16248473587930531,0.8530666666666666,0.8003333333333333,0.0806,5,0.054,0.05219775304503482,0.1358131486267814,0.0115,0.014794649693101881,0.0003001166577384362,0.042499999999999996,0.03740310335193294,0.925,0.906,0.019000000000000017,0.20212765957446832
0.5,1,gradient_boosting,all_features,0.9115,0.9113276227185854,0.9774090966945984,0.06316725538007313,0.21307210597773488,0.9166666666666666,0.9167436817616252,0.9776667337909342,0.06177496548167615,0.2071065853350226,0.8502666666666666,0.8063333333333333,0.06640000000000001,5,0.05,0.05104892913915313,0.14040910022498765,0.025,0.022920039759183945,0.00014568650008595085,0.025,0.02812888937996919,0.9115,0.909,0.0024999999999999467,0.027472527472526896
0.5,1,logistic_regression,all_features,0.929,0.9285601894585138,0.9838302810909298,0.05000884518549392,0.16286563339283594,0.9306666666666666,0.9306810801583777,0.9836576857953048,0.05037132329543072,0.16463597126372317,0.8692,0.8236666666666667,0.06146666666666667,5,0.0455,0.0446612526245766,0.14040910022498765,0.001,0.001688664486827951,0.00014568650008595085,0.0445,0.042972588137748645,0.929,0.9175,0.011500000000000066,0.13939393939394015
0.5,1,mlp,all_features,0.921,0.9206837904931995,0.9792140839113601,0.059535093832342456,0.20748672722721692,0.923,0.9230549187640777,0.978989659751089,0.060153265688078404,0.21084698657280515,0.8073333333333335,0.7203333333333334,0.11566666666666658,5,0.064,0.07647721378548404,0.14040910022498765,0.0135,0.01511589744413678,0.00014568650008595085,0.0505,0.06136131634134726,0.921,0.919,0.0020000000000000018,0.02469135802469139
0.5,1,random_forest,all_features,0.918,0.917347420451778,0.9761077219578047,0.06004465663011589,0.20397327490277883,0.922,0.9219940441659898,0.9774246863496356,0.05949210017473079,0.20286622225166062,0.8403333333333334,0.7813333333333333,0.08166666666666667,5,0.0565,0.05980015021645022,0.14040910022498765,0.0085,0.01364928189033189,0.00014568650008595085,0.048,0.04615086832611833,0.918,0.9085,0.009500000000000064,0.10382513661202253
0.5,1,rbf_svm,all_features,0.9285,0.9279413223811399,0.9798655229401748,0.054268972966957534,0.18247852430629186,0.9293333333333333,0.9293474854404797,0.9812105394879619,0.052130285343675246,0.17590886286185117,0.8519333333333332,0.8066666666666666,0.07740000000000014,5,0.0455,0.04582253624765927,0.14040910022498765,0.01,0.013879336260772987,0.00014568650008595085,0.0355,0.031943199986886286,0.9285,0.922,0.00649999999999995,0.08333333333333275
0.5,2,gradient_boosting,all_features,0.9185,0.9187570207790052,0.9745226370421052,0.06433726910740342,0.22778155865201624,0.9336666666666666,0.9336598820620126,0.9824666354962409,0.05280812961036856,0.18133972224832762,0.8396666666666667,0.776,0.09399999999999997,5,0.0565,0.06137191220457695,0.1530878843371659,0.017,0.018656265614396112,0.0010306740088690258,0.0395,0.042715646590180845,0.9185,0.8965,0.02200000000000002,0.21256038647343006
0.5,2,logistic_regression,all_features,0.9245,0.9247247454514355,0.9792920153924484,0.0565628327934552,0.18566861916254168,0.937,0.9369985546640972,0.9869888657579836,0.04445674607930569,0.14654017908413483,0.8549333333333335,0.791,0.08206666666666651,5,0.065,0.06000125330595919,0.1530878843371659,0.002,0.0006238190763550215,0.0010306740088690258,0.063,0.05937743422960417,0.9245,0.9025,0.02200000000000002,0.22564102564102578
0.5,2,mlp,all_features,0.9115,0.911942051252812,0.9735933684834918,0.07579242949514822,0.27038470275603516,0.9273333333333333,0.927323426352758,0.9824155242942654,0.06653985677596608,0.2495064721859391,0.7852,0.671,0.14213333333333333,5,0.096,0.07879900034700578,0.1530878843371659,0.0095,0.01484363566432433,0.0010306740088690258,0.08650000000000001,0.06395536468268145,0.9115,0.897,0.014499999999999957,0.14077669902912582
0.5,2,random_forest,all_features,0.9125,0.9127212764488937,0.9739309660491882,0.06371328267530073,0.21302323455615174,0.9286666666666666,0.928663873180219,0.9807372990885317,0.05406848992673415,0.18781166308460692,0.8306666666666667,0.757,0.09799999999999998,5,0.073,0.07166782698412698,0.1530878843371659,0.008,0.012846768470418471,0.0010306740088690258,0.065,0.05882105851370851,0.9125,0.8975,0.015000000000000013,0.14634146341463422
0.5,2,rbf_svm,all_features,0.923,0.9231988044544873,0.9765882339996259,0.058394635946128634,0.1987917188670558,0.9396666666666667,0.939671448304797,0.9845924170531858,0.04647127558244699,0.15866124674689133,0.8390000000000001,0.7703333333333333,0.10066666666666657,5,0.075,0.06528924274934189,0.1530878843371659,0.011,0.012009534232378131,0.0010306740088690258,0.064,0.05327970851696376,0.923,0.898,0.025000000000000022,0.24509803921568654
0.5,3,gradient_boosting,all_features,0.9175,0.9175338202394394,0.9772891604219942,0.06152059111952159,0.20838854760657818,0.9163333333333333,0.916233282564952,0.9766237173572277,0.06273444385481147,0.21722956983264347,0.8440666666666665,0.7866666666666666,0.07226666666666681,5,0.054,0.05790763282067232,0.16033099056400002,0.014,0.017731243110003025,0.00038766512038701517,0.04,0.040176389710669294,0.9175,0.894,0.023499999999999965,0.22169811320754687
0.5,3,logistic_regression,all_features,0.9295,0.9295257915891187,0.9833646525368556,0.050926187186401614,0.166288582982529,0.9263333333333333,0.9262542940045135,0.9829480494936133,0.05186208850409001,0.16767925712402995,0.8608666666666667,0.8063333333333333,0.06546666666666667,5,0.051,0.05204523863026821,0.16033099056400002,0.001,0.0007785307534750292,0.00038766512038701517,0.049999999999999996,0.05126670787679318,0.9295,0.9085,0.02100000000000002,0.22950819672131162
0.5,3,mlp,all_features,0.926,0.9260120069725648,0.9823575709632479,0.0524792764899037,0.1735139154444066,0.9253333333333333,0.9253549154539694,0.982265455636958,0.05313978070908466,0.17360634964129157,0.8522666666666667,0.7916666666666666,0.07306666666666661,5,0.0575,0.05497134468355264,0.16033099056400002,0.01,0.008444181506697603,0.00038766512038701517,0.0475,0.04652716317685504,0.926,0.906,0.020000000000000018,0.21276595744680876
0.5,3,random_forest,all_features,0.9155,0.9155336582263163,0.9769046292749712,0.060708687727281434,0.20522150774535522,0.915,0.9150392991739947,0.974866538448711,0.06272213137767783,0.21003250964980089,0.8338000000000001,0.7546666666666667,0.08119999999999994,5,0.0665,0.06999459920634919,0.16033099056400002,0.0055,0.012958048412698413,0.00038766512038701517,0.061000000000000006,0.057036550793650775,0.9155,0.897,0.01849999999999996,0.17961165048543654
0.5,3,rbf_svm,all_features,0.9255,0.9255074661047544,0.9809194544758126,0.05410106531283692,0.17803130613128923,0.9256666666666666,0.9256650843236873,0.9803621971962513,0.05460016307592753,0.18100285324720228,0.8429333333333334,0.7803333333333333,0.08273333333333321,5,0.0525,0.05710495438221997,0.16033099056400002,0.008,0.012319455735007073,0.00038766512038701517,0.0445,0.0447854986472129,0.9255,0.9055,0.020000000000000018,0.21164021164021177
0.5,4,gradient_boosting,all_features,0.924,0.9240113161018448,0.9810578295204658,0.05609993845862196,0.19054709546604318,0.9216666666666666,0.9218952074131131,0.9821601063082263,0.056537030963308796,0.18486469657658958,0.8437333333333333,0.7853333333333333,0.0779333333333333,5,0.062,0.055884473258975935,0.16083641605928356,0.0175,0.018959608785392944,0.0007554864096686043,0.0445,0.036924864473582994,0.924,0.916,0.008000000000000007,0.09523809523809536
0.5,4,logistic_regression,all_features,0.934,0.9340354063186569,0.9855788702098319,0.04682157036026326,0.15455779823491134,0.9313333333333333,0.9314751333744857,0.9863788137809332,0.04718683399406827,0.1507196633050719,0.8597333333333333,0.8126666666666666,0.0716,5,0.049,0.05141422801897168,0.16083641605928356,0.0055,0.006490509045706066,0.0007554864096686043,0.043500000000000004,0.04492371897326561,0.934,0.9195,0.014500000000000068,0.18012422360248528
0.5,4,mlp,all_features,0.931,0.9310113791024119,0.9840178561607054,0.05000091466830396,0.17065885822865834,0.9293333333333333,0.9294231497903543,0.9847711153291268,0.05011191952869968,0.16846772466238988,0.8332666666666666,0.7666666666666667,0.09606666666666674,5,0.064,0.06630176667392862,0.16083641605928356,0.0145,0.01423634618938539,0.0007554864096686043,0.0495,0.052065420484543226,0.931,0.9225,0.008500000000000063,0.1096774193548395
0.5,4,random_forest,all_features,0.928,0.9280113521021689,0.980197321775896,0.055144619241039444,0.19077564189836,0.9223333333333333,0.9224778035325782,0.9814391992016209,0.05525369759671812,0.1882116880190736,0.8360666666666665,0.765,0.08626666666666682,5,0.0635,0.06679355656565655,0.16083641605928356,0.006,0.012854149855699853,0.0007554864096686043,0.0575,0.0539394067099567,0.928,0.9145,0.013500000000000068,0.157894736842106
0.5,4,rbf_svm,all_features,0.93,0.9300143701293312,0.9830848477636298,0.05006093261426224,0.16736030232034238,0.9293333333333333,0.9295245481989329,0.9840733341753553,0.05029459926151812,0.16401892505773943,0.8428666666666667,0.781,0.08646666666666669,5,0.0615,0.05798910227967218,0.16083641605928356,0.0115,0.014608298802597957,0.0007554864096686043,0.05,0.04338080347707422,0.93,0.92,0.010000000000000009,0.12500000000000017
0.5,5,gradient_boosting,all_features,0.906,0.905960596059606,0.9753205320532053,0.06679393953077122,0.2214251305794718,0.9196666666666666,0.9198721867185329,0.9780183384273409,0.05956988462135171,0.20470822706409675,0.8527333333333333,0.8123333333333334,0.06693333333333329,5,0.0555,0.055261045157171014,0.14567920547064328,0.018,0.02319371768538733,2.89178048383798e-05,0.037500000000000006,0.03206732747178369,0.906,0.892,0.014000000000000012,0.12962962962962976
0.5,5,logistic_regression,all_features,0.925,0.924962496249625,0.9836553655365536,0.051157720777445945,0.1646982578904291,0.9296666666666666,0.9298749652681301,0.9839550986385106,0.05032154568789425,0.163143400682917,0.8707333333333332,0.8293333333333334,0.05893333333333339,5,0.052,0.04861211590260071,0.14567920547064328,0.0025,0.002095038898325681,2.89178048383798e-05,0.049499999999999995,0.04651707700427503,0.925,0.9085,0.01650000000000007,0.18032786885245974
0.5,5,mlp,all_features,0.925,0.9249124912491249,0.9835223522352236,0.051145936514663176,0.16620193562936703,0.9286666666666666,0.9288135593220339,0.9835425395943317,0.05110748921584601,0.16540483854686977,0.8679333333333332,0.8283333333333334,0.06073333333333342,5,0.051,0.048188436415511925,0.14567920547064328,0.0055,0.007966886728379842,2.89178048383798e-05,0.0455,0.04022154968713208,0.925,0.9125,0.012500000000000067,0.14285714285714357
0.5,5,random_forest,all_features,0.909,0.908950895089509,0.9768816881688168,0.06203095839286722,0.20571436124175785,0.9203333333333333,0.920527924423451,0.9791168657960545,0.05781208889219028,0.1962446030792522,0.845,0.784,0.07533333333333336,5,0.0655,0.06510442142857141,0.14567920547064328,0.0085,0.013294673015873016,2.89178048383798e-05,0.057,0.05180974841269839,0.909,0.8935,0.01550000000000007,0.145539906103287
0.5,5,rbf_svm,all_features,0.9205,0.9204670467046705,0.9820142014201421,0.05268335037168512,0.17258571552593982,0.928,0.9281689358155043,0.9817287024173382,0.053170343885660526,0.17487630670135376,0.8544666666666666,0.8013333333333333,0.07353333333333345,5,0.056,0.053472870815344464,0.14567920547064328,0.012,0.013282304930909407,2.89178048383798e-05,0.044,0.04019056588443506,0.9205,0.911,0.009499999999999953,0.10674157303370738
0.5,6,gradient_boosting,all_features,0.9185,0.9184806956911311,0.9772226355621689,0.061873220833482026,0.21242518918782544,0.927,0.9265517241379311,0.9801641824249167,0.05640751720857182,0.19353979866910337,0.8461333333333332,0.7886666666666666,0.08086666666666686,5,0.0625,0.06184106998724092,0.15114290677337505,0.0165,0.015101546324141119,0.000531007332207234,0.046,0.0467395236630998,0.9185,0.9,0.01849999999999996,0.18499999999999964
0.5,6,logistic_regression,all_features,0.9305,0.930480887694203,0.9842017472279556,0.050707827463897556,0.16169544634670108,0.9313333333333333,0.9309677419354838,0.9849730812013348,0.04870561608268088,0.15874986909704114,0.8614666666666666,0.8083333333333333,0.06986666666666674,5,0.059,0.05408637698051611,0.15114290677337505,0.0035,0.0032509853216120704,0.000531007332207234,0.055499999999999994,0.05083539165890404,0.9305,0.9095,0.02100000000000002,0.23204419889502775
0.5,6,mlp,all_features,0.9275,0.9274288388614218,0.9839357429718876,0.05179252212690194,0.1651624947887,0.9303333333333333,0.9297552836484984,0.9845098998887654,0.04990146740493934,0.16299877517280986,0.8623333333333333,0.8086666666666666,0.06800000000000006,5,0.057,0.05204092376514165,0.15114290677337505,0.0065,0.007885796004549911,0.000531007332207234,0.0505,0.04415512776059174,0.9275,0.91,0.01749999999999996,0.19444444444444406
0.5,6,random_forest,all_features,0.923,0.9229667674682795,0.9771566345061521,0.05935250476740559,0.2005420298118786,0.9246666666666666,0.9240934371523916,0.9801670745272525,0.05709407973513199,0.19360480564719842,0.8438666666666667,0.77,0.08079999999999998,5,0.059,0.06740339444444444,0.15114290677337505,0.0055,0.012171093650793652,0.000531007332207234,0.0535,0.055232300793650796,0.923,0.904,0.019000000000000017,0.1979166666666669
0.5,6,rbf_svm,all_features,0.928,0.9279428470855534,0.9820117121873949,0.053368236149627664,0.1744875865656406,0.929,0.9283982202447163,0.982658064516129,0.050935138404244365,0.17006097272998782,0.8471333333333334,0.7843333333333333,0.08186666666666664,5,0.0605,0.057932182101740975,0.15114290677337505,0.009,0.012436133504712774,0.000531007332207234,0.0515,0.0454960485970282,0.928,0.9085,0.019500000000000073,0.2131147540983614
0.5,7,gradient_boosting,all_features,0.9205,0.9205185546718728,0.9784248931846184,0.05913382213012008,0.20589872026420084,0.926,0.9260355555713627,0.9811810126064543,0.054612845006031904,0.18625585632924269,0.8510666666666667,0.7993333333333333,0.0749333333333333,5,0.0615,0.058634147462083175,0.13008913245381648,0.021,0.016963621618900755,0.0005640883361243132,0.040499999999999994,0.04167052584318242,0.9205,0.8995,0.02100000000000002,0.20895522388059712
