rho_train,replicate,model,d2_original_accuracy,d2_conditional_permuted_accuracy,d2_conditional_permutation_drop,d4_n_consistent,d4_n_contradictory,d4_accuracy_consistent,d4_accuracy_contradictory,d4_accuracy_gap,d6_measure,d6_value,d6_split_count,d6_note
0.7,5,logistic_regression,0.952,0.8775,0.07450000000000001,1680,320,0.9809523809523809,0.8,0.18095238095238086,normalized_absolute_standardized_coefficient,0.1988604987845607,,Within-model normalized coefficient; not cross-family comparable.
0.7,5,rbf_svm,0.9515,0.8705,0.08099999999999996,1680,320,0.9809523809523809,0.796875,0.1840773809523809,not_applicable,,,RBF kernel has no meaningful input-space feature weight.
0.7,5,random_forest,0.935,0.838,0.09700000000000009,1680,320,0.9791666666666666,0.703125,0.27604166666666663,impurity_importance_fraction,0.4554994188889633,12216.0,Native impurity importance and split count; audit only.
0.7,5,gradient_boosting,0.942,0.8455,0.09649999999999992,1680,320,0.9738095238095238,0.775,0.19880952380952377,private_histgb_gain_fraction,0.49099219226014423,1006.0,Audit based on sklearn private tree nodes; version-sensitive.
0.7,5,mlp,0.9525,0.861,0.09150000000000003,1680,320,0.986904761904762,0.771875,0.21502976190476197,normalized_first_layer_absolute_weight,0.2070758348734498,,First-layer weight audit; not a causal or cross-family importance.
0.7,6,logistic_regression,0.9495,0.887,0.0625,1669,331,0.981426003594967,0.7885196374622356,0.19290636613273138,normalized_absolute_standardized_coefficient,0.20701990770116155,,Within-model normalized coefficient; not cross-family comparable.
0.7,6,rbf_svm,0.948,0.873,0.07499999999999996,1669,331,0.982025164769323,0.7764350453172205,0.20559011945210248,not_applicable,,,RBF kernel has no meaningful input-space feature weight.
0.7,6,random_forest,0.9435,0.844,0.09950000000000003,1669,331,0.9856201318154584,0.7311178247734139,0.25450230704204446,impurity_importance_fraction,0.44882071758706515,11744.0,Native impurity importance and split count; audit only.
0.7,6,gradient_boosting,0.9445,0.857,0.08750000000000002,1669,331,0.9784301977231875,0.7734138972809668,0.20501630044222074,private_histgb_gain_fraction,0.5026055676032251,1113.0,Audit based on sklearn private tree nodes; version-sensitive.
0.7,6,mlp,0.9455,0.8615,0.08399999999999996,1669,331,0.9868184541641701,0.7371601208459214,0.24965833331824872,normalized_first_layer_absolute_weight,0.20384614511219587,,First-layer weight audit; not a causal or cross-family importance.
0.7,7,logistic_regression,0.954,0.876,0.07799999999999996,1655,345,0.9842900302114803,0.808695652173913,0.17559437803756728,normalized_absolute_standardized_coefficient,0.19365533061360576,,Within-model normalized coefficient; not cross-family comparable.
0.7,7,rbf_svm,0.955,0.87,0.08499999999999996,1655,345,0.9848942598187311,0.8115942028985508,0.17330005692018036,not_applicable,,,RBF kernel has no meaningful input-space feature weight.
0.7,7,random_forest,0.9415,0.858,0.08350000000000002,1655,345,0.980060422960725,0.7565217391304347,0.2235386838302903,impurity_importance_fraction,0.41459872698492917,11607.0,Native impurity importance and split count; audit only.
0.7,7,gradient_boosting,0.943,0.8635,0.0794999999999999,1655,345,0.9770392749244713,0.7797101449275362,0.19732912999693508,private_histgb_gain_fraction,0.4631889584156402,1019.0,Audit based on sklearn private tree nodes; version-sensitive.
0.7,7,mlp,0.9495,0.8575,0.09199999999999997,1655,345,0.9879154078549849,0.7652173913043478,0.22269801655063703,normalized_first_layer_absolute_weight,0.2151497155040907,,First-layer weight audit; not a causal or cross-family importance.
0.7,8,logistic_regression,0.948,0.868,0.07999999999999996,1648,352,0.9787621359223301,0.8039772727272727,0.17478486319505737,normalized_absolute_standardized_coefficient,0.1961238915498931,,Within-model normalized coefficient; not cross-family comparable.
0.7,8,rbf_svm,0.9465,0.876,0.07050000000000001,1648,352,0.9799757281553398,0.7897727272727273,0.19020300088261255,not_applicable,,,RBF kernel has no meaningful input-space feature weight.
0.7,8,random_forest,0.934,0.841,0.09300000000000008,1648,352,0.9769417475728155,0.7329545454545454,0.24398720211827007,impurity_importance_fraction,0.41268518140822535,12119.0,Native impurity importance and split count; audit only.
0.7,8,gradient_boosting,0.9325,0.8655,0.06699999999999995,1648,352,0.9696601941747572,0.7585227272727273,0.21113746690202995,private_histgb_gain_fraction,0.4759511377578977,978.0,Audit based on sklearn private tree nodes; version-sensitive.
0.7,8,mlp,0.9475,0.871,0.07650000000000001,1648,352,0.9769417475728155,0.8096590909090909,0.16728265666372455,normalized_first_layer_absolute_weight,0.21407446615632122,,First-layer weight audit; not a causal or cross-family importance.
0.7,9,logistic_regression,0.9555,0.883,0.07250000000000001,1657,343,0.9837054918527459,0.8192419825072886,0.16446350934545728,normalized_absolute_standardized_coefficient,0.2142114862776938,,Within-model normalized coefficient; not cross-family comparable.
0.7,9,rbf_svm,0.9505,0.8665,0.08399999999999996,1657,343,0.9837054918527459,0.7900874635568513,0.19361802829589458,not_applicable,,,RBF kernel has no meaningful input-space feature weight.
0.7,9,random_forest,0.9495,0.8525,0.09699999999999998,1657,343,0.9873264936632469,0.7667638483965015,0.2205626452667454,impurity_importance_fraction,0.4448586867734292,11793.0,Native impurity importance and split count; audit only.
0.7,9,gradient_boosting,0.948,0.856,0.09199999999999997,1657,343,0.9812914906457453,0.7871720116618076,0.19411947898393767,private_histgb_gain_fraction,0.49559404786295524,1084.0,Audit based on sklearn private tree nodes; version-sensitive.
0.7,9,mlp,0.9545,0.8695,0.08499999999999996,1657,343,0.9837054918527459,0.8134110787172012,0.17029441313554472,normalized_first_layer_absolute_weight,0.20680120126851118,,First-layer weight audit; not a causal or cross-family importance.
0.9,0,logistic_regression,0.994,0.8195,0.1745,1964,36,0.9989816700610998,0.7222222222222222,0.2767594478388776,normalized_absolute_standardized_coefficient,0.4671745511632356,,Within-model normalized coefficient; not cross-family comparable.
0.9,0,rbf_svm,0.994,0.812,0.18199999999999994,1964,36,0.9984725050916496,0.75,0.24847250509164964,not_applicable,,,RBF kernel has no meaningful input-space feature weight.
0.9,0,random_forest,0.989,0.776,0.21299999999999997,1964,36,0.9979633401221996,0.5,0.49796334012219956,impurity_importance_fraction,0.7575999286628132,4236.0,Native impurity importance and split count; audit only.
0.9,0,gradient_boosting,0.992,0.783,0.20899999999999996,1964,36,0.9959266802443992,0.7777777777777778,0.21814890246662144,private_histgb_gain_fraction,0.9317542096876893,898.0,Audit based on sklearn private tree nodes; version-sensitive.
0.9,0,mlp,0.9945,0.8125,0.18200000000000005,1964,36,0.9989816700610998,0.75,0.24898167006109984,normalized_first_layer_absolute_weight,0.2346909738505289,,First-layer weight audit; not a causal or cross-family importance.
0.9,1,logistic_regression,0.99,0.805,0.18499999999999994,1958,42,0.9959141981613892,0.7142857142857143,0.28162848387567485,normalized_absolute_standardized_coefficient,0.4780451774701828,,Within-model normalized coefficient; not cross-family comparable.
0.9,1,rbf_svm,0.9895,0.8125,0.17700000000000005,1958,42,0.9954034729315628,0.7142857142857143,0.28111775864584854,not_applicable,,,RBF kernel has no meaningful input-space feature weight.
0.9,1,random_forest,0.9875,0.777,0.21050000000000002,1958,42,0.9979570990806946,0.5,0.49795709908069463,impurity_importance_fraction,0.7578185833032861,4259.0,Native impurity importance and split count; audit only.
0.9,1,gradient_boosting,0.9865,0.792,0.1945,1958,42,0.9948927477017364,0.5952380952380952,0.3996546524636412,private_histgb_gain_fraction,0.9318193120073084,933.0,Audit based on sklearn private tree nodes; version-sensitive.
0.9,1,mlp,0.9905,0.8345,0.15600000000000003,1958,42,0.9959141981613892,0.7380952380952381,0.257818960066151,normalized_first_layer_absolute_weight,0.22109130183961084,,First-layer weight audit; not a causal or cross-family importance.
0.9,2,logistic_regression,0.9915,0.809,0.1825,1964,36,0.9964358452138493,0.7222222222222222,0.2742136229916271,normalized_absolute_standardized_coefficient,0.4809985198321494,,Within-model normalized coefficient; not cross-family comparable.
0.9,2,rbf_svm,0.992,0.808,0.18399999999999994,1964,36,0.9974541751527495,0.6944444444444444,0.30300973070830506,not_applicable,,,RBF kernel has no meaningful input-space feature weight.
0.9,2,random_forest,0.9895,0.752,0.23750000000000004,1964,36,0.9984725050916496,0.5,0.49847250509164964,impurity_importance_fraction,0.745606656234507,3900.0,Native impurity importance and split count; audit only.
0.9,2,gradient_boosting,0.988,0.774,0.21399999999999997,1964,36,0.994908350305499,0.6111111111111112,0.3837972391943878,private_histgb_gain_fraction,0.9378465048082308,856.0,Audit based on sklearn private tree nodes; version-sensitive.
0.9,2,mlp,0.9905,0.8115,0.17900000000000005,1964,36,0.995417515274949,0.7222222222222222,0.27319529305272683,normalized_first_layer_absolute_weight,0.24541955643045563,,First-layer weight audit; not a causal or cross-family importance.
0.9,3,logistic_regression,0.992,0.811,0.18099999999999994,1962,38,0.9979612640163099,0.6842105263157895,0.3137507377005204,normalized_absolute_standardized_coefficient,0.471269548098293,,Within-model normalized coefficient; not cross-family comparable.
0.9,3,rbf_svm,0.9925,0.805,0.1875,1962,38,0.9979612640163099,0.7105263157894737,0.28743494822683624,not_applicable,,,RBF kernel has no meaningful input-space feature weight.
0.9,3,random_forest,0.9865,0.758,0.22850000000000004,1962,38,0.9969418960244648,0.4473684210526316,0.5495734749718333,impurity_importance_fraction,0.7606311022312908,4114.0,Native impurity importance and split count; audit only.
0.9,3,gradient_boosting,0.9875,0.774,0.21350000000000002,1962,38,0.9959225280326198,0.5526315789473685,0.44329094908525135,private_histgb_gain_fraction,0.931790007506941,861.0,Audit based on sklearn private tree nodes; version-sensitive.
0.9,3,mlp,0.9905,0.823,0.1675000000000001,1962,38,0.9949031600407747,0.7631578947368421,0.23174526530393258,normalized_first_layer_absolute_weight,0.21772927720813298,,First-layer weight audit; not a causal or cross-family importance.
0.9,4,logistic_regression,0.994,0.823,0.17100000000000004,1965,35,0.9974554707379135,0.8,0.19745547073791347,normalized_absolute_standardized_coefficient,0.46379420556780854,,Within-model normalized coefficient; not cross-family comparable.
0.9,4,rbf_svm,0.9935,0.833,0.1605000000000001,1965,35,0.9969465648854962,0.8,0.1969465648854961,not_applicable,,,RBF kernel has no meaningful input-space feature weight.
0.9,4,random_forest,0.9915,0.7705,0.22100000000000009,1965,35,1.0,0.5142857142857142,0.48571428571428577,impurity_importance_fraction,0.7621365491969715,4165.0,Native impurity importance and split count; audit only.
0.9,4,gradient_boosting,0.993,0.8015,0.1915,1965,35,0.9974554707379135,0.7428571428571429,0.25459832788077064,private_histgb_gain_fraction,0.9325338887067178,842.0,Audit based on sklearn private tree nodes; version-sensitive.
0.9,4,mlp,0.994,0.826,0.16800000000000004,1965,35,0.9979643765903308,0.7714285714285715,0.2265358051617593,normalized_first_layer_absolute_weight,0.22555000871660125,,First-layer weight audit; not a causal or cross-family importance.
0.9,5,logistic_regression,0.9945,0.822,0.1725000000000001,1958,42,0.9994892747701737,0.7619047619047619,0.23758451286541182,normalized_absolute_standardized_coefficient,0.4678597577009091,,Within-model normalized coefficient; not cross-family comparable.
0.9,5,rbf_svm,0.9935,0.8305,0.16300000000000003,1958,42,0.9989785495403473,0.7380952380952381,0.2608833114451091,not_applicable,,,RBF kernel has no meaningful input-space feature weight.
0.9,5,random_forest,0.9875,0.774,0.21350000000000002,1958,42,0.9989785495403473,0.4523809523809524,0.5465975971593948,impurity_importance_fraction,0.7712520189777051,4263.0,Native impurity importance and split count; audit only.
0.9,5,gradient_boosting,0.9895,0.7725,0.21700000000000008,1958,42,0.9969356486210419,0.6428571428571429,0.354078505763899,private_histgb_gain_fraction,0.9329160335439033,943.0,Audit based on sklearn private tree nodes; version-sensitive.
0.9,5,mlp,0.993,0.8395,0.15349999999999997,1958,42,0.9979570990806946,0.7619047619047619,0.23605233717593277,normalized_first_layer_absolute_weight,0.23741421648790467,,First-layer weight audit; not a causal or cross-family importance.
0.9,6,logistic_regression,0.994,0.8335,0.16049999999999998,1962,38,0.9979612640163099,0.7894736842105263,0.20848757980578358,normalized_absolute_standardized_coefficient,0.46482155789473745,,Within-model normalized coefficient; not cross-family comparable.
0.9,6,rbf_svm,0.994,0.8305,0.16349999999999998,1962,38,0.9974515800203874,0.8157894736842105,0.18166210633617685,not_applicable,,,RBF kernel has no meaningful input-space feature weight.
0.9,6,random_forest,0.9935,0.7835,0.21000000000000008,1962,38,0.9994903160040775,0.6842105263157895,0.31527978968828796,impurity_importance_fraction,0.7508528973214794,4192.0,Native impurity importance and split count; audit only.
0.9,6,gradient_boosting,0.993,0.793,0.19999999999999996,1962,38,0.9979612640163099,0.7368421052631579,0.26111915875315206,private_histgb_gain_fraction,0.9358231386902116,789.0,Audit based on sklearn private tree nodes; version-sensitive.
0.9,6,mlp,0.9935,0.8505,0.14300000000000002,1962,38,0.9969418960244648,0.8157894736842105,0.1811524223402543,normalized_first_layer_absolute_weight,0.20942523402953667,,First-layer weight audit; not a causal or cross-family importance.
0.9,7,logistic_regression,0.9915,0.837,0.15450000000000008,1947,53,0.9979455572675912,0.7547169811320755,0.24322857613551563,normalized_absolute_standardized_coefficient,0.44528348331356454,,Within-model normalized coefficient; not cross-family comparable.
0.9,7,rbf_svm,0.991,0.8285,0.16249999999999998,1947,53,0.997431946584489,0.7547169811320755,0.24271496545241344,not_applicable,,,RBF kernel has no meaningful input-space feature weight.
0.9,7,random_forest,0.988,0.7685,0.21950000000000003,1947,53,0.9994863893168978,0.5660377358490566,0.4334486534678412,impurity_importance_fraction,0.7292628558709714,4759.0,Native impurity importance and split count; audit only.
0.9,7,gradient_boosting,0.9885,0.8065,0.18200000000000005,1947,53,0.9969183359013868,0.6792452830188679,0.3176730528825189,private_histgb_gain_fraction,0.9216866797482552,964.0,Audit based on sklearn private tree nodes; version-sensitive.
0.9,7,mlp,0.986,0.845,0.14100000000000001,1947,53,0.9902413970210581,0.8301886792452831,0.160052717775775,normalized_first_layer_absolute_weight,0.2240445952572819,,First-layer weight audit; not a causal or cross-family importance.
0.9,8,logistic_regression,0.9915,0.8265,0.16500000000000004,1947,53,0.9969183359013868,0.7924528301886793,0.2044655057127075,normalized_absolute_standardized_coefficient,0.4456070182379095,,Within-model normalized coefficient; not cross-family comparable.
0.9,8,rbf_svm,0.992,0.823,0.16900000000000004,1947,53,0.9969183359013868,0.8113207547169812,0.1855975811844056,not_applicable,,,RBF kernel has no meaningful input-space feature weight.
0.9,8,random_forest,0.9855,0.7795,0.20600000000000007,1947,53,0.9979455572675912,0.5283018867924528,0.46964367047513833,impurity_importance_fraction,0.7242182699873951,4567.0,Native impurity importance and split count; audit only.
0.9,8,gradient_boosting,0.9885,0.8065,0.18200000000000005,1947,53,0.9969183359013868,0.6792452830188679,0.3176730528825189,private_histgb_gain_fraction,0.9256243609417597,932.0,Audit based on sklearn private tree nodes; version-sensitive.
0.9,8,mlp,0.9875,0.838,0.14950000000000008,1947,53,0.9922958397534669,0.8113207547169812,0.18097508503648574,normalized_first_layer_absolute_weight,0.22071621432397975,,First-layer weight audit; not a causal or cross-family importance.
0.9,9,logistic_regression,0.9955,0.83,0.1655000000000001,1964,36,0.9989816700610998,0.8055555555555556,0.19342611450554426,normalized_absolute_standardized_coefficient,0.4570170464642179,,Within-model normalized coefficient; not cross-family comparable.
0.9,9,rbf_svm,0.9945,0.822,0.1725000000000001,1964,36,0.9984725050916496,0.7777777777777778,0.22069472731387185,not_applicable,,,RBF kernel has no meaningful input-space feature weight.
0.9,9,random_forest,0.992,0.7605,0.23150000000000004,1964,36,0.9989816700610998,0.6111111111111112,0.3878705589499887,impurity_importance_fraction,0.752357212983099,4177.0,Native impurity importance and split count; audit only.
0.9,9,gradient_boosting,0.993,0.7955,0.1975,1964,36,0.9984725050916496,0.6944444444444444,0.3040280606472052,private_histgb_gain_fraction,0.9285184350927664,907.0,Audit based on sklearn private tree nodes; version-sensitive.
0.9,9,mlp,0.993,0.84,0.15300000000000002,1964,36,0.9969450101832994,0.7777777777777778,0.2191672324055216,normalized_first_layer_absolute_weight,0.22011158295361552,,First-layer weight audit; not a causal or cross-family importance.
0.9,10,logistic_regression,0.9935,0.8135,0.18000000000000005,1958,42,0.9989785495403473,0.7380952380952381,0.2608833114451091,normalized_absolute_standardized_coefficient,0.47900113086227436,,Within-model normalized coefficient; not cross-family comparable.
0.9,10,rbf_svm,0.993,0.812,0.18099999999999994,1958,42,0.9989785495403473,0.7142857142857143,0.28469283525463296,not_applicable,,,RBF kernel has no meaningful input-space feature weight.
0.9,10,random_forest,0.987,0.7725,0.21450000000000002,1958,42,0.9989785495403473,0.42857142857142855,0.5704071209689188,impurity_importance_fraction,0.7483689754929836,4251.0,Native impurity importance and split count; audit only.
0.9,10,gradient_boosting,0.99,0.786,0.20399999999999996,1958,42,0.9979570990806946,0.6190476190476191,0.37890948003307556,private_histgb_gain_fraction,0.933782755129178,889.0,Audit based on sklearn private tree nodes; version-sensitive.
0.9,10,mlp,0.994,0.825,0.16900000000000004,1958,42,0.998467824310521,0.7857142857142857,0.21275353859623525,normalized_first_layer_absolute_weight,0.24472771417639874,,First-layer weight audit; not a causal or cross-family importance.
0.9,11,logistic_regression,0.994,0.82,0.17400000000000004,1951,49,0.9958995386981035,0.9183673469387755,0.07753219175932802,normalized_absolute_standardized_coefficient,0.4531054437897147,,Within-model normalized coefficient; not cross-family comparable.
0.9,11,rbf_svm,0.9935,0.82,0.1735000000000001,1951,49,0.9969246540235777,0.8571428571428571,0.13978179688072057,not_applicable,,,RBF kernel has no meaningful input-space feature weight.
0.9,11,random_forest,0.9865,0.7585,0.2280000000000001,1951,49,0.9994874423372629,0.46938775510204084,0.5300996872352222,impurity_importance_fraction,0.7686918559323799,4171.0,Native impurity importance and split count; audit only.
0.9,11,gradient_boosting,0.9915,0.795,0.1965,1951,49,0.9989748846745259,0.6938775510204082,0.30509733365411773,private_histgb_gain_fraction,0.9329833259625195,928.0,Audit based on sklearn private tree nodes; version-sensitive.
0.9,11,mlp,0.994,0.8125,0.1815,1951,49,0.9964120963608406,0.8979591836734694,0.09845291268737122,normalized_first_layer_absolute_weight,0.23642134828738492,,First-layer weight audit; not a causal or cross-family importance.
0.9,12,logistic_regression,0.993,0.822,0.17100000000000004,1955,45,0.9989769820971867,0.7333333333333333,0.2656436487638534,normalized_absolute_standardized_coefficient,0.4686824338870223,,Within-model normalized coefficient; not cross-family comparable.
0.9,12,rbf_svm,0.9915,0.8165,0.17500000000000004,1955,45,0.9979539641943734,0.7111111111111111,0.2868428530832623,not_applicable,,,RBF kernel has no meaningful input-space feature weight.
0.9,12,random_forest,0.987,0.757,0.22999999999999998,1955,45,0.9994884910485934,0.4444444444444444,0.555044046604149,impurity_importance_fraction,0.7759290571693687,3885.0,Native impurity importance and split count; audit only.
0.9,12,gradient_boosting,0.9885,0.7765,0.21200000000000008,1955,45,0.99846547314578,0.5555555555555556,0.44290991759022447,private_histgb_gain_fraction,0.9377448119571612,861.0,Audit based on sklearn private tree nodes; version-sensitive.
0.9,12,mlp,0.992,0.811,0.18099999999999994,1955,45,0.9974424552429667,0.7555555555555555,0.24188689968741117,normalized_first_layer_absolute_weight,0.22670085400844378,,First-layer weight audit; not a causal or cross-family importance.
0.9,13,logistic_regression,0.993,0.831,0.16200000000000003,1965,35,0.9974554707379135,0.7428571428571429,0.25459832788077064,normalized_absolute_standardized_coefficient,0.4653508509345593,,Within-model normalized coefficient; not cross-family comparable.
0.9,13,rbf_svm,0.993,0.8215,0.17149999999999999,1965,35,0.9969465648854962,0.7714285714285715,0.2255179934569247,not_applicable,,,RBF kernel has no meaningful input-space feature weight.
0.9,13,random_forest,0.986,0.781,0.20499999999999996,1965,35,0.9979643765903308,0.3142857142857143,0.6836786623046165,impurity_importance_fraction,0.7555186167751007,4151.0,Native impurity importance and split count; audit only.
0.9,13,gradient_boosting,0.989,0.7815,0.20750000000000002,1965,35,0.9954198473282443,0.6285714285714286,0.36684841875681573,private_histgb_gain_fraction,0.9336475715786773,913.0,Audit based on sklearn private tree nodes; version-sensitive.
0.9,13,mlp,0.9875,0.8605,0.127,1965,35,0.9918575063613232,0.7428571428571429,0.2490003635041803,normalized_first_layer_absolute_weight,0.2067299878549676,,First-layer weight audit; not a causal or cross-family importance.
0.9,14,logistic_regression,0.994,0.845,0.14900000000000002,1962,38,0.9989806320081549,0.7368421052631579,0.26213852674499705,normalized_absolute_standardized_coefficient,0.47617003643126693,,Within-model normalized coefficient; not cross-family comparable.
0.9,14,rbf_svm,0.9935,0.8255,0.16800000000000004,1962,38,0.9989806320081549,0.7105263157894737,0.28845431621868123,not_applicable,,,RBF kernel has no meaningful input-space feature weight.
0.9,14,random_forest,0.992,0.768,0.22399999999999998,1962,38,0.9994903160040775,0.6052631578947368,0.3942271581093406,impurity_importance_fraction,0.7453045911422765,4355.0,Native impurity importance and split count; audit only.
0.9,14,gradient_boosting,0.992,0.787,0.20499999999999996,1962,38,0.9974515800203874,0.7105263157894737,0.2869252642309137,private_histgb_gain_fraction,0.9321845106739695,924.0,Audit based on sklearn private tree nodes; version-sensitive.
0.9,14,mlp,0.9935,0.833,0.1605000000000001,1962,38,0.9979612640163099,0.7631578947368421,0.23480336927946777,normalized_first_layer_absolute_weight,0.23028446733775626,,First-layer weight audit; not a causal or cross-family importance.
0.9,15,logistic_regression,0.996,0.843,0.15300000000000002,1968,32,0.9984756097560976,0.84375,0.15472560975609762,normalized_absolute_standardized_coefficient,0.4592882411115696,,Within-model normalized coefficient; not cross-family comparable.
0.9,15,rbf_svm,0.9955,0.8245,0.17100000000000004,1968,32,0.9979674796747967,0.84375,0.1542174796747967,not_applicable,,,RBF kernel has no meaningful input-space feature weight.
0.9,15,random_forest,0.9925,0.776,0.21650000000000003,1968,32,0.9989837398373984,0.59375,0.4052337398373984,impurity_importance_fraction,0.7498555950146677,4149.0,Native impurity importance and split count; audit only.
0.9,15,gradient_boosting,0.992,0.7925,0.1995,1968,32,0.9969512195121951,0.6875,0.3094512195121951,private_histgb_gain_fraction,0.9341948298253041,732.0,Audit based on sklearn private tree nodes; version-sensitive.
0.9,15,mlp,0.995,0.8425,0.15249999999999997,1968,32,0.9964430894308943,0.90625,0.09019308943089432,normalized_first_layer_absolute_weight,0.21756957914283429,,First-layer weight audit; not a causal or cross-family importance.
0.9,16,logistic_regression,0.994,0.824,0.17000000000000004,1959,41,0.998468606431853,0.7804878048780488,0.21798080155380417,normalized_absolute_standardized_coefficient,0.4649791442852674,,Within-model normalized coefficient; not cross-family comparable.
0.9,16,rbf_svm,0.9955,0.831,0.1645000000000001,1959,41,0.9989790709545686,0.8292682926829268,0.16971077827164183,not_applicable,,,RBF kernel has no meaningful input-space feature weight.
0.9,16,random_forest,0.9885,0.7715,0.21700000000000008,1959,41,0.998468606431853,0.5121951219512195,0.48627348448063346,impurity_importance_fraction,0.7545689071683046,4454.0,Native impurity importance and split count; audit only.
0.9,16,gradient_boosting,0.991,0.8185,0.1725,1959,41,0.996937212863706,0.7073170731707317,0.2896201396929743,private_histgb_gain_fraction,0.9347363874961483,932.0,Audit based on sklearn private tree nodes; version-sensitive.
0.9,16,mlp,0.993,0.8405,0.15249999999999997,1959,41,0.9959162838182747,0.8536585365853658,0.14225774723290885,normalized_first_layer_absolute_weight,0.1996245055954099,,First-layer weight audit; not a causal or cross-family importance.
0.9,17,logistic_regression,0.992,0.8125,0.1795,1960,40,0.9974489795918368,0.725,0.2724489795918368,normalized_absolute_standardized_coefficient,0.4734727183431652,,Within-model normalized coefficient; not cross-family comparable.
0.9,17,rbf_svm,0.9915,0.8145,0.17700000000000005,1960,40,0.996938775510204,0.725,0.27193877551020407,not_applicable,,,RBF kernel has no meaningful input-space feature weight.
0.9,17,random_forest,0.9885,0.747,0.24150000000000005,1960,40,0.9989795918367347,0.475,0.5239795918367347,impurity_importance_fraction,0.737015978538786,4266.0,Native impurity importance and split count; audit only.
0.9,17,gradient_boosting,0.991,0.7755,0.21550000000000002,1960,40,0.9979591836734694,0.65,0.34795918367346934,private_histgb_gain_fraction,0.9344466538516134,930.0,Audit based on sklearn private tree nodes; version-sensitive.
0.9,17,mlp,0.9935,0.8325,0.16100000000000003,1960,40,0.996938775510204,0.825,0.1719387755102041,normalized_first_layer_absolute_weight,0.23033294426088785,,First-layer weight audit; not a causal or cross-family importance.
0.9,18,logistic_regression,0.994,0.81,0.18399999999999994,1962,38,0.9984709480122325,0.7631578947368421,0.23531305327539032,normalized_absolute_standardized_coefficient,0.4923320804971929,,Within-model normalized coefficient; not cross-family comparable.
0.9,18,rbf_svm,0.9915,0.81,0.1815,1962,38,0.9969418960244648,0.7105263157894737,0.28641558023499114,not_applicable,,,RBF kernel has no meaningful input-space feature weight.
0.9,18,random_forest,0.991,0.7485,0.24249999999999994,1962,38,0.9994903160040775,0.5526315789473685,0.446858737056709,impurity_importance_fraction,0.7489490006238679,4214.0,Native impurity importance and split count; audit only.
0.9,18,gradient_boosting,0.99,0.7875,0.2025,1962,38,0.9974515800203874,0.6052631578947368,0.3921884221256505,private_histgb_gain_fraction,0.9304090935769582,890.0,Audit based on sklearn private tree nodes; version-sensitive.
0.9,18,mlp,0.994,0.8365,0.15749999999999997,1962,38,0.9974515800203874,0.8157894736842105,0.18166210633617685,normalized_first_layer_absolute_weight,0.21267790680150953,,First-layer weight audit; not a causal or cross-family importance.
0.9,19,logistic_regression,0.9945,0.8295,0.16500000000000004,1974,26,0.9994934143870314,0.6153846153846154,0.384108799002416,normalized_absolute_standardized_coefficient,0.49354528118463153,,Within-model normalized coefficient; not cross-family comparable.
0.9,19,rbf_svm,0.9935,0.8255,0.16800000000000004,1974,26,0.9994934143870314,0.5384615384615384,0.461031875925493,not_applicable,,,RBF kernel has no meaningful input-space feature weight.
0.9,19,random_forest,0.992,0.768,0.22399999999999998,1974,26,0.9994934143870314,0.4230769230769231,0.5764164913101084,impurity_importance_fraction,0.7416268953647456,3906.0,Native impurity importance and split count; audit only.
0.9,19,gradient_boosting,0.99,0.7985,0.1915,1974,26,0.9959473150962512,0.5384615384615384,0.4574857766347128,private_histgb_gain_fraction,0.9419597002065586,903.0,Audit based on sklearn private tree nodes; version-sensitive.
0.9,19,mlp,0.9945,0.849,0.14550000000000007,1974,26,0.9979736575481256,0.7307692307692307,0.2672044267788949,normalized_first_layer_absolute_weight,0.22284874613067207,,First-layer weight audit; not a causal or cross-family importance.
